mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_loss,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.0075569629669189455,0.0007736273036145777,0.026825141906738282,0.049564508494400715,9.999999999999999e-05,squared_hinge,l1,"{'C': 9.999999999999999e-05, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7411122144985104,0.7728897715988083,0.6671109794628752,0.6525816911948116,0.7222249937640309,0.7111839301038073,0.04517048937417122,40,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.15750041007995605,0.05728243091419148,0.0022612571716308593,0.0005210648513544304,9.999999999999999e-05,squared_hinge,l2,"{'C': 9.999999999999999e-05, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8823237338629593,0.8851042701092353,0.8920813586097948,0.8144175604888999,0.7825392866051385,0.8512932419352055,0.0443997066949357,25,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.01815962791442871,0.0028350441041264606,0.0019880294799804687,1.1682607689277016e-05,0.00023357214690901212,squared_hinge,l1,"{'C': 0.00023357214690901212, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7887785501489573,0.828798411122145,0.8290876777251185,0.8243452232476927,0.864355200798204,0.8270730126084235,0.023962070535067617,37,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.1691751480102539,0.07230783550827284,0.0019415855407714845,2.757158050474953e-05,0.00023357214690901212,squared_hinge,l2,"{'C': 0.00023357214690901212, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.88987090367428,0.887537239324727,0.8909458925750395,0.837316038912447,0.7902718882514342,0.8591883925475855,0.039953715292996995,6,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.047891426086425784,0.029285203379146175,0.0019605159759521484,1.1348323654665769e-05,0.000545559478116852,squared_hinge,l1,"{'C': 0.000545559478116852, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7722442899702086,0.826464746772592,0.8129443127962085,0.7560488899975056,0.8407084060863059,0.8016821291245642,0.03228945369417632,38,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.30557026863098147,0.14478540721484082,0.002187967300415039,0.0004063343998902209,0.000545559478116852,squared_hinge,l2,"{'C': 0.000545559478116852, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.882025819265144,0.8872889771598808,0.8879344391785149,0.8563232726365677,0.7984534796707408,0.8624051975821697,0.034008015210094195,2,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.09193992614746094,0.05011839633742842,0.002189445495605469,0.00032996116330406117,0.0012742749857031334,squared_hinge,l1,"{'C': 0.0012742749857031334, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7671797418073486,0.8263654419066534,0.8128949447077409,0.7580444000997756,0.8136193564479919,0.795620776993902,0.027526193838380904,39,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.5850604057312012,0.28874814849627645,0.001955747604370117,2.9645698974568385e-05,0.0012742749857031334,squared_hinge,l2,"{'C': 0.0012742749857031334, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8806852035749752,0.8803376365441906,0.8845280410742496,0.8648540783237716,0.7584933898727861,0.8537796698779946,0.048118215569240945,17,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.14778461456298828,0.0470700626336536,0.001995706558227539,1.44817258392023e-05,0.002976351441631319,squared_hinge,l1,"{'C': 0.002976351441631319, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8360973187686197,0.8744786494538233,0.85451224328594,0.8212521825891744,0.8112247443252681,0.839513027684565,0.022772455646150887,36,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.5375452995300293,0.2327679195543127,0.0022048473358154295,0.00040639808547485043,0.002976351441631319,squared_hinge,l2,"{'C': 0.002976351441631319, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8792949354518371,0.8788977159880834,0.8787026066350712,0.8681466699925168,0.7971563981042654,0.8604396652343548,0.03191841381462456,5,2023-11-10--17-19-36,2023-11-10--17-22-07,26
0.23922924995422362,0.014134841575510348,0.0031785964965820312,0.0023270448344751235,0.0069519279617756054,squared_hinge,l1,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8718967229394239,0.8976166832174776,0.8878850710900474,0.858219007233724,0.8380643552007981,0.8707363679362942,0.021176026673346064,1,2023-11-10--17-19-36,2023-11-10--17-22-07,26
