mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.031466197967529294,0.049997778000455594,0.00205845832824707,0.00029510316427819913,1000.0,1e-06,"{'alpha': 1000.0, 'tol': 1e-06}",0.8843098311817279,0.8619165839126116,0.8956358609794628,0.8658019456223496,0.830231978049389,0.8675792399491081,0.022347836971625536,11,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.005324602127075195,7.829791008793367e-05,0.001739645004272461,2.4716360901917945e-05,1000.0,1e-05,"{'alpha': 1000.0, 'tol': 1e-05}",0.8843098311817279,0.8619165839126116,0.8956358609794628,0.8658019456223496,0.830231978049389,0.8675792399491081,0.022347836971625536,11,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.005060243606567383,0.00026385168760525133,0.0016656875610351562,6.598237514925752e-05,1668.100537200059,1e-06,"{'alpha': 1668.100537200059, 'tol': 1e-06}",0.887537239324727,0.8619662363455809,0.896771327014218,0.861611374407583,0.8570217011723621,0.8729815756528942,0.016019715257204664,7,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.004906845092773437,7.461220201658723e-05,0.0016391277313232422,2.4857809645753734e-05,1668.100537200059,1e-05,"{'alpha': 1668.100537200059, 'tol': 1e-05}",0.887537239324727,0.8619662363455809,0.896771327014218,0.861611374407583,0.8570217011723621,0.8729815756528942,0.016019715257204664,7,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.005938434600830078,0.000630316709622048,0.0019127368927001954,0.00019419263373588532,2782.559402207126,1e-06,"{'alpha': 2782.559402207126, 'tol': 1e-06}",0.8906653426017874,0.8634558093346575,0.8985979462875197,0.8564230481416812,0.8654028436018958,0.8749089979935082,0.01656925774069471,3,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.005447864532470703,0.000451933721145888,0.001689577102661133,1.77115319795327e-05,2782.559402207126,1e-05,"{'alpha': 2782.559402207126, 'tol': 1e-05}",0.8906653426017874,0.8634558093346575,0.8985979462875197,0.8564230481416812,0.8654028436018958,0.8749089979935082,0.01656925774069471,3,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.005219364166259765,0.00017622082170500695,0.0017081260681152343,6.540193192554557e-05,4641.588833612777,1e-06,"{'alpha': 4641.588833612777, 'tol': 1e-06}",0.8916583912611719,0.8707050645481628,0.9019549763033174,0.8483412322274881,0.8704913943626839,0.8766302117405649,0.018656091175829514,1,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.004917335510253906,2.8129108555407882e-05,0.001621246337890625,1.549830799597912e-05,4641.588833612777,1e-05,"{'alpha': 4641.588833612777, 'tol': 1e-05}",0.8916583912611719,0.8707050645481628,0.9019549763033174,0.8483412322274881,0.8704913943626839,0.8766302117405649,0.018656091175829514,1,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.00611262321472168,0.0012418114432654055,0.0018256664276123046,0.0001652086685615831,7742.63682681127,1e-06,"{'alpha': 7742.63682681127, 'tol': 1e-06}",0.8886792452830188,0.8710526315789474,0.9017575039494471,0.8406585183337492,0.867298578199052,0.8738892954688428,0.020741978809077435,5,2023-11-13--10-06-48,2023-11-13--10-06-49,34
0.005608940124511718,0.0008072138448810337,0.0017932891845703126,0.00018460266377157426,7742.63682681127,1e-05,"{'alpha': 7742.63682681127, 'tol': 1e-05}",0.8886792452830188,0.8710526315789474,0.9017575039494471,0.8406585183337492,0.867298578199052,0.8738892954688428,0.020741978809077435,5,2023-11-13--10-06-48,2023-11-13--10-06-49,34
