mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
2.140057992935181,0.0037440446771097712,0.03996152877807617,0.0005374918388414361,10,1,6,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 275}",0.8875868917576961,0.9011420059582919,0.9075829383886256,0.9060613619356448,0.8954352706410577,0.8995616937362632,0.007341753049248353,326,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.5501360893249512,0.006459968504044481,0.02946634292602539,0.00011091230249773724,10,1,8,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 200}",0.8829692154915592,0.8992055610724925,0.9094095576619273,0.8995260663507109,0.8918932402095285,0.8966007281572438,0.008802129874924326,1742,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.7457733154296875,0.009949801344086635,0.03289527893066406,4.765018237693943e-05,10,1,8,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 225}",0.8849056603773584,0.8999503475670307,0.9100019747235387,0.8999251683711649,0.8934397605387877,0.8976445823155761,0.00828472608598126,875,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.936650276184082,0.00813758765746638,0.036282825469970706,0.0001108434000487164,10,1,8,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 250}",0.8844587884806355,0.9003972194637536,0.9110880726698262,0.9009229234222998,0.8940384135694687,0.8981810835211969,0.008769063906155238,718,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.1311950206756594,0.013931920195019758,0.0400238037109375,0.0007053535230347848,10,1,8,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 275}",0.8844587884806355,0.8989572989076465,0.9105943917851501,0.9017211274632078,0.8945372910950361,0.8980537795463353,0.008587458487917624,744,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.5439598560333252,0.005490289412361132,0.029571533203125,8.14476391955376e-05,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.888927507447865,0.8959781529294936,0.9091627172195893,0.9018209029683213,0.8918932402095285,0.8975565041549596,0.007237577139051178,907,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.734572982788086,0.007972712148317938,0.03299317359924316,9.673750921682525e-05,10,1,10,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 225}",0.8884309831181728,0.8972691161866931,0.9102488151658767,0.9021701172362184,0.893190321776004,0.898261870696593,0.007514169937851775,699,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.9208500385284424,0.010646117085141009,0.03616666793823242,0.00011689514862949581,10,1,10,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.8878848063555114,0.8979642502482621,0.9093601895734598,0.9031179845347967,0.8932402095285608,0.8983134880481181,0.007479710220376914,689,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.1234546184539793,0.007809581007551901,0.03960680961608887,0.0001272405803873233,10,1,10,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 275}",0.8879841112214499,0.8983614697120159,0.908669036334913,0.9029683212771265,0.8939386380643553,0.8983843153219722,0.007137470286372101,656,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.5362579822540283,0.005320682246616381,0.029608488082885742,0.00035863404194039206,10,1,12,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 200}",0.889374379344588,0.898857994041708,0.9057069510268562,0.9011224744325268,0.8970316787228735,0.8984186955137105,0.00537299809433336,644,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.7218533992767333,0.007416563137747593,0.03270664215087891,7.692664773411561e-05,10,1,12,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 225}",0.8884309831181728,0.8983118172790466,0.9055094786729858,0.902668994761786,0.8976303317535544,0.8985103211171092,0.005808435461041327,612,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.931363868713379,0.01678488787756258,0.036284017562866214,0.0002347836639087024,10,1,12,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 250}",0.8872889771598809,0.8976166832174778,0.906891785150079,0.9030182090296832,0.8966325767024195,0.8982896462519081,0.006641830753288129,697,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.1202957153320314,0.013509596030617884,0.03956899642944336,0.00016213771823367135,10,1,12,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 275}",0.8859483614697121,0.8987090367428004,0.9068917851500788,0.9033674232975806,0.8983786480419057,0.8986590509404154,0.007093510189000364,545,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.5223482608795167,0.0037452104586465315,0.02927842140197754,9.58156305675479e-05,10,1,14,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 200}",0.8829692154915592,0.8973187686196624,0.9057069510268563,0.8994761785981541,0.8904464953853829,0.895183521824323,0.007814824910507822,2908,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.7192392349243164,0.011324345231612729,0.0327110767364502,6.626928360330542e-05,10,1,14,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 225}",0.8824230387288977,0.8957795431976167,0.9052626382306478,0.90107258667997,0.8912945871788476,0.8951664788031959,0.007931925403913647,2909,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.915926742553711,0.008814524399347684,0.03616809844970703,6.052000981695928e-05,10,1,14,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 250}",0.8816285998013902,0.8965243296921549,0.9065955766192733,0.9011224744325268,0.8911948116737342,0.8954131584438159,0.008563713835620813,2810,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.1021915912628173,0.0072968511825838404,0.03978872299194336,0.0006953881091160797,10,1,14,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 275}",0.8811817279046674,0.8979145978152929,0.9056575829383887,0.901471688700424,0.8924918932402095,0.8957434981197967,0.008466794022499778,2558,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.5229886054992676,0.011914406412424397,0.029346990585327148,9.370564780514191e-05,10,1,16,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 200}",0.8828699106256207,0.8998510427010922,0.9087184044233807,0.8983786480419056,0.8895485158393615,0.8958733043262722,0.008901538556395942,2486,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.7179189682006837,0.008034360712081062,0.03269739151000976,0.00010836982325888865,10,1,16,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 225}",0.8826216484607745,0.8980635551142006,0.9088665086887836,0.900523821401846,0.8899975056123721,0.8960146078555955,0.00900310421418149,2398,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.907228374481201,0.00901236957172361,0.03593401908874512,0.00014161866119240948,10,1,16,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 250}",0.8839622641509434,0.8991559086395233,0.9090146129541865,0.9008231479171863,0.8896981790970316,0.8965308225517743,0.008784233986828306,1808,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.0883998394012453,0.011187843628399129,0.0392794132232666,0.00016350317148680838,10,1,16,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 275}",0.882969215491559,0.9005461767626612,0.908422195892575,0.9015714642055376,0.8905961586430531,0.8968210421990772,0.00896272483341536,1478,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.5153167247772217,0.006469598381371331,0.029195737838745118,5.006367801835288e-05,10,1,18,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 200}",0.8802879841112214,0.9027805362462761,0.9071879936808847,0.8995759541032675,0.8923422299825393,0.8964349396248379,0.009415255541331295,1950,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.7052849292755128,0.006668051651966734,0.03297686576843262,0.0006580649072085744,10,1,18,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 225}",0.8800397219463754,0.9016881827209534,0.9072867298578199,0.9008730356697431,0.8912446994262908,0.8962264739242365,0.009597698443819538,2200,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8840083599090576,0.007373194580355676,0.0358851432800293,9.644017083967076e-05,10,1,18,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 250}",0.8814796425024827,0.9025322740814299,0.9074348341232228,0.9018209029683213,0.89279121975555,0.8972117746862013,0.009177189226875965,1151,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.0855215072631834,0.011520959445700403,0.039412927627563474,0.00037226611281843147,10,1,18,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 275}",0.8807845084409136,0.9026812313803376,0.9066943127962086,0.9028685457720129,0.89279121975555,0.8971639636290044,0.0093938011194252,1199,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.50865740776062,0.003097486130043421,0.02917003631591797,6.969069275690703e-05,10,1,20,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",0.8836643495531281,0.9009433962264151,0.9059537914691944,0.9047642803691693,0.8948366176103767,0.8980324870456566,0.008163264712491363,745,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6894356727600097,0.0034251894811977612,0.03244872093200683,7.104960063434512e-05,10,1,20,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 225}",0.8832671300893744,0.900248262164846,0.9063981042654028,0.9046146171114992,0.894587178847593,0.8978230584957432,0.008341274004470565,810,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8859463214874268,0.008176605366470257,0.03577895164489746,7.069010757972509e-05,10,1,20,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 250}",0.8824230387288977,0.9013406156901688,0.9071879936808847,0.9035170865552506,0.8945372910950361,0.8978012051500475,0.008722977284936656,819,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.0747007846832277,0.00974715736194235,0.03916635513305664,0.00011331406771937177,10,1,20,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 275}",0.8825223435948361,0.9010923535253227,0.906496840442338,0.9037166375654776,0.8956847094038414,0.8979025769063631,0.008477144034735526,774,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.4997363090515137,0.00840069566259151,0.030139350891113283,0.002086554673538843,10,1,22,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 22, 'n_estimators': 200}",0.8840615690168817,0.8975173783515392,0.9047689573459715,0.9021701172362186,0.8941381890745822,0.8965312422050387,0.007236695096029433,1807,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6847339153289795,0.011164116969593192,0.03238987922668457,0.00015777553707266547,10,1,22,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 22, 'n_estimators': 225}",0.8837140019860973,0.8962760675273088,0.9050651658767772,0.9025692192566726,0.8938388625592418,0.8962926634412195,0.007491276127358991,2110,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.878065824508667,0.004880324338374696,0.035871362686157225,7.788906920182489e-05,10,1,22,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 22, 'n_estimators': 250}",0.8839126117179742,0.8974180734856008,0.9066449447077409,0.9013220254427537,0.8941880768271389,0.8966971464362417,0.007623748295316775,1611,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.0634816169738768,0.010152520371245005,0.03933539390563965,0.00017363582351667063,10,1,22,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 22, 'n_estimators': 275}",0.8828699106256207,0.8975173783515392,0.906496840442338,0.9027687702668995,0.893589423796458,0.8966484646965711,0.008178140859125155,1699,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.48639235496521,0.004393561231534319,0.028901386260986327,7.608047064350898e-05,10,1,24,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 200}",0.8875868917576961,0.8944885799404171,0.9050651658767773,0.8997755051134947,0.8942379645796957,0.8962308214536161,0.005870857317869393,2189,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.678141975402832,0.0058452548203019134,0.032364606857299805,8.310602755392319e-05,10,1,24,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 225}",0.886643495531281,0.8944885799404171,0.9057069510268563,0.9007732601646296,0.8938388625592417,0.896290229844485,0.006497489138604116,2114,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8652944087982177,0.007424425544656614,0.03577723503112793,6.990969404408598e-05,10,1,24,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 250}",0.8870407149950347,0.8955809334657397,0.9064474723538704,0.9012222499376404,0.8938887503117984,0.8968360242128167,0.006600434385406112,1468,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.051673984527588,0.006130216717348864,0.03933076858520508,0.0006768723766972314,10,1,24,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 275}",0.8847070506454815,0.8952830188679245,0.905460110584518,0.9015714642055376,0.8929408830132203,0.8959925054633364,0.007182445107771781,2422,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.499159812927246,0.018599100684313162,0.02905898094177246,9.951711442824919e-05,10,1,26,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 26, 'n_estimators': 200}",0.8863455809334657,0.8960278053624627,0.9044233807266983,0.8998253928660513,0.8933399850336742,0.8959924289844704,0.00609706400026582,2423,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6779719352722169,0.00859707696362536,0.03240013122558594,9.282073466973872e-05,10,1,26,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 26, 'n_estimators': 225}",0.8865938430983119,0.8958291956305858,0.9050651658767773,0.9008231479171862,0.8930905462708906,0.8962803797587504,0.006356363849758371,2136,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8556859970092774,0.006454722559594666,0.035750389099121094,0.0001317449379541086,10,1,26,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 26, 'n_estimators': 250}",0.8864945382323733,0.8955809334657397,0.9056575829383887,0.9011723621850837,0.8940883013220254,0.8965987436287222,0.006517879733965365,1751,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.0507354736328125,0.007690043884098529,0.03909392356872558,0.00017224249230586786,10,1,26,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 26, 'n_estimators': 275}",0.8856504468718966,0.8957298907646475,0.9044233807266983,0.9002244948865054,0.8941381890745822,0.896033280464866,0.00631580099177887,2387,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.4847671031951903,0.006514048802496551,0.029004287719726563,9.918274787562971e-05,10,1,28,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 28, 'n_estimators': 200}",0.8851539225422046,0.8942899702085402,0.9037815955766192,0.897929658268895,0.892392117735096,0.894709452866271,0.006156746929612753,3048,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6736369609832764,0.009679513866608912,0.03258481025695801,0.0006790380393999377,10,1,28,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 28, 'n_estimators': 225}",0.8856504468718968,0.8942899702085403,0.9047689573459716,0.8984285357944625,0.8921925667248691,0.895066095389148,0.006371271614258612,2984,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.849720287322998,0.003714729711715641,0.03555612564086914,0.00010573947577162194,10,1,28,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 28, 'n_estimators': 250}",0.8857994041708044,0.8944389275074479,0.9046702211690364,0.8985781990521328,0.8930406585183337,0.895305482083551,0.006239469118343302,2864,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.04753999710083,0.006279024529487142,0.03909225463867187,0.00017462375699348463,10,1,28,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 28, 'n_estimators': 275}",0.8853028798411121,0.8948361469712015,0.9036334913112165,0.8989773010725867,0.8936393115490147,0.8952778261490263,0.00609725543911418,2868,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.476391315460205,0.006554379061119096,0.028976011276245116,0.0002112156853114708,10,1,30,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 30, 'n_estimators': 200}",0.8844091360476664,0.8964746772591857,0.9070892575039494,0.8993265153404839,0.8938388625592417,0.8962276897421054,0.007389480142822172,2198,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6471433162689209,0.0036211811372855985,0.03204226493835449,0.00010247007529990624,10,1,30,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 30, 'n_estimators': 225}",0.8845084409136047,0.8956305858987089,0.90625,0.898727862309803,0.8931404340234472,0.8956514646291127,0.007103039671099287,2669,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8316115379333495,0.01110626437455977,0.03542027473449707,0.00012506790558824345,10,1,30,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 30, 'n_estimators': 250}",0.8849056603773585,0.8958291956305858,0.9059537914691942,0.8986280868046895,0.8937390870541282,0.8958111642671913,0.006841517132028446,2522,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.0215038299560546,0.006534325996203064,0.038762474060058595,9.928507688898328e-05,10,1,30,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 30, 'n_estimators': 275}",0.8838133068520357,0.8958788480635551,0.9049170616113744,0.8989773010725867,0.8935894237964579,0.895435188279202,0.0069444120466105085,2798,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.4583500862121581,0.007643812718628931,0.02901349067687988,0.00048069895975210244,10,1,32,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 32, 'n_estimators': 200}",0.8837140019860972,0.8951340615690169,0.9058056872037914,0.8996757296083812,0.8933898727862309,0.8955438706307035,0.0073093170723507375,2752,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6360373973846436,0.008898705840509998,0.03201904296875,6.046298926559867e-05,10,1,32,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 32, 'n_estimators': 225}",0.8840119165839125,0.8952830188679246,0.9059537914691943,0.9000748316288352,0.8936393115490148,0.8957925740197762,0.007283792221454978,2532,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8247020721435547,0.009279230867826435,0.035361433029174806,6.558905077683681e-05,10,1,32,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 32, 'n_estimators': 250}",0.8851042701092354,0.8959285004965243,0.9056575829383886,0.8993764030930408,0.8933399850336743,0.8958813483341727,0.006788171132523204,2483,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.013717603683472,0.011601551190485074,0.038860321044921875,0.00012293736787004296,10,1,32,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 32, 'n_estimators': 275}",0.8849553128103277,0.8957795431976167,0.9052132701421801,0.9001247193813919,0.8929408830132202,0.8958027457089474,0.006827811120257474,2526,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.4484694480895997,0.006245678557153237,0.028739404678344727,0.00011317912516739688,10,1,34,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 34, 'n_estimators': 200}",0.8836146971201589,0.894240317775571,0.9050651658767772,0.898528311299576,0.8933898727862309,0.8949676729716629,0.007022051950282064,3014,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.632911252975464,0.010240421395321775,0.03202629089355469,3.9919843174528883e-05,10,1,34,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 34, 'n_estimators': 225}",0.8839622641509434,0.8942899702085402,0.9044233807266984,0.8988276378149164,0.8931404340234472,0.8949287373849091,0.006770808878714613,3026,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8203252792358398,0.012675183827274492,0.03550872802734375,0.00019365780643488878,10,1,34,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 34, 'n_estimators': 250}",0.8841608738828202,0.8947864945382324,0.9048676935229069,0.8990770765777002,0.8931903217760041,0.8952164920595328,0.006849332225319273,2893,2023-12-11--12-26-50,2023-12-11--20-36-23,78
2.000739002227783,0.00629080520173258,0.03921074867248535,0.0008358948365386437,10,1,34,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 34, 'n_estimators': 275}",0.8851539225422046,0.8946375372393248,0.9044233807266983,0.8996258418558244,0.8928411075081067,0.8953363579744318,0.006501850061481301,2842,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.4448737621307373,0.008261568170687572,0.028692150115966798,8.543700424666575e-05,10,1,36,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 36, 'n_estimators': 200}",0.8812810327706058,0.8959285004965244,0.9033372827804107,0.8990770765777002,0.8937390870541282,0.8946725959358739,0.007433154740017711,3054,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.6286468029022216,0.007808023638976569,0.03205761909484863,0.00013949949096098938,10,1,36,225,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 36, 'n_estimators': 225}",0.8819265143992056,0.8960278053624628,0.9030410742496051,0.8994761785981541,0.8930905462708906,0.8947124237760636,0.00720971528797448,3047,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.8122432231903076,0.011021988384694974,0.0352414608001709,0.00010090865751707046,10,1,36,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 36, 'n_estimators': 250}",0.8813803376365441,0.8968222442899701,0.9032879146919431,0.8993764030930406,0.8932900972811175,0.8948313993985231,0.007475825674994268,3042,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.9862803936004638,0.010680456010438233,0.03845095634460449,7.307784198969124e-05,10,1,36,275,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 36, 'n_estimators': 275}",0.8826216484607746,0.8971698113207547,0.9030904423380726,0.8994262908455973,0.8932402095285608,0.895109680498752,0.007014494840202681,2945,2023-12-11--12-26-50,2023-12-11--20-36-23,78
1.4425893783569337,0.004182018270036642,0.028600025177001952,2.889467933386736e-05,10,1,38,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 38, 'n_estimators': 200}",0.8795431976166832,0.8965739821251242,0.9039790679304898,0.8978298827637815,0.8953354951359441,0.8946523251144045,0.008118253812983292,3055,2023-12-11--12-26-50,2023-12-11--20-36-23,78
