mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.03485164642333984,0.05517335261955734,0.0016448497772216797,0.00017583495479072848,1e-05,1e-06,"{'alpha': 1e-05, 'tol': 1e-06}",0.8528798411122145,0.8621648460774578,0.8784063981042655,0.8613120478922425,0.8087303566974309,0.8526986979767223,0.02348587426589741,31,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003998661041259765,6.913162030910183e-05,0.0015251636505126953,2.6819705857161534e-05,1e-05,1e-05,"{'alpha': 1e-05, 'tol': 1e-05}",0.8528798411122145,0.8621648460774578,0.8784063981042655,0.8613120478922425,0.8087303566974309,0.8526986979767223,0.02348587426589741,31,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038995742797851562,4.595433845440113e-05,0.0015077590942382812,3.033261574083314e-05,1e-05,0.0001,"{'alpha': 1e-05, 'tol': 0.0001}",0.8528798411122145,0.8621648460774578,0.8784063981042655,0.8613120478922425,0.8087303566974309,0.8526986979767223,0.02348587426589741,31,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0039033412933349608,2.955521178907846e-05,0.0015173912048339843,2.8742880071001338e-05,1e-05,0.001,"{'alpha': 1e-05, 'tol': 0.001}",0.8528798411122145,0.8621648460774578,0.8784063981042655,0.8613120478922425,0.8087303566974309,0.8526986979767223,0.02348587426589741,31,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.00391993522644043,5.09641895034509e-05,0.0015085220336914062,2.5438893698940613e-05,1e-05,0.01,"{'alpha': 1e-05, 'tol': 0.01}",0.8528798411122145,0.8621648460774578,0.8784063981042655,0.8613120478922425,0.8087303566974309,0.8526986979767223,0.02348587426589741,31,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003876209259033203,1.7740649411690706e-05,0.001497173309326172,9.726309238601822e-06,0.0001,1e-06,"{'alpha': 0.0001, 'tol': 1e-06}",0.8529294935451837,0.8629592850049652,0.8784063981042655,0.8612621601396857,0.8087802444499875,0.8528675162488175,0.02352972462634339,16,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038822174072265627,1.2991865694677146e-05,0.001503133773803711,1.4587320792397182e-05,0.0001,1e-05,"{'alpha': 0.0001, 'tol': 1e-05}",0.8529294935451837,0.8629592850049652,0.8784063981042655,0.8612621601396857,0.8087802444499875,0.8528675162488175,0.02352972462634339,16,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.004205560684204102,3.2869475180729434e-05,0.0015182971954345703,3.124648079949546e-06,0.0001,0.0001,"{'alpha': 0.0001, 'tol': 0.0001}",0.8529294935451837,0.8629592850049652,0.8784063981042655,0.8612621601396857,0.8087802444499875,0.8528675162488175,0.02352972462634339,16,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0042388916015625,2.9085268684225053e-05,0.0015076160430908202,5.953021170345537e-06,0.0001,0.001,"{'alpha': 0.0001, 'tol': 0.001}",0.8529294935451837,0.8629592850049652,0.8784063981042655,0.8612621601396857,0.8087802444499875,0.8528675162488175,0.02352972462634339,16,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.004218387603759766,1.01829018923454e-05,0.0015167713165283204,4.910265221350098e-06,0.0001,0.01,"{'alpha': 0.0001, 'tol': 0.01}",0.8529294935451837,0.8629592850049652,0.8784063981042655,0.8612621601396857,0.8087802444499875,0.8528675162488175,0.02352972462634339,16,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.004216575622558593,1.509067189945244e-05,0.0015146255493164063,2.5176550398736435e-05,0.001,1e-06,"{'alpha': 0.001, 'tol': 1e-06}",0.8528301886792453,0.8631082423038728,0.8783076619273302,0.8611124968820154,0.8088301322025442,0.8528377443990015,0.023491876651692428,21,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0042154788970947266,1.3061334873781354e-05,0.0015018939971923827,7.128037704343647e-06,0.001,1e-05,"{'alpha': 0.001, 'tol': 1e-05}",0.8528301886792453,0.8631082423038728,0.8783076619273302,0.8611124968820154,0.8088301322025442,0.8528377443990015,0.023491876651692428,21,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.004218864440917969,1.0015169653332259e-05,0.0015320777893066406,4.915818774742078e-05,0.001,0.0001,"{'alpha': 0.001, 'tol': 0.0001}",0.8528301886792453,0.8631082423038728,0.8783076619273302,0.8611124968820154,0.8088301322025442,0.8528377443990015,0.023491876651692428,21,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003955316543579101,0.00013544571019876,0.001492786407470703,4.723817577764704e-06,0.001,0.001,"{'alpha': 0.001, 'tol': 0.001}",0.8528301886792453,0.8631082423038728,0.8783076619273302,0.8611124968820154,0.8088301322025442,0.8528377443990015,0.023491876651692428,21,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038721561431884766,3.1426426724259044e-05,0.0014899253845214843,3.502075963397701e-06,0.001,0.01,"{'alpha': 0.001, 'tol': 0.01}",0.8528301886792453,0.8631082423038728,0.8783076619273302,0.8611124968820154,0.8088301322025442,0.8528377443990015,0.023491876651692428,21,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003856849670410156,1.2588320355131027e-05,0.001484823226928711,5.900847791409007e-06,0.01,1e-06,"{'alpha': 0.01, 'tol': 1e-06}",0.8529294935451837,0.8625124131082422,0.8783076619273301,0.8604140683462209,0.809478672985782,0.8527284619825519,0.023150267283884217,26,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038660049438476564,4.7406343542619965e-06,0.0014877796173095703,5.891206822006417e-06,0.01,1e-05,"{'alpha': 0.01, 'tol': 1e-05}",0.8529294935451837,0.8625124131082422,0.8783076619273301,0.8604140683462209,0.809478672985782,0.8527284619825519,0.023150267283884217,26,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003872108459472656,1.5639531886258697e-05,0.0014969348907470704,2.800524345773246e-05,0.01,0.0001,"{'alpha': 0.01, 'tol': 0.0001}",0.8529294935451837,0.8625124131082422,0.8783076619273301,0.8604140683462209,0.809478672985782,0.8527284619825519,0.023150267283884217,26,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038567543029785155,1.1400896250026928e-05,0.0014870166778564453,5.55878426391376e-06,0.01,0.001,"{'alpha': 0.01, 'tol': 0.001}",0.8529294935451837,0.8625124131082422,0.8783076619273301,0.8604140683462209,0.809478672985782,0.8527284619825519,0.023150267283884217,26,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003877592086791992,3.503224954455341e-05,0.001487874984741211,4.831374703022133e-06,0.01,0.01,"{'alpha': 0.01, 'tol': 0.01}",0.8529294935451837,0.8625124131082422,0.8783076619273301,0.8604140683462209,0.809478672985782,0.8527284619825519,0.023150267283884217,26,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038727283477783202,2.3994718710798308e-05,0.0014956474304199218,2.6985950097348828e-05,0.1,1e-06,"{'alpha': 0.1, 'tol': 1e-06}",0.8544687189672294,0.8607745779543197,0.8773203001579778,0.8559740583686705,0.8102269892741332,0.8517529289444662,0.02229205121200942,41,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038648605346679687,2.2197576379100726e-05,0.001489877700805664,8.364381622922433e-06,0.1,1e-05,"{'alpha': 0.1, 'tol': 1e-05}",0.8544687189672294,0.8607745779543197,0.8773203001579778,0.8559740583686705,0.8102269892741332,0.8517529289444662,0.02229205121200942,41,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038801193237304687,3.247803658119167e-05,0.0014836311340332032,3.0285729423905216e-06,0.1,0.0001,"{'alpha': 0.1, 'tol': 0.0001}",0.8544687189672294,0.8607745779543197,0.8773203001579778,0.8559740583686705,0.8102269892741332,0.8517529289444662,0.02229205121200942,41,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038710594177246093,3.263656883059779e-05,0.0014920711517333984,4.279331235157885e-06,0.1,0.001,"{'alpha': 0.1, 'tol': 0.001}",0.8544687189672294,0.8607745779543197,0.8773203001579778,0.8559740583686705,0.8102269892741332,0.8517529289444662,0.02229205121200942,41,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038566112518310545,1.454970744670376e-05,0.0014828205108642577,2.119647099580085e-06,0.1,0.01,"{'alpha': 0.1, 'tol': 0.01}",0.8544687189672294,0.8607745779543197,0.8773203001579778,0.8559740583686705,0.8102269892741332,0.8517529289444662,0.02229205121200942,41,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038643836975097655,2.017905895735147e-05,0.0014983177185058593,2.8805700758973272e-05,1,1e-06,"{'alpha': 1, 'tol': 1e-06}",0.8622641509433963,0.8612214498510428,0.8791469194312798,0.8528810177101522,0.8074332751309554,0.8525893626133652,0.02413534993680874,36,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003863096237182617,1.693208396407162e-05,0.0014863967895507812,7.09927101178331e-06,1,1e-05,"{'alpha': 1, 'tol': 1e-05}",0.8622641509433963,0.8612214498510428,0.8791469194312798,0.8528810177101522,0.8074332751309554,0.8525893626133652,0.02413534993680874,36,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038614749908447267,3.745203013708031e-05,0.0014862537384033204,8.094161528052975e-06,1,0.0001,"{'alpha': 1, 'tol': 0.0001}",0.8622641509433963,0.8612214498510428,0.8791469194312798,0.8528810177101522,0.8074332751309554,0.8525893626133652,0.02413534993680874,36,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.00385432243347168,1.522253617473828e-05,0.001487588882446289,6.824937446695063e-06,1,0.001,"{'alpha': 1, 'tol': 0.001}",0.8622641509433963,0.8612214498510428,0.8791469194312798,0.8528810177101522,0.8074332751309554,0.8525893626133652,0.02413534993680874,36,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038530826568603516,1.619141277918782e-05,0.0014992237091064453,2.2034520737264767e-05,1,0.01,"{'alpha': 1, 'tol': 0.01}",0.8622641509433963,0.8612214498510428,0.8791469194312798,0.8528810177101522,0.8074332751309554,0.8525893626133652,0.02413534993680874,36,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003848838806152344,1.6760266513083455e-05,0.0014922618865966797,1.2371144689996942e-05,10,1e-06,"{'alpha': 10, 'tol': 1e-06}",0.8752730883813307,0.8633068520357496,0.8830963665086887,0.8579196807183836,0.8070341731105013,0.857326032150931,0.026651831723566347,11,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038920879364013673,2.4467183228305376e-05,0.001490306854248047,7.814021167332832e-06,10,1e-05,"{'alpha': 10, 'tol': 1e-05}",0.8752730883813307,0.8633068520357496,0.8830963665086887,0.8579196807183836,0.8070341731105013,0.857326032150931,0.026651831723566347,11,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038843631744384767,2.6436911667674508e-05,0.001481771469116211,5.656100788959011e-06,10,0.0001,"{'alpha': 10, 'tol': 0.0001}",0.8752730883813307,0.8633068520357496,0.8830963665086887,0.8579196807183836,0.8070341731105013,0.857326032150931,0.026651831723566347,11,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.00498199462890625,0.0015752510707876327,0.0017041206359863282,0.00038130400753538194,10,0.001,"{'alpha': 10, 'tol': 0.001}",0.8752730883813307,0.8633068520357496,0.8830963665086887,0.8579196807183836,0.8070341731105013,0.857326032150931,0.026651831723566347,11,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003883695602416992,2.8842381513965442e-05,0.0014892101287841796,8.227893905883079e-06,10,0.01,"{'alpha': 10, 'tol': 0.01}",0.8752730883813307,0.8633068520357496,0.8830963665086887,0.8579196807183836,0.8070341731105013,0.857326032150931,0.026651831723566347,11,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.0038701534271240235,2.064137678223172e-05,0.001494598388671875,1.3140649302017315e-05,100,1e-06,"{'alpha': 100, 'tol': 1e-06}",0.8782522343594836,0.8629592850049652,0.8878357030015799,0.8658518333749065,0.8127712646545273,0.8615340640790926,0.02596057942971555,6,2023-11-03--11-05-23,2023-11-03--11-05-25,13
0.003870248794555664,2.8439249303016433e-05,0.0014957904815673829,3.670097619036457e-06,100,1e-05,"{'alpha': 100, 'tol': 1e-05}",0.8782522343594836,0.8629592850049652,0.8878357030015799,0.8658518333749065,0.8127712646545273,0.8615340640790926,0.02596057942971555,6,2023-11-03--11-05-23,2023-11-03--11-05-25,13
