mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.04431228637695313,0.000448560549980418,0.013808298110961913,0.000823783982156127,1.0,0.0019306977288832496,rbf,"{'C': 1.0, 'gamma': 0.0019306977288832496, 'kernel': 'rbf'}",0.8604270109235352,0.858987090367428,0.8931674565560821,0.8554252930905463,0.877974557246196,0.8691962816367577,0.014299952240784097,24,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.044426918029785156,0.00038481517935521763,0.013469409942626954,0.000584134868624848,1.0,0.005179474679231213,rbf,"{'C': 1.0, 'gamma': 0.005179474679231213, 'kernel': 'rbf'}",0.8630585898709037,0.8627606752730884,0.8876382306477093,0.8547767523073085,0.8775754552257421,0.8691619406649504,0.011809498316259897,25,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.049817800521850586,0.0007740539903042761,0.014999675750732421,0.0003736727141706302,1.0,0.01389495494373136,rbf,"{'C': 1.0, 'gamma': 0.01389495494373136, 'kernel': 'rbf'}",0.8651439920556107,0.858043694141013,0.8796899684044234,0.8499875280618607,0.8766774756797205,0.8659085316685257,0.011151831236340752,51,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.05969233512878418,0.00024504825330202957,0.016898202896118163,0.0004663103280546981,1.0,0.03727593720314938,rbf,"{'C': 1.0, 'gamma': 0.03727593720314938, 'kernel': 'rbf'}",0.8639026812313804,0.8559831181727905,0.8668542654028437,0.8353704165627338,0.8682464454976304,0.8580713853734757,0.012119155798739322,137,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.07625584602355957,0.004672429904395389,0.021055269241333007,0.0004756079900723803,1.0,0.1,rbf,"{'C': 1.0, 'gamma': 0.1, 'kernel': 'rbf'}",0.8540218470705064,0.8379592850049653,0.8429601105845183,0.8257919680718383,0.8523322524320279,0.8426130926327712,0.010289317989195499,150,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.044399356842041014,0.00015719843665721263,0.01571621894836426,0.000615625388191673,2.154434690031884,1e-07,rbf,"{'C': 2.154434690031884, 'gamma': 1e-07, 'kernel': 'rbf'}",0.8381827209533266,0.8395729890764647,0.8900078988941548,0.8541780992766276,0.8792217510601148,0.8602326918521378,0.020961058898214244,116,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04284257888793945,9.610550895741757e-05,0.014685249328613282,0.0004468326645501901,2.154434690031884,2.6826957952797275e-07,rbf,"{'C': 2.154434690031884, 'gamma': 2.6826957952797275e-07, 'kernel': 'rbf'}",0.8397219463753723,0.8432969215491559,0.889612954186414,0.8555749563482165,0.8736343227737591,0.8603682202465835,0.01882507467318121,109,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.043474340438842775,0.0002046412427788401,0.015264558792114257,0.0007464061884712328,2.154434690031884,7.196856730011514e-07,rbf,"{'C': 2.154434690031884, 'gamma': 7.196856730011514e-07, 'kernel': 'rbf'}",0.8376365441906654,0.8380834160873882,0.8877369668246445,0.8545772012970815,0.8719880269393865,0.8580044310678332,0.019509014294026916,139,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04448919296264649,0.00025784196745064593,0.015089178085327148,0.0009195736364833981,2.154434690031884,1.9306977288832498e-06,rbf,"{'C': 2.154434690031884, 'gamma': 1.9306977288832498e-06, 'kernel': 'rbf'}",0.8379344587884806,0.8454319761668322,0.8867002369668247,0.8576702419556,0.8726365677226241,0.8600746963200724,0.01776007207247958,124,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04487442970275879,0.0002934632297576687,0.01513214111328125,0.0005550095585056849,2.154434690031884,5.179474679231212e-06,rbf,"{'C': 2.154434690031884, 'gamma': 5.179474679231212e-06, 'kernel': 'rbf'}",0.8396226415094339,0.8446375372393247,0.888576224328594,0.8574208031928162,0.8738338737839861,0.860818216010831,0.018234711573500983,102,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04546999931335449,0.00021864775019552572,0.015029668807983398,0.00043936250314370807,2.154434690031884,1.3894954943731361e-05,rbf,"{'C': 2.154434690031884, 'gamma': 1.3894954943731361e-05, 'kernel': 'rbf'}",0.8411618669314797,0.8438927507447864,0.8924269352290679,0.8581691194811674,0.8741830880518833,0.8619667520876769,0.01924056343102681,96,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.046162652969360354,0.00039046856469095794,0.015783977508544923,0.0006642974753509437,2.154434690031884,3.727593720314938e-05,rbf,"{'C': 2.154434690031884, 'gamma': 3.727593720314938e-05, 'kernel': 'rbf'}",0.8451340615690169,0.8475670307845085,0.8960801737756714,0.8577700174607134,0.8765777001746071,0.8646257967529035,0.019236199083179698,71,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04794144630432129,0.0009986390142194426,0.015545272827148437,0.0007650961285220954,2.154434690031884,0.0001,rbf,"{'C': 2.154434690031884, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8456802383316783,0.8487586891757696,0.8973143759873617,0.8550261910700923,0.8788725367922176,0.8651304062714239,0.019865001265070202,63,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04871358871459961,0.0003645982661474914,0.015321969985961914,0.0004721002134786184,2.154434690031884,0.00026826957952797245,rbf,"{'C': 2.154434690031884, 'gamma': 0.00026826957952797245, 'kernel': 'rbf'}",0.8512413108242304,0.8536742800397219,0.8973143759873617,0.8588675480169619,0.8839111998004489,0.8690017429337449,0.01831372746649103,27,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04425106048583984,0.0003985947834184014,0.014047050476074218,0.00014707327721939708,2.154434690031884,0.0007196856730011514,rbf,"{'C': 2.154434690031884, 'gamma': 0.0007196856730011514, 'kernel': 'rbf'}",0.8608738828202582,0.8619165839126116,0.8919826224328594,0.8577700174607134,0.8780743327513096,0.8701234878755505,0.013011951394460167,19,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04223451614379883,0.000682784267389685,0.012775135040283204,0.00020574268532654036,2.154434690031884,0.0019306977288832496,rbf,"{'C': 2.154434690031884, 'gamma': 0.0019306977288832496, 'kernel': 'rbf'}",0.8625620655412115,0.8641509433962263,0.891785150078989,0.860613619356448,0.8763781491643801,0.8710979855074511,0.011720786352521936,8,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04379825592041016,0.0006730879591085847,0.013113451004028321,0.00010605177857369417,2.154434690031884,0.005179474679231213,rbf,"{'C': 2.154434690031884, 'gamma': 0.005179474679231213, 'kernel': 'rbf'}",0.8681231380337636,0.8646474677259185,0.8867989731437599,0.8562234971314542,0.8763781491643802,0.8704342450398552,0.010429838786358059,14,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.05064435005187988,0.0003269338757662516,0.014749956130981446,7.641862575922415e-05,2.154434690031884,0.01389495494373136,rbf,"{'C': 2.154434690031884, 'gamma': 0.01389495494373136, 'kernel': 'rbf'}",0.870953326713009,0.8586891757696127,0.8777152448657187,0.8482414567223747,0.8769269144425044,0.8665052237026438,0.011390501502091204,45,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.06324610710144044,0.0010020973065184556,0.017812776565551757,0.00019951697500009247,2.154434690031884,0.03727593720314938,rbf,"{'C': 2.154434690031884, 'gamma': 0.03727593720314938, 'kernel': 'rbf'}",0.864498510427011,0.8513654419066535,0.8659656398104265,0.8286854577201297,0.869493639311549,0.8560017378351539,0.014974513626548431,144,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.09310498237609863,0.0018445504407235164,0.022398853302001955,0.00022043530456405578,2.154434690031884,0.1,rbf,"{'C': 2.154434690031884, 'gamma': 0.1, 'kernel': 'rbf'}",0.8514895729890765,0.8318520357497518,0.8387144549763033,0.8152157645298079,0.8442005487652782,0.8362944754020436,0.012355570484147578,154,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04434161186218262,0.0001808162102714043,0.015945053100585936,9.315994785646092e-05,4.641588833612778,1e-07,rbf,"{'C': 4.641588833612778, 'gamma': 1e-07, 'kernel': 'rbf'}",0.8383316782522344,0.838232373386296,0.8839849921011058,0.8553754053379896,0.8742329758044399,0.858031484976413,0.01856456194417561,138,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04316873550415039,0.00025777829121182013,0.015303516387939453,6.510295981664458e-05,4.641588833612778,2.6826957952797275e-07,rbf,"{'C': 4.641588833612778, 'gamma': 2.6826957952797275e-07, 'kernel': 'rbf'}",0.8379841112214499,0.8325223435948361,0.8897116903633491,0.8552756298328761,0.8716887004240459,0.8574364950873115,0.021206570247776845,142,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04403443336486816,0.00014458300243497434,0.015276050567626953,9.554162805552147e-05,4.641588833612778,7.196856730011514e-07,rbf,"{'C': 4.641588833612778, 'gamma': 7.196856730011514e-07, 'kernel': 'rbf'}",0.8379841112214499,0.8429493545183714,0.8870458135860979,0.8575704664504865,0.8750311798453478,0.8601161851243507,0.018647634748028663,120,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04465022087097168,0.0001931210859214839,0.015535116195678711,7.03943118813037e-05,4.641588833612778,1.9306977288832498e-06,rbf,"{'C': 4.641588833612778, 'gamma': 1.9306977288832498e-06, 'kernel': 'rbf'}",0.8371896722939424,0.8441410129096326,0.8872432859399684,0.8572711399351459,0.8741332002993265,0.8599956622756032,0.018553754791266548,127,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.044968795776367185,0.0003716034040307175,0.015506410598754882,7.319980005741515e-05,4.641588833612778,5.179474679231212e-06,rbf,"{'C': 4.641588833612778, 'gamma': 5.179474679231212e-06, 'kernel': 'rbf'}",0.8391757696127111,0.8449354518371401,0.8886749605055293,0.8575704664504864,0.8741332002993265,0.8608979697410387,0.018354622187654338,101,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.0457064151763916,0.0004979021542027268,0.015696620941162108,0.0003621286922942567,4.641588833612778,1.3894954943731361e-05,rbf,"{'C': 4.641588833612778, 'gamma': 1.3894954943731361e-05, 'kernel': 'rbf'}",0.8413604766633566,0.8440913604766633,0.8925256714060031,0.8582688949862809,0.8742329758044399,0.8620958758673488,0.01919399275124202,94,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04603300094604492,0.00033857730331198963,0.015715408325195312,7.9225083974852e-05,4.641588833612778,3.727593720314938e-05,rbf,"{'C': 4.641588833612778, 'gamma': 3.727593720314938e-05, 'kernel': 'rbf'}",0.843793445878848,0.8495034756703078,0.896376382306477,0.8579695684709404,0.8764280369169368,0.864814181848702,0.019257164505550657,67,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04577007293701172,0.0003681082365907618,0.015384769439697266,0.00013952589324372564,4.641588833612778,0.0001,rbf,"{'C': 4.641588833612778, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8486097318768621,0.8549652432969216,0.8965738546603474,0.8564230481416812,0.8823147917186331,0.867777333938889,0.018444748443663367,36,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04534502029418945,0.00034368791631483794,0.01454176902770996,0.00014306740668401888,4.641588833612778,0.00026826957952797245,rbf,"{'C': 4.641588833612778, 'gamma': 0.00026826957952797245, 'kernel': 'rbf'}",0.8634061569016881,0.8629096325719962,0.8925750394944708,0.857071588924919,0.8794213020703416,0.8710767439926832,0.013065162400400353,9,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04165382385253906,0.0007583668803855712,0.012853288650512695,0.0001630082035518861,4.641588833612778,0.0007196856730011514,rbf,"{'C': 4.641588833612778, 'gamma': 0.0007196856730011514, 'kernel': 'rbf'}",0.8611717974180735,0.8659880834160874,0.8921800947867299,0.8605637316038912,0.875430281865802,0.8710667978181167,0.011822267758039445,10,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04120335578918457,0.0005936503811302333,0.012027645111083984,0.0002337689292723665,4.641588833612778,0.0019306977288832496,rbf,"{'C': 4.641588833612778, 'gamma': 0.0019306977288832496, 'kernel': 'rbf'}",0.8658887785501489,0.8652929493545184,0.888971169036335,0.859017211274632,0.8763282614118234,0.8710996739254917,0.010522222666000306,7,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04400019645690918,0.0003903719766628648,0.012428855895996094,0.0001289998836769133,4.641588833612778,0.005179474679231213,rbf,"{'C': 4.641588833612778, 'gamma': 0.005179474679231213, 'kernel': 'rbf'}",0.8739324726911619,0.8647964250248262,0.8863546603475514,0.8571713644300325,0.8763282614118234,0.871716636781079,0.009999030182626708,5,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.05395874977111816,0.0008621555850193254,0.014775419235229492,0.00013129826961343928,4.641588833612778,0.01389495494373136,rbf,"{'C': 4.641588833612778, 'gamma': 0.01389495494373136, 'kernel': 'rbf'}",0.8774081429990069,0.8550645481628599,0.8772215639810427,0.8398603142928411,0.874831628835121,0.8648772396541744,0.015037494568766624,66,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.08776712417602539,0.0007534531232408889,0.01818366050720215,0.0002347240489147788,4.641588833612778,0.03727593720314938,rbf,"{'C': 4.641588833612778, 'gamma': 0.03727593720314938, 'kernel': 'rbf'}",0.862462760675273,0.8447120158887785,0.8615718799368088,0.8174607133948616,0.8614118233973559,0.8495238386586156,0.01734988658631644,147,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.09597177505493164,0.0008492464218694713,0.022813129425048827,0.00017114464818349437,4.641588833612778,0.1,rbf,"{'C': 4.641588833612778, 'gamma': 0.1, 'kernel': 'rbf'}",0.8503475670307845,0.8177010923535253,0.8343206951026857,0.7980044898977301,0.8398603142928411,0.8280468317355133,0.018362021418407228,158,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04492497444152832,0.0005631160769193751,0.015936851501464844,9.180062728141028e-05,10.0,1e-07,rbf,"{'C': 10.0, 'gamma': 1e-07, 'kernel': 'rbf'}",0.8348560079443892,0.8323733862959285,0.8903041074249605,0.8563731603891245,0.8697430780743327,0.856729948025747,0.021764210918037603,143,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04421224594116211,0.000472743501045551,0.015584230422973633,3.553220803206064e-05,10.0,2.6826957952797275e-07,rbf,"{'C': 10.0, 'gamma': 2.6826957952797275e-07, 'kernel': 'rbf'}",0.8371896722939424,0.8436444885799403,0.8893661137440758,0.8577201297081566,0.872437016712397,0.8600714842077025,0.019026476728978278,125,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04427332878112793,5.995673140750803e-05,0.015617179870605468,0.0001848362173220338,10.0,7.196856730011514e-07,rbf,"{'C': 10.0, 'gamma': 7.196856730011514e-07, 'kernel': 'rbf'}",0.8371400198609732,0.845382323733863,0.8872432859399685,0.8574208031928162,0.8727862309802943,0.859994532741583,0.018158147425231575,128,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04483208656311035,0.0002989645245073794,0.015560150146484375,0.00012193817944626615,10.0,1.9306977288832498e-06,rbf,"{'C': 10.0, 'gamma': 1.9306977288832498e-06, 'kernel': 'rbf'}",0.8379841112214499,0.8453326713008937,0.8876382306477092,0.8575205786979296,0.8743327513095535,0.8605616686355072,0.01829589907617109,104,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04489564895629883,0.0002768269076770766,0.0157529354095459,0.00010634501368574489,10.0,5.179474679231212e-06,rbf,"{'C': 10.0, 'gamma': 5.179474679231212e-06, 'kernel': 'rbf'}",0.8393247269116187,0.8445382323733862,0.8891686413902053,0.8578697929658269,0.8742828635569967,0.8610368514396068,0.018549962182312373,100,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.045028162002563474,0.0002650695430913741,0.01570134162902832,0.00013497839131666642,10.0,1.3894954943731361e-05,rbf,"{'C': 10.0, 'gamma': 1.3894954943731361e-05, 'kernel': 'rbf'}",0.8414101290963257,0.8472691161866931,0.8925750394944708,0.8581691194811674,0.8741332002993264,0.8627113209115966,0.018628661088206752,90,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.045103836059570315,0.0005474372060696157,0.015482091903686523,0.0001648121676869564,10.0,3.727593720314938e-05,rbf,"{'C': 10.0, 'gamma': 3.727593720314938e-05, 'kernel': 'rbf'}",0.8430486593843098,0.8496524329692154,0.8953890205371248,0.8577201297081566,0.879570965328012,0.8650762415853638,0.019525277032379152,64,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04269442558288574,0.0003936110254975474,0.014313459396362305,0.00013449377801846843,10.0,0.0001,rbf,"{'C': 10.0, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8585402184707049,0.8595332671300894,0.8919332543443917,0.8570217011723623,0.8784734347717635,0.8691003751778623,0.013842943682561028,26,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04290261268615723,0.0008345299504773136,0.013509321212768554,0.0003981341965293749,10.0,0.00026826957952797245,rbf,"{'C': 10.0, 'gamma': 0.00026826957952797245, 'kernel': 'rbf'}",0.8620655412115193,0.8671797418073485,0.8929206161137441,0.8577201297081567,0.8784734347717635,0.8716718927225063,0.012687650061464634,6,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.0408836841583252,0.001057053851288999,0.012033796310424805,0.00020065592040377725,10.0,0.0007196856730011514,rbf,"{'C': 10.0, 'gamma': 0.0007196856730011514, 'kernel': 'rbf'}",0.864995034756703,0.8659384309831181,0.8885268562401264,0.8590670990271889,0.8724869044649538,0.870202865094418,0.010102451864515374,17,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.0411407470703125,0.0006679339517668937,0.011533069610595702,0.00017627950663471822,10.0,0.0019306977288832496,rbf,"{'C': 10.0, 'gamma': 0.0019306977288832496, 'kernel': 'rbf'}",0.8716484607745779,0.8711022840119166,0.8882800157977883,0.855275629832876,0.8687453230231977,0.8710103426880712,0.010501130986075274,11,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.045543479919433597,0.00043457590835228643,0.012212038040161133,0.0001134763239567801,10.0,0.005179474679231213,rbf,"{'C': 10.0, 'gamma': 0.005179474679231213, 'kernel': 'rbf'}",0.8796921549155908,0.8655908639523336,0.8871445497630331,0.8556248441007733,0.8748316288351211,0.8725768083133705,0.010991851282472237,3,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.05898928642272949,0.0005641501307006803,0.014830732345581054,0.00019098828884219895,10.0,0.01389495494373136,rbf,"{'C': 10.0, 'gamma': 0.01389495494373136, 'kernel': 'rbf'}",0.8687686196623635,0.848857994041708,0.8756911532385466,0.821701172362185,0.8624095784484909,0.8554857035506588,0.019068073746874258,146,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.0920022964477539,0.001180114442213294,0.0181424617767334,0.000760624129068849,10.0,0.03727593720314938,rbf,"{'C': 10.0, 'gamma': 0.03727593720314938, 'kernel': 'rbf'}",0.8514399205561073,0.835377358490566,0.8515995260663508,0.8007483162883513,0.851134946370666,0.8380600135544084,0.01966038437900062,153,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.0963864803314209,0.0011739078642286464,0.021319818496704102,0.000550300396492401,10.0,0.1,rbf,"{'C': 10.0, 'gamma': 0.1, 'kernel': 'rbf'}",0.8509930486593843,0.8095084409136047,0.8260762243285941,0.7787977051633824,0.8398104265402844,0.8210371691210501,0.025267630992797694,160,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04576258659362793,0.00014289636185092015,0.01466522216796875,0.0004987601931694483,21.544346900318832,1e-07,rbf,"{'C': 21.544346900318832, 'gamma': 1e-07, 'kernel': 'rbf'}",0.8368917576961271,0.839622641509434,0.8865027646129542,0.8566225991519083,0.8714891494138189,0.8582257824768484,0.018864211010279,136,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04460940361022949,0.000113165081582945,0.014502573013305663,0.0005724409409993695,21.544346900318832,2.6826957952797275e-07,rbf,"{'C': 21.544346900318832, 'gamma': 2.6826957952797275e-07, 'kernel': 'rbf'}",0.8364448857994041,0.844240317775571,0.8857622432859399,0.8566225991519082,0.8753305063606884,0.8596801104747023,0.018508504981029003,131,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04472746849060059,0.0003886732582876825,0.014266490936279297,0.00013031183974145382,21.544346900318832,7.196856730011514e-07,rbf,"{'C': 21.544346900318832, 'gamma': 7.196856730011514e-07, 'kernel': 'rbf'}",0.8375372393247269,0.8448857994041709,0.8869470774091627,0.8579695684709404,0.8743327513095536,0.8603344871837109,0.018265544950076568,112,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04509415626525879,0.00029228568230482693,0.01439981460571289,0.00044086003637469677,21.544346900318832,1.9306977288832498e-06,rbf,"{'C': 21.544346900318832, 'gamma': 1.9306977288832498e-06, 'kernel': 'rbf'}",0.838480635551142,0.844687189672294,0.8878357030015798,0.8573210276877027,0.8745821900723372,0.860581349197011,0.018387598502897142,103,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04513249397277832,0.00042196878752975695,0.014806461334228516,0.001137538625033697,21.544346900318832,5.179474679231212e-06,rbf,"{'C': 21.544346900318832, 'gamma': 5.179474679231212e-06, 'kernel': 'rbf'}",0.8393743793445879,0.8447368421052632,0.8893167456556083,0.8575704664504864,0.8747318533300075,0.8611460573771905,0.01862371977034798,99,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04492111206054687,0.00035070753513469303,0.015182924270629884,0.0008620870370189116,21.544346900318832,1.3894954943731361e-05,rbf,"{'C': 21.544346900318832, 'gamma': 1.3894954943731361e-05, 'kernel': 'rbf'}",0.8359483614697121,0.8471201588877856,0.8914889415481833,0.8601646295834372,0.8762284859067099,0.8621901154791656,0.01987628180297332,92,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.042517995834350585,0.0007089046252008028,0.013425159454345702,0.00015940726819552154,21.544346900318832,3.727593720314938e-05,rbf,"{'C': 21.544346900318832, 'gamma': 3.727593720314938e-05, 'kernel': 'rbf'}",0.8513406156901688,0.8556603773584904,0.8909458925750395,0.8595659765527564,0.8802195061112498,0.867546473657541,0.01533451015831783,39,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.040494680404663086,0.000393836116002819,0.012144231796264648,0.00041550810186928463,21.544346900318832,0.0001,rbf,"{'C': 21.544346900318832, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8650446871896721,0.8606752730883812,0.8889218009478672,0.8588176602644052,0.8804689448740335,0.8707856732728718,0.011841430018494092,13,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04164128303527832,0.0007878146523838067,0.011843347549438476,0.00039703139792651476,21.544346900318832,0.00026826957952797245,rbf,"{'C': 21.544346900318832, 'gamma': 0.00026826957952797245, 'kernel': 'rbf'}",0.8625620655412116,0.8655908639523338,0.8899585308056873,0.8575704664504864,0.8752806186081318,0.8701925090715703,0.011448137316187983,18,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04070887565612793,0.0005253490845152334,0.011069345474243163,0.00023369960846549256,21.544346900318832,0.0007196856730011514,rbf,"{'C': 21.544346900318832, 'gamma': 0.0007196856730011514, 'kernel': 'rbf'}",0.871449851042701,0.8697616683217477,0.888823064770932,0.8553255175854327,0.8666999251683711,0.870412005377837,0.010787481849612002,15,2023-12-07--18-20-33,2023-12-07--18-21-56,74
0.04306130409240723,0.0005575181481122706,0.010692548751831055,0.0005524802365930838,21.544346900318832,0.0019306977288832496,rbf,"{'C': 21.544346900318832, 'gamma': 0.0019306977288832496, 'kernel': 'rbf'}",0.8778053624627606,0.8742303872889771,0.8890205371248026,0.8571713644300324,0.869892741332003,0.8736240785277151,0.010387649988707486,1,2023-12-07--18-20-33,2023-12-07--18-21-56,74
