mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.8369582653045654,0.13119830892274645,0.0026029109954833984,0.00025093519092995586,logistic,0.03593813663804627,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.03593813663804627, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.8103277060575967,0.7903177755710029,0.8314573459715641,0.8096283362434522,0.756348216512846,0.7996158760712924,0.025248433227998853,116,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.8629300594329834,0.13644220249261296,0.0025506019592285156,1.9585763396923715e-05,logistic,0.03593813663804627,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 0.03593813663804627, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.7867924528301887,0.7990566037735849,0.8458234597156398,0.7824395111000249,0.7870291843352455,0.8002282423509367,0.023458350818226975,114,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.2570314884185791,0.009071543445243097,0.002126121520996094,0.00021537386856503878,logistic,0.1291549665014884,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.8312313803376364,0.7646971201588878,0.8283965244865719,0.7458717884759292,0.8044400099775505,0.7949273646873152,0.034202262709079355,125,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.3628713607788086,0.004066574377524914,0.0020807743072509765,2.4073713182436906e-05,logistic,0.1291549665014884,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.8052631578947369,0.7935948361469712,0.8543641390205371,0.8406086305811923,0.8012471938139187,0.8190155914914712,0.023945101117723494,84,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.42444586753845215,0.030718570067615043,0.002181243896484375,2.7284253853608668e-05,logistic,0.1291549665014884,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.826961271102284,0.8214498510427012,0.8346169036334913,0.8069343976053879,0.7928161636318284,0.8165557174031385,0.014930309761198508,88,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.5156472206115723,0.026417475084132377,0.0022641658782958985,2.6544287292824684e-05,logistic,0.1291549665014884,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8341608738828202,0.8323733862959285,0.8156101895734598,0.8149164380144673,0.8326764779246695,0.8259474731382692,0.008747285116167163,75,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.603941822052002,0.05471923797680604,0.002406406402587891,4.012164633938228e-05,logistic,0.1291549665014884,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8250744786494537,0.806703078450844,0.842219589257504,0.8027438263906211,0.7860813170366675,0.8125644579570181,0.01932917358429833,94,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.8136016368865967,0.02299147311899427,0.002654743194580078,0.00024148247411094614,logistic,0.1291549665014884,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.8198113207547169,0.7940913604766634,0.8553021327014219,0.7689199301571464,0.7929658268894987,0.8062181141958893,0.02935251929360827,105,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.8822810173034668,0.0661104772411546,0.0025671958923339845,1.7724364936800866e-05,logistic,0.1291549665014884,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 0.1291549665014884, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.7905660377358491,0.7976166832174777,0.8439474723538705,0.76702419555999,0.782838613120479,0.7963986003975332,0.02585779051579088,124,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.24949536323547364,0.004866246149004155,0.0019602298736572264,4.289451729535135e-05,logistic,0.464158883361278,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.7986593843098312,0.7766633565044688,0.8444411532385466,0.7535046146171116,0.8182090296832127,0.7982955076706342,0.03162364759050204,122,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.35628662109375,0.0058050149580283214,0.0020998477935791015,1.5601103314027576e-05,logistic,0.464158883361278,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.8515888778550149,0.8234359483614697,0.8695695102685624,0.8395111000249438,0.8128211524070841,0.839385317783415,0.020100076829070106,56,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.4585594654083252,0.03093568412870563,0.002196645736694336,2.135176483769449e-05,logistic,0.464158883361278,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.8719463753723933,0.8123634558093347,0.8550552922590837,0.7879271638812673,0.8021950611124968,0.8258974696869151,0.03211665660937246,76,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.5334742546081543,0.005824889293128878,0.0024175167083740233,0.00023593854403003285,logistic,0.464158883361278,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8536742800397219,0.8332174776564052,0.8435525276461295,0.8107258667997007,0.8324769269144425,0.8347294158112799,0.014284853597081005,67,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.648035192489624,0.007078189937202755,0.002429342269897461,3.5412214520205316e-05,logistic,0.464158883361278,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8439424031777557,0.8169314796425026,0.8664593206951027,0.8142678972312296,0.8009977550511349,0.8285197711595451,0.02354626415699234,74,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.7973779678344727,0.010544064669072234,0.0024858951568603516,4.053777752851527e-05,logistic,0.464158883361278,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.815938430983118,0.7816285998013902,0.8076125592417062,0.7832377151409329,0.7683711648790222,0.791357694009234,0.017648813706795885,134,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.9181238174438476,0.014088960299938157,0.0027285099029541017,0.00021113891691366626,logistic,0.464158883361278,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.8200595829195629,0.7983118172790467,0.8230647709320695,0.7849338987278622,0.7902718882514344,0.8033283916219951,0.015514207022874493,110,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.245941686630249,0.003908867735363812,0.0019984722137451174,9.469030318585115e-06,logistic,1.668100537200059,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.838232373386296,0.8217974180734856,0.8743088467614534,0.7962085308056871,0.8360688450985283,0.8333232028250901,0.025384263271638306,72,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.34839572906494143,0.002657005622547597,0.00209193229675293,8.28435092181549e-06,logistic,1.668100537200059,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.8730387288977159,0.8539721946375373,0.8605845181674566,0.8414068346221002,0.8504864055874283,0.8558977363824477,0.010571243954439176,31,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.4524742603302002,0.004583339780914229,0.002201700210571289,4.451728827279589e-06,logistic,1.668100537200059,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.8530287984111221,0.8613207547169811,0.8513526856240126,0.814617111499127,0.8394612122723872,0.8439561125047259,0.016245213638053046,44,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.5408360004425049,0.005303221707243787,0.002281379699707031,3.17150125808779e-05,logistic,1.668100537200059,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8440913604766633,0.83733862959285,0.870507503949447,0.8348216512846096,0.8381142429533549,0.844974677651385,0.013123751038485846,43,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.6530118465423584,0.008153183227146914,0.002411222457885742,1.0079890902612125e-05,logistic,1.668100537200059,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8572492552135054,0.8564051638530288,0.8441943127962085,0.8489897730107258,0.8428036916936892,0.8499284393134315,0.006001093836842999,38,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.790886116027832,0.007878790017452052,0.0026056766510009766,0.00022247322956392315,logistic,1.668100537200059,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.8444389275074479,0.8113704071499502,0.8524387835703001,0.8123222748815165,0.8081815914193066,0.8257503969057043,0.018747227269664327,77,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.8989872932434082,0.011572450890495066,0.002595996856689453,1.1906233312506414e-05,logistic,1.668100537200059,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 1.668100537200059, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.8425521350546178,0.8526812313803377,0.8403929699842022,0.8308306310800698,0.8199052132701421,0.8372724361538738,0.01111900360195947,62,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.24650301933288574,0.002927037614762216,0.001985502243041992,3.803726155399981e-05,logistic,5.994842503189409,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.8572492552135054,0.8699602780536246,0.878850710900474,0.857071588924919,0.8518333749064605,0.8629930415997966,0.009925733262502175,7,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.35269818305969236,0.004336417600769054,0.0021062850952148437,2.4011769431716814e-05,logistic,5.994842503189409,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.8719960278053625,0.8659880834160875,0.8720872827804108,0.8534796707408331,0.8528311299575955,0.8632764389400578,0.008556826068255243,6,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.44734692573547363,0.0054670258846450425,0.002183866500854492,3.871624094535755e-05,logistic,5.994842503189409,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.8690665342601787,0.8606256206554121,0.8778633491311216,0.8538787727612871,0.8326764779246695,0.8588221509465338,0.015354480300036824,26,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.5246604919433594,0.0031933509132823805,0.002268362045288086,3.328391678335849e-05,logistic,5.994842503189409,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.874627606752731,0.8603277060575968,0.8798380726698263,0.85567473185333,0.8527313544524819,0.8646398943571931,0.010691318461560495,1,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.6304990291595459,0.005259786647179224,0.0025146007537841797,0.0002492923178308518,logistic,5.994842503189409,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8646971201588878,0.8628103277060576,0.8758392575039495,0.8516837116487902,0.8352706410576203,0.8580602116150612,0.013731211954002388,28,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.7578518867492676,0.009554043534901472,0.002463531494140625,5.688969059732145e-06,logistic,5.994842503189409,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.8598808341608738,0.8505958291956306,0.8682365718799369,0.8576203542030432,0.8520828136692442,0.8576832806217457,0.006289711527173904,29,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.8661579608917236,0.007327383332814277,0.0025401592254638674,3.8894657342281265e-05,logistic,5.994842503189409,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.8616186693147965,0.8589374379344589,0.8633984992101106,0.8598154153155401,0.8246445497630333,0.8536829143075879,0.014600089041597594,36,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.1360407829284668,0.022474905473859583,0.0018712520599365235,6.60328393984981e-05,logistic,21.544346900318843,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.8736842105263158,0.8482125124131084,0.8786038704581358,0.8610626091294586,0.8603641805936643,0.8643854766241365,0.010746219957969637,4,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.18373680114746094,0.017859155312325112,0.002016448974609375,1.2218202009666089e-05,logistic,21.544346900318843,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.8671797418073486,0.8462264150943397,0.8743088467614533,0.8588176602644051,0.8581691194811673,0.8609403566817427,0.009448091092876804,13,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.273866605758667,0.028367488229414546,0.002113199234008789,4.7387154574603435e-06,logistic,21.544346900318843,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.8636544190665343,0.84493545183714,0.8729265402843602,0.8575205786979297,0.8575704664504863,0.8593214912672901,0.00913388336413072,24,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.32527737617492675,0.033197979219818985,0.002184295654296875,6.405611092665996e-06,logistic,21.544346900318843,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8703574975173783,0.8439424031777557,0.8718898104265402,0.8572212521825892,0.8581691194811674,0.8603160165570862,0.010169228024708236,15,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.43222637176513673,0.08464708009536892,0.0022820949554443358,1.4586385537865437e-05,logistic,21.544346900318843,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8650943396226415,0.8437934458788481,0.873074644549763,0.8569718134198054,0.8571214766774756,0.8592111440297068,0.009735454427490683,25,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.3896064758300781,0.036849351670270536,0.0023711681365966796,2.044380579179746e-05,logistic,21.544346900318843,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.8593346573982126,0.8407149950347567,0.8725315955766193,0.852531803442255,0.8531803442254926,0.8556586791354672,0.010367654657123823,32,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.49175305366516114,0.08771078652710503,0.0024443149566650392,2.0798738242445544e-05,logistic,21.544346900318843,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318843, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.8595829195630585,0.8387288977159881,0.871939178515008,0.8527313544524818,0.8524819156896981,0.8550928531872468,0.010808626949466832,34,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.07367725372314453,0.009169721896607873,0.0020149707794189452,0.0002933923507517139,logistic,77.42636826811277,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.8448361469712016,0.8161866931479643,0.8589553712480253,0.8216512846096282,0.8338737839860313,0.8351006559925702,0.015517448376055365,65,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.1096616268157959,0.010234392451157289,0.002039813995361328,1.108541278573104e-05,logistic,77.42636826811277,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.8448857994041709,0.8156405163853029,0.8593503159557662,0.8209528560738338,0.8338737839860314,0.8349406543610209,0.015899871246655352,66,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.152518892288208,0.009612403373558035,0.0020980358123779295,1.6307133665297457e-05,logistic,77.42636826811277,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.8439424031777557,0.8148460774577954,0.8592022116903635,0.8215515091045147,0.8338737839860314,0.8346831970832922,0.01583365193865132,68,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.17857685089111328,0.005864895316275585,0.0021774768829345703,1.0818004933934517e-05,logistic,77.42636826811277,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8436444885799405,0.8147964250248263,0.8592022116903634,0.8212022948366176,0.8335245697181343,0.8344739979699763,0.015873429666620125,70,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.23072447776794433,0.017715032494821786,0.002264404296875,6.000574576087712e-06,logistic,77.42636826811277,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8438430983118174,0.8146971201588877,0.8590541074249605,0.8213519580942877,0.8336243452232476,0.8345141258426402,0.015849217690773115,69,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.05701589584350586,0.001351042150978996,0.0023712158203125,4.361431151305818e-06,logistic,77.42636826811277,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.23495531281032772,0.2775074478649454,0.2277843601895735,0.22868545772012971,0.20374158144175603,0.2345348320053465,0.02397845219133285,210,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.07745552062988281,0.0031440685809820813,0.0024570465087890626,5.788862017562665e-05,logistic,77.42636826811277,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811277, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.7457298907646475,0.6992552135054617,0.762687598736177,0.28827637814916435,0.7837365926665003,0.6559371347643902,0.1859257862315417,199,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.033344364166259764,0.009787800435685293,0.0017879009246826172,2.9604253613221495e-05,logistic,278.25594022071255,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",0.7893247269116187,0.7292452830188679,0.7883590047393365,0.7111499126964331,0.7821900723372411,0.7600537999406993,0.03313228408234561,180,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.06348090171813965,0.012614458205430824,0.0020171165466308593,1.6219193800580894e-05,logistic,278.25594022071255,"(20,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (20,), 'solver': 'lbfgs'}",0.7805858987090367,0.7284011916583912,0.7886552132701422,0.7122973310052382,0.7821401845846844,0.7584159638454986,0.031611933543520064,181,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.07430644035339355,0.020354909828511954,0.0021095752716064455,1.3354335198621631e-05,logistic,278.25594022071255,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",0.7879344587884807,0.729940417080437,0.7889020537124801,0.713544524819157,0.7824395111000249,0.7605521931001158,0.03218496378276501,179,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.09598569869995117,0.036118716392121865,0.0021782875061035155,8.826769716457879e-06,logistic,278.25594022071255,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.7869414101290962,0.7357000993048659,0.7897413112164298,0.714691943127962,0.7826390621102519,0.7619427651777212,0.030813457496629358,177,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.1257112979888916,0.029381424102472017,0.002279806137084961,2.1590984330056193e-05,logistic,278.25594022071255,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.786643495531281,0.7291459781529295,0.7896919431279621,0.7146420553754055,0.7828386131204789,0.7605924170616114,0.032002026826247365,178,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.049131917953491214,9.591593364256957e-05,0.002378702163696289,2.5119861147905607e-05,logistic,278.25594022071255,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.7514150943396225,0.6947120158887785,0.7580716824644551,0.7140932900972812,0.2176103766525318,0.6271804918885339,0.2061207222659887,201,2023-12-07--16-55-16,2023-12-07--17-01-00,66
0.04832549095153808,0.00011586852521357169,0.0024430274963378905,1.3306576419750594e-05,logistic,278.25594022071255,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 278.25594022071255, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.23063555114200596,0.2718222442899702,0.2176639020537125,0.27812422050386626,0.23716637565477675,0.2470824587288664,0.023706239319037762,209,2023-12-07--16-55-16,2023-12-07--17-01-00,66
