mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_param,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.06915016174316406,0.1350825200053562,0.0019060134887695312,0.0003723004738633917,0.01,0.01,"{'reg_param': 0.01, 'tol': 0.01}",0.8365441906653426,0.8734359483614696,0.861818720379147,0.8477425791968072,0.8556248441007732,0.8550332565407078,0.012490405074859545,22,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.001537179946899414,1.6202362504268877e-05,0.0016911983489990234,3.8813665975236156e-05,0.01,0,"{'reg_param': 0.01, 'tol': 0}",0.8365441906653426,0.8734359483614696,0.861818720379147,0.8477425791968072,0.8556248441007732,0.8550332565407078,0.012490405074859545,22,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.006015300750732422,0.008808783282151185,0.0017099380493164062,0.00010078311777971578,0.01,100.0,"{'reg_param': 0.01, 'tol': 100.0}",0.8365441906653426,0.8734359483614696,0.861818720379147,0.8477425791968072,0.8556248441007732,0.8550332565407078,0.012490405074859545,22,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.0015492439270019531,4.459765942221265e-05,0.0016611099243164062,1.1377738280381111e-05,0.016681005372000592,0.01,"{'reg_param': 0.016681005372000592, 'tol': 0.01}",0.8362959285004965,0.8733862959285004,0.8635959715639809,0.8483911199800449,0.8556248441007732,0.8554588320147591,0.012687032647055733,19,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.0015405178070068359,3.0162202426819603e-05,0.0016579627990722656,3.392387243355886e-05,0.016681005372000592,0,"{'reg_param': 0.016681005372000592, 'tol': 0}",0.8362959285004965,0.8733862959285004,0.8635959715639809,0.8483911199800449,0.8556248441007732,0.8554588320147591,0.012687032647055733,19,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.001590871810913086,2.6387928795149504e-05,0.0017018795013427734,3.87599687913069e-05,0.016681005372000592,100.0,"{'reg_param': 0.016681005372000592, 'tol': 100.0}",0.8362959285004965,0.8733862959285004,0.8635959715639809,0.8483911199800449,0.8556248441007732,0.8554588320147591,0.012687032647055733,19,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.0015384674072265625,3.0079090526529928e-05,0.0016647815704345704,2.1345374517062822e-05,0.027825594022071243,0.01,"{'reg_param': 0.027825594022071243, 'tol': 0.01}",0.8363455809334658,0.8736345580933466,0.8656200631911533,0.8497879770516338,0.8554252930905463,0.8561626944720292,0.01287327940719845,7,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.0015407562255859374,3.170110113457455e-05,0.0016407012939453126,1.0142854292113478e-05,0.027825594022071243,0,"{'reg_param': 0.027825594022071243, 'tol': 0}",0.8363455809334658,0.8736345580933466,0.8656200631911533,0.8497879770516338,0.8554252930905463,0.8561626944720292,0.01287327940719845,7,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.00158233642578125,3.0375462671836112e-05,0.001691436767578125,3.3577124277374443e-05,0.027825594022071243,100.0,"{'reg_param': 0.027825594022071243, 'tol': 100.0}",0.8363455809334658,0.8736345580933466,0.8656200631911533,0.8497879770516338,0.8554252930905463,0.8561626944720292,0.01287327940719845,7,2023-12-06--14-34-07,2023-12-06--14-34-08,50
0.0015281200408935546,1.4702212700708115e-05,0.0016705513000488282,2.5323779519793432e-05,0.046415888336127774,0.01,"{'reg_param': 0.046415888336127774, 'tol': 0.01}",0.8334657398212513,0.8729394240317775,0.8673479462875198,0.8500374158144176,0.8554751808431029,0.8558531413596138,0.013850869007341438,13,2023-12-06--14-34-07,2023-12-06--14-34-08,50
