mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_loss,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.004180717468261719,0.00021438724841564284,0.014603185653686523,0.025899165495873382,0.0001,squared_hinge,l1,"{'C': 0.0001, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.016258764266967773,0.01702947611757159,0.002964687347412109,0.0017165809098383565,0.0001,squared_hinge,l2,"{'C': 0.0001, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.844687189672294,0.8401191658391262,0.8970675355450236,0.822499376403093,0.8420054876527813,0.8492757510224637,0.025134771065423334,35,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.004269123077392578,0.00022903963450934977,0.0015911579132080079,2.615980974564825e-05,0.00023357214690901214,squared_hinge,l1,"{'C': 0.00023357214690901214, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.005578851699829102,7.693329781796834e-05,0.0016731739044189454,1.665752655979854e-05,0.00023357214690901214,squared_hinge,l2,"{'C': 0.00023357214690901214, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8549652432969216,0.8524826216484608,0.8945991311216429,0.8494886505362933,0.8636068845098529,0.8630285062226344,0.016471784726767975,7,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.004225492477416992,0.000219245919322745,0.0016019821166992187,1.8725438308569064e-05,0.000545559478116852,squared_hinge,l1,"{'C': 0.000545559478116852, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.5592105263157894,0.5063803376365441,0.5774338467614533,0.49129458717884755,0.5445497630331754,0.5357738121851618,0.03226215481528745,38,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.006418800354003907,0.0004366011376985379,0.0017093658447265626,2.5493446588092334e-05,0.000545559478116852,squared_hinge,l2,"{'C': 0.000545559478116852, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8626117179741808,0.8576464746772592,0.8927725118483413,0.8617610376652531,0.8770266899476178,0.8703636864225304,0.012979808380551317,2,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.004624700546264649,0.00011893418038713594,0.0016911983489990234,2.7846473525108722e-05,0.0012742749857031334,squared_hinge,l1,"{'C': 0.0012742749857031334, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.6895729890764648,0.7107745779543198,0.7949249605055292,0.6508855076078823,0.6688450985283113,0.7030006267345015,0.0501465944177997,37,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.007478857040405273,9.231961454697578e-05,0.0017377376556396485,2.6695897687889217e-05,0.0012742749857031334,squared_hinge,l2,"{'C': 0.0012742749857031334, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8669811320754717,0.8586395233366434,0.8878850710900473,0.8640558742828636,0.8789224245447743,0.8712968050659601,0.010626227316063573,1,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.005053567886352539,4.0132412398822375e-05,0.001668548583984375,2.22016732713182e-05,0.002976351441631319,squared_hinge,l1,"{'C': 0.002976351441631319, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8345084409136049,0.8574975173783516,0.8754936808846762,0.8381641307059117,0.8196557745073585,0.8450639088779806,0.01941733132892509,36,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.008166790008544922,0.0005254537133449697,0.0017639636993408204,1.6934500934173727e-05,0.002976351441631319,squared_hinge,l2,"{'C': 0.002976351441631319, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8690665342601788,0.8588381330685204,0.8813191153238547,0.8633075579945124,0.8741332002993265,0.8693329081892784,0.007914898239266352,3,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.005966615676879883,0.0009680837823967475,0.0017373085021972657,4.1142067089739356e-05,0.0069519279617756054,squared_hinge,l1,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8495034756703078,0.8483118172790467,0.8899091627172196,0.855076078822649,0.8529807932152655,0.8591562655408976,0.015564725999692884,12,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.00964498519897461,0.0006310731991040697,0.0018156051635742187,3.205374427695383e-05,0.0069519279617756054,squared_hinge,l2,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8688182720953327,0.8573982125124131,0.8779620853080567,0.8618608131703668,0.868894986280868,0.8669868738734074,0.007009552103652792,4,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.010336017608642578,0.001876725572097156,0.0018100738525390625,3.76731533338617e-05,0.01623776739188721,squared_hinge,l1,"{'C': 0.01623776739188721, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8555610724925522,0.8393247269116186,0.8943029225908373,0.864953853828885,0.8664005986530307,0.8641086348953848,0.017916279861208747,5,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.011700057983398437,0.0004689663172761329,0.0018524169921875,3.670642765231298e-05,0.01623776739188721,squared_hinge,l2,"{'C': 0.01623776739188721, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8661370407149951,0.8575968222442899,0.8767772511848342,0.8597156398104264,0.8586679970067349,0.863778950192256,0.007146572035539649,6,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.01645631790161133,0.003912871944630685,0.0018860816955566407,2.851526075103575e-05,0.0379269019073225,squared_hinge,l1,"{'C': 0.0379269019073225, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8589870903674278,0.835253227408143,0.890353475513428,0.8666001496632576,0.8496882015465202,0.8601764288997554,0.01835484536856881,10,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.012889719009399414,0.0006335931927640798,0.0018268585205078124,6.783165703614533e-06,0.0379269019073225,squared_hinge,l2,"{'C': 0.0379269019073225, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8655412115193645,0.85759682224429,0.8770240916271722,0.8591668745323022,0.8415564978797705,0.8601770995605799,0.011549892046164594,9,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.024928951263427736,0.002508103432499259,0.0018451690673828125,1.8926531199358363e-05,0.08858667904100823,squared_hinge,l1,"{'C': 0.08858667904100823, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8637040714995035,0.8595829195630585,0.8914395734597156,0.8675480169618359,0.8227488151658767,0.8610046793299981,0.0220993995842182,8,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.018277740478515624,0.006320346974484351,0.0020916938781738283,0.0004619336042034565,0.08858667904100823,squared_hinge,l2,"{'C': 0.08858667904100823, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8650943396226416,0.8584409136047667,0.878455766192733,0.8588176602644051,0.8364180593664254,0.8594453478101943,0.013601220595056647,11,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.049418973922729495,0.012746864252486872,0.0018524646759033204,1.1683386166501128e-05,0.2069138081114788,squared_hinge,l1,"{'C': 0.2069138081114788, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8692154915590865,0.8571996027805361,0.8792456556082148,0.8637066600149663,0.823098029433774,0.8584930878793156,0.01911702700993132,13,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.02405247688293457,0.010781789253640796,0.001894378662109375,3.801340322303904e-05,0.2069138081114788,squared_hinge,l2,"{'C': 0.2069138081114788, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8657894736842106,0.8573485600794439,0.8786532385466035,0.8575704664504865,0.8321277126465453,0.8582978902814581,0.015210342504894267,14,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.07182049751281738,0.020002481745983427,0.002103376388549805,0.0005020646358683723,0.4832930238571752,squared_hinge,l1,"{'C': 0.4832930238571752, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8674776564051638,0.8541708043694141,0.8780608214849921,0.8596657520578698,0.8213519580942878,0.8561453984823455,0.019160277869900853,16,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.024927139282226562,0.014384411991831802,0.0018736839294433594,4.3913414507967986e-05,0.4832930238571752,squared_hinge,l2,"{'C': 0.4832930238571752, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8669314796425024,0.8559086395233365,0.8790481832543444,0.8565228236467947,0.8246445497630331,0.8566111351660023,0.018068173778276058,15,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.11157302856445313,0.03231956920899551,0.001849222183227539,3.873708386074806e-05,1.1288378916846884,squared_hinge,l1,"{'C': 1.1288378916846884, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8671797418073486,0.8541708043694141,0.8768759873617694,0.8571713644300323,0.8163132950860563,0.8543422386109241,0.02062428282050807,17,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.019845104217529295,0.0021994828576983624,0.0018329620361328125,1.2351831290234202e-05,1.1288378916846884,squared_hinge,l2,"{'C': 1.1288378916846884, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8676266137040715,0.8551142005958292,0.8775177725118484,0.8566225991519082,0.8140683462210028,0.8541899064369322,0.021639068119908202,18,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.1276622772216797,0.06483303949847487,0.002019023895263672,0.00035149027032533117,2.6366508987303554,squared_hinge,l1,"{'C': 2.6366508987303554, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8673286991062562,0.8545183714001986,0.8757405213270142,0.8564230481416811,0.8087802444499874,0.8525581768850277,0.02319860504931049,20,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.030469417572021484,0.014376580179699167,0.001855754852294922,2.1415032300278728e-05,2.6366508987303554,squared_hinge,l2,"{'C': 2.6366508987303554, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8680238331678253,0.8547666335650447,0.8764810426540284,0.8558243951110003,0.8103766525318035,0.8530945114059405,0.022824890871311884,19,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.11966962814331054,0.0561874210755564,0.001827573776245117,2.5393806055365797e-05,6.1584821106602545,squared_hinge,l1,"{'C': 6.1584821106602545, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8676762661370407,0.8541211519364449,0.8756911532385465,0.8560239461212272,0.8085308056872037,0.8524086646240926,0.0233085534086711,21,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.035880756378173825,0.016765105719515856,0.001848745346069336,2.746325388150069e-05,6.1584821106602545,squared_hinge,l2,"{'C': 6.1584821106602545, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8679245283018868,0.8541708043694141,0.8757405213270142,0.8557246196058867,0.8072337241207284,0.8521588395449861,0.023831413904460783,28,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.12141404151916504,0.056513305673581656,0.0018265724182128906,3.781544148287301e-05,14.38449888287663,squared_hinge,l1,"{'C': 14.38449888287663, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8679741807348559,0.8539721946375373,0.8755924170616114,0.8557246196058867,0.8080818159141931,0.8522690455908168,0.02348609759666713,22,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.03672499656677246,0.01722749695695277,0.0018431186676025391,8.455762885741225e-06,14.38449888287663,squared_hinge,l2,"{'C': 14.38449888287663, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8680238331678253,0.8541211519364449,0.8756417851500791,0.8556248441007733,0.8058867548016962,0.8518596738313639,0.02432968943622608,29,2023-12-07--18-24-40,2023-12-07--18-24-49,76
0.1298236846923828,0.05426286169722903,0.0020773887634277345,0.0004948307254882029,33.59818286283781,squared_hinge,l1,"{'C': 33.59818286283781, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8680238331678252,0.8540218470705064,0.8755430489731437,0.8556747318533301,0.8079820404090796,0.8522491002947771,0.02351978067872293,23,2023-12-07--18-24-40,2023-12-07--18-24-49,76
