mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.004841756820678711,0.001154318292295761,0.001621103286743164,0.00012300999510103677,100,1e-06,"{'alpha': 100, 'tol': 1e-06}",0.8782522343594836,0.8629592850049652,0.8878357030015799,0.8658518333749065,0.8127712646545273,0.8615340640790926,0.02596057942971555,5,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.003970956802368164,0.0001041105551818334,0.0015394210815429688,2.1189711933973244e-05,100,1e-05,"{'alpha': 100, 'tol': 1e-05}",0.8782522343594836,0.8629592850049652,0.8878357030015799,0.8658518333749065,0.8127712646545273,0.8615340640790926,0.02596057942971555,5,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.00397801399230957,0.00011778427991487731,0.0015182971954345703,8.269241751986551e-06,1000,1e-06,"{'alpha': 1000, 'tol': 1e-06}",0.8843098311817279,0.8619165839126116,0.8956358609794628,0.8658019456223496,0.830231978049389,0.8675792399491081,0.022347836971625536,3,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.003959131240844726,6.981430137502794e-05,0.0015161991119384765,8.533386976895487e-06,1000,1e-05,"{'alpha': 1000, 'tol': 1e-05}",0.8843098311817279,0.8619165839126116,0.8956358609794628,0.8658019456223496,0.830231978049389,0.8675792399491081,0.022347836971625536,3,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.003964567184448242,5.8900411246151894e-05,0.0015128612518310546,7.476770147896285e-06,10000,1e-06,"{'alpha': 10000, 'tol': 1e-06}",0.8874379344587885,0.8701092353525323,0.899338467614534,0.8364679471189823,0.8636567722624096,0.8714020713614493,0.021539012329044364,1,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.0039500236511230465,5.7358297585256386e-05,0.0015132904052734375,1.0779473229175408e-05,10000,1e-05,"{'alpha': 10000, 'tol': 1e-05}",0.8874379344587885,0.8701092353525323,0.899338467614534,0.8364679471189823,0.8636567722624096,0.8714020713614493,0.021539012329044364,1,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.003900957107543945,3.977244969832237e-05,0.0015110015869140626,4.061801803407069e-06,100000,1e-06,"{'alpha': 100000, 'tol': 1e-06}",0.8735352532274081,0.8682224428997021,0.8812203791469194,0.8241456722374656,0.8544774257919682,0.8603202346606926,0.020083002924387847,7,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.003887462615966797,4.885414853118495e-05,0.001508045196533203,2.569324983067252e-05,100000,1e-05,"{'alpha': 100000, 'tol': 1e-05}",0.8735352532274081,0.8682224428997021,0.8812203791469194,0.8241456722374656,0.8544774257919682,0.8603202346606926,0.020083002924387847,7,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.0038706779479980467,4.7625840350234954e-05,0.0014979839324951172,5.030575521432089e-06,1000000,1e-06,"{'alpha': 1000000, 'tol': 1e-06}",0.8739324726911619,0.8668321747765642,0.8554996050552923,0.812222499376403,0.866350710900474,0.8549674925599791,0.02216951240436164,9,2023-11-03--11-09-51,2023-11-03--11-09-51,14
0.0038678646087646484,2.727283455157247e-05,0.0014961719512939452,6.238371445246235e-06,1000000,1e-05,"{'alpha': 1000000, 'tol': 1e-05}",0.8739324726911619,0.8668321747765642,0.8554996050552923,0.812222499376403,0.866350710900474,0.8549674925599791,0.02216951240436164,9,2023-11-03--11-09-51,2023-11-03--11-09-51,14
