mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.133229398727417,0.004509758970392383,0.005055570602416992,0.0002330309387988742,0.01,10,"{'learning_rate': 0.01, 'n_estimators': 10}",0.8092105263157895,0.8110973187686197,0.8996593601895733,0.7832876028934896,0.8024195559990024,0.8211348728332947,0.040476453827235366,140,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.2557984352111816,0.0028382215259093744,0.007368278503417969,0.00015516528776475007,0.01,20,"{'learning_rate': 0.01, 'n_estimators': 20}",0.8540963257199602,0.8532522343594837,0.9019302922590836,0.837715140932901,0.8634572212521827,0.8620902429047224,0.021565049805180612,139,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.3974313259124756,0.016395824615460353,0.010192155838012695,0.00030057641225525217,0.01,30,"{'learning_rate': 0.01, 'n_estimators': 30}",0.8626365441906654,0.8623882820258193,0.9069164691943128,0.8392616612621602,0.8634572212521827,0.8669320355850282,0.02197988090775989,137,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.5127444744110108,0.008037372881477286,0.012842845916748048,0.00033868875657569843,0.01,40,"{'learning_rate': 0.01, 'n_estimators': 40}",0.8670804369414101,0.8680983118172791,0.9069164691943128,0.8436767273634322,0.8704415066101272,0.8712426903853121,0.02029952796293132,134,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.6450863838195801,0.011674215571323285,0.015185737609863281,0.00026987271204055076,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.8680734856007944,0.8741559086395232,0.911754541864139,0.8502120229483663,0.8846595160888002,0.8777710950283246,0.02034178290461315,130,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.7771447181701661,0.018257995542807947,0.017852210998535158,0.0002840320709275463,0.01,60,"{'learning_rate': 0.01, 'n_estimators': 60}",0.8681231380337636,0.8748013902681231,0.9162964060031595,0.856872037914692,0.8841606385632327,0.8800507221565942,0.020187695073202627,129,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.8915073871612549,0.005946812217208215,0.02056722640991211,0.00027654628851002866,0.01,70,"{'learning_rate': 0.01, 'n_estimators': 70}",0.8695630585898708,0.8839374379344587,0.9168147709320696,0.8624095784484911,0.8881017710152157,0.8841653233840212,0.018804640659913465,126,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.0432406902313232,0.031144201814456093,0.02326054573059082,0.0004976891847929706,0.01,80,"{'learning_rate': 0.01, 'n_estimators': 80}",0.869811320754717,0.8855263157894735,0.9166666666666669,0.862160139685707,0.888725367922175,0.884577962163748,0.018806370032305394,124,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.1427236080169678,0.004158158467879495,0.025709152221679688,0.0002136789721274593,0.01,90,"{'learning_rate': 0.01, 'n_estimators': 90}",0.868545183714002,0.8878599801390267,0.9168888230647709,0.8659017211274631,0.8892741332002992,0.8856939682491124,0.018310882079851022,122,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.2875244140625,0.015270134944347421,0.028452205657958984,0.00015571156644676802,0.01,100,"{'learning_rate': 0.01, 'n_estimators': 100}",0.8704319761668322,0.8885054617676265,0.9203939573459716,0.8683961087553005,0.8897231229733099,0.887490125401808,0.01867747986062178,120,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.3965103149414062,0.00894171227269559,0.03083028793334961,0.0002551997812460583,0.01,110,"{'learning_rate': 0.01, 'n_estimators': 110}",0.8795680238331678,0.8887537239324725,0.9202458530805688,0.8783736592666499,0.8925417809927663,0.891896608221125,0.015158085598743333,115,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.5833849906921387,0.06137974621743109,0.0341609001159668,0.000624731427008104,0.01,120,"{'learning_rate': 0.01, 'n_estimators': 120}",0.8795680238331678,0.8913853028798411,0.9202458530805688,0.8708406086305811,0.8924918932402096,0.8909063363328735,0.016701744826282897,118,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.6558035373687745,0.00752266665122255,0.036046075820922854,0.0008471150870868385,0.01,130,"{'learning_rate': 0.01, 'n_estimators': 130}",0.8794190665342603,0.8886544190665342,0.919184439178515,0.8811174856572711,0.8922424544774259,0.8921235729828012,0.014330932162877981,113,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.8027443885803223,0.02313391105788139,0.03924374580383301,0.0011781909326000564,0.01,140,"{'learning_rate': 0.01, 'n_estimators': 140}",0.8768371400198609,0.9003227408142999,0.9201471169036335,0.8875031179845347,0.8967323522075331,0.8963084935859724,0.014430814584086772,102,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.12933731079101562,0.00210937478213087,0.004769563674926758,2.5758476707889685e-05,0.016681005372000592,10,"{'learning_rate': 0.016681005372000592, 'n_estimators': 10}",0.8616186693147965,0.8509930486593842,0.9046455371248023,0.8363681716138688,0.8585682215016214,0.8624387296428946,0.022837449678759225,138,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.25613951683044434,0.002005672078461127,0.007494783401489258,0.00026169032639591574,0.016681005372000592,20,"{'learning_rate': 0.016681005372000592, 'n_estimators': 20}",0.8649205561072493,0.8672045680238332,0.9069164691943128,0.841456722374657,0.867148914941382,0.8695294461282869,0.021062673936827613,135,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.38480048179626464,0.006253722270117013,0.010117053985595703,0.0001471707504481581,0.016681005372000592,30,"{'learning_rate': 0.016681005372000592, 'n_estimators': 30}",0.8680734856007944,0.8729145978152928,0.9123469589257502,0.8485657271139935,0.8770765777001746,0.875795469431201,0.020722161783331895,133,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.5178447246551514,0.005796006698336587,0.012911176681518555,0.0006244566393283355,0.016681005372000592,40,"{'learning_rate': 0.016681005372000592, 'n_estimators': 40}",0.8699106256206552,0.883788480635551,0.9166666666666669,0.8624095784484911,0.8849089548515838,0.8835368612445895,0.01860949400770617,127,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.6477192401885986,0.01231140305157044,0.015238571166992187,0.00018627077054009542,0.016681005372000592,50,"{'learning_rate': 0.016681005372000592, 'n_estimators': 50}",0.8668073485600795,0.8872641509433961,0.9166666666666669,0.8634572212521825,0.8889498628086805,0.8846290500462011,0.019067676506225983,123,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.7679277420043945,0.01504492062096872,0.017927885055541992,0.00021311169756687588,0.016681005372000592,60,"{'learning_rate': 0.016681005372000592, 'n_estimators': 60}",0.8726166832174778,0.8878599801390267,0.9198015402843601,0.8673235220753305,0.8895984035919182,0.8874400258616226,0.01831124126586957,121,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.8928284168243408,0.007382954934090431,0.020656299591064454,0.0005070305582731032,0.016681005372000592,70,"{'learning_rate': 0.016681005372000592, 'n_estimators': 70}",0.8795680238331678,0.8887537239324725,0.9202458530805688,0.8785233225243202,0.8926166126216014,0.8919415071984261,0.01513211482799281,114,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.0444000720977784,0.028968481922323996,0.02327752113342285,0.00019803076458621593,0.016681005372000592,80,"{'learning_rate': 0.016681005372000592, 'n_estimators': 80}",0.8801142005958292,0.8887040714995034,0.9200977488151659,0.8854577201297081,0.8978049388875032,0.894435735985542,0.014060252864506264,107,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.1521147251129151,0.0090167434324124,0.026315832138061525,0.000254208127826991,0.016681005372000592,90,"{'learning_rate': 0.016681005372000592, 'n_estimators': 90}",0.8765143992055611,0.9029294935451837,0.9205667456556083,0.8929408830132203,0.8967572960838114,0.8979417635006769,0.014299027784117936,99,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.2640138149261475,0.00431760987651638,0.02798037528991699,0.00030053841292720685,0.016681005372000592,100,"{'learning_rate': 0.016681005372000592, 'n_estimators': 100}",0.880188679245283,0.9028301886792452,0.9239731437598736,0.8918932402095285,0.9006984285357945,0.899916736085945,0.01443178930043724,95,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.459083652496338,0.06953310777225392,0.031754159927368165,0.0019020190498762715,0.016681005372000592,110,"{'learning_rate': 0.016681005372000592, 'n_estimators': 110}",0.8820754716981132,0.9034508440913606,0.9253060821484993,0.8942878523322525,0.9005986530306811,0.9011437806601814,0.014142423264284571,90,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.5347062587738036,0.013432430163374594,0.033466339111328125,0.0002846975011406764,0.016681005372000592,120,"{'learning_rate': 0.016681005372000592, 'n_estimators': 120}",0.8830188679245282,0.9043942403177756,0.9254048183254345,0.8982539286605139,0.9039910202045399,0.9030125750865585,0.013613757400645668,80,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.653507947921753,0.017294751524518547,0.03604989051818848,0.00027529541577620556,0.016681005372000592,130,"{'learning_rate': 0.016681005372000592, 'n_estimators': 130}",0.8839622641509434,0.905188679245283,0.9264415481832543,0.8977051633823896,0.905737091544026,0.9038069493011793,0.01377681395228389,79,2023-11-14--12-17-00,2023-11-14--12-28-31,37
1.7791757583618164,0.0053722577178307585,0.038744115829467775,0.0005484622491843059,0.016681005372000592,140,"{'learning_rate': 0.016681005372000592, 'n_estimators': 140}",0.8847070506454816,0.9059334657398211,0.9269599131121644,0.9011474183088053,0.9060863058119232,0.9049668307236391,0.013497628537533205,71,2023-11-14--12-17-00,2023-11-14--12-28-31,37
0.12734074592590333,0.0016428347190931658,0.0046975135803222655,7.962229666216523e-05,0.027825594022071243,10,"{'learning_rate': 0.027825594022071243, 'n_estimators': 10}",0.8667328699106257,0.8679990069513407,0.9068671011058451,0.8382140184584684,0.8655026191070092,0.8690631231066579,0.02190911966300388,136,2023-11-14--12-17-00,2023-11-14--12-28-31,37
