mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_priors,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.003124856948852539,7.031813955290528e-05,0.0030005931854248046,0.00010406872387273757,,1e-12,"{'priors': None, 'var_smoothing': 1e-12}",0.818222442899702,0.8025571002979146,0.8153633491311216,0.7703666749812921,0.8316537789972562,0.8076326692614574,0.020801135353094434,1,2023-10-27--15-41-18,2023-10-27--15-41-18,3
0.0038726806640625,0.0006600700135574474,0.0034331321716308595,0.00039613241106136794,,1e-09,"{'priors': None, 'var_smoothing': 1e-09}",0.8325223435948362,0.7983366434955312,0.8018364928909953,0.7516088800199551,0.8323522075330506,0.8033313135068738,0.02965373457316803,2,2023-10-27--15-41-18,2023-10-27--15-41-18,3
0.0032243251800537108,0.00018511082570208081,0.0030254840850830076,0.0006089380481471648,,1e-05,"{'priors': None, 'var_smoothing': 1e-05}",0.8042701092353525,0.8186444885799404,0.7731289494470774,0.7427039161885757,0.8414068346221002,0.7960308596146092,0.0346597776728591,3,2023-10-27--15-41-18,2023-10-27--15-41-18,3
