mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.04091830253601074,0.0008567429360630397,0.009500789642333984,0.00015133337551242034,100.0,1e-07,rbf,"{'C': 100.0, 'gamma': 1e-07, 'kernel': 'rbf'}",0.8339622641509433,0.8386544190665342,0.8125493680884676,0.7967572960838113,0.8289847842354703,0.8221816263250453,0.015463481191469473,186,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.04226875305175781,0.0015604187858167678,0.009476947784423827,0.00011942913763849163,100.0,1.6378937069540646e-07,rbf,"{'C': 100.0, 'gamma': 1.6378937069540646e-07, 'kernel': 'rbf'}",0.8452333664349554,0.8499751737835154,0.8227191943127962,0.8014467448241457,0.8294836617610377,0.8297716282232901,0.01731685519977899,177,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.04066324234008789,0.0015361776371463417,0.009477376937866211,0.00017089360785897665,100.0,2.6826957952797275e-07,rbf,"{'C': 100.0, 'gamma': 2.6826957952797275e-07, 'kernel': 'rbf'}",0.8451837140019861,0.8552383316782521,0.8277547393364929,0.8047892242454477,0.8326265901721127,0.8331185198868584,0.017125513778556086,173,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.0440272331237793,0.001771924676626866,0.009457969665527343,0.00019027013190435978,100.0,4.393970560760786e-07,rbf,"{'C': 100.0, 'gamma': 4.393970560760786e-07, 'kernel': 'rbf'}",0.8495034756703078,0.8633813306852035,0.8296307266982621,0.8120728361187328,0.831978049388875,0.8373132837122762,0.017622204488871356,164,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.048131704330444336,0.0016006682418272895,0.010002565383911134,0.001098775879167483,100.0,7.196856730011514e-07,rbf,"{'C': 100.0, 'gamma': 7.196856730011514e-07, 'kernel': 'rbf'}",0.8597815292949355,0.8685203574975173,0.8332345971563981,0.8190072337241207,0.8283861312047892,0.8417859697755521,0.019026928878717854,142,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.043896484375,0.0010020434145725596,0.009594535827636719,0.00021385796224048965,100.0,1.1787686347935866e-06,rbf,"{'C': 100.0, 'gamma': 1.1787686347935866e-06, 'kernel': 'rbf'}",0.871400198609732,0.8711519364448858,0.8372334123222749,0.8273883761536542,0.8242953354951359,0.8462938518051365,0.020840807637432415,109,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.04253849983215332,0.00203979606679394,0.009579038619995118,0.00017824997023081087,100.0,1.9306977288832498e-06,rbf,"{'C': 100.0, 'gamma': 1.9306977288832498e-06, 'kernel': 'rbf'}",0.8610228401191657,0.8733614697120159,0.8359992101105845,0.8325268146669992,0.788525816911948,0.8382872303041428,0.029194951314257905,161,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.042814779281616214,0.0029506312056956684,0.009659624099731446,0.0002779913029991092,100.0,3.162277660168379e-06,rbf,"{'C': 100.0, 'gamma': 3.162277660168379e-06, 'kernel': 'rbf'}",0.8671300893743794,0.8675769612711023,0.8334814375987363,0.8411573958593166,0.7932651534048392,0.8405222075016747,0.027287887958811367,151,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.0412050724029541,0.0015380630164458474,0.009670114517211914,0.0001326318591178964,100.0,5.179474679231212e-06,rbf,"{'C': 100.0, 'gamma': 5.179474679231212e-06, 'kernel': 'rbf'}",0.8788977159880835,0.8621648460774578,0.835703001579779,0.8462958343726614,0.8114741830880519,0.8469071162212067,0.02296778350048639,106,2023-12-06--14-14-13,2023-12-06--14-15-36,48
0.04003362655639649,0.0014426826732831478,0.009755229949951172,0.00016525806969037196,100.0,8.483428982440726e-06,rbf,"{'C': 100.0, 'gamma': 8.483428982440726e-06, 'kernel': 'rbf'}",0.8805858987090368,0.8530039721946375,0.8404917061611374,0.8435520079820404,0.8267897231229733,0.848884661633965,0.01793879793035158,88,2023-12-06--14-14-13,2023-12-06--14-15-36,48
