mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.03312678337097168,0.0003329609619636563,0.0027169704437255858,5.807015240819077e-05,0.01,10,"{'learning_rate': 0.01, 'n_estimators': 10}",0.8092105263157895,0.8110973187686197,0.8996593601895733,0.7832876028934896,0.8024195559990024,0.8211348728332947,0.040476453827235366,140,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.06522846221923828,0.00013251183657867881,0.004050016403198242,0.00015855513106473017,0.01,20,"{'learning_rate': 0.01, 'n_estimators': 20}",0.8540963257199602,0.8532522343594837,0.9019302922590836,0.837715140932901,0.8634572212521827,0.8620902429047224,0.021565049805180612,139,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.09778218269348145,0.00017564407889132286,0.005436420440673828,0.000217815800404567,0.01,30,"{'learning_rate': 0.01, 'n_estimators': 30}",0.8626365441906654,0.8623882820258193,0.9069164691943128,0.8392616612621602,0.8634572212521827,0.8669320355850282,0.02197988090775989,137,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.1334153175354004,0.006044118784731058,0.006945085525512695,0.0003226028182209843,0.01,40,"{'learning_rate': 0.01, 'n_estimators': 40}",0.8670804369414101,0.8680983118172791,0.9069164691943128,0.8436767273634322,0.8704415066101272,0.8712426903853121,0.02029952796293132,134,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.16202688217163086,0.0004255287960359898,0.00788431167602539,4.076369282159925e-05,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.8680734856007944,0.8741559086395232,0.911754541864139,0.8502120229483663,0.8846595160888002,0.8777710950283246,0.02034178290461315,130,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.19593491554260253,0.0033190845884646975,0.009715557098388672,0.0003378382348295838,0.01,60,"{'learning_rate': 0.01, 'n_estimators': 60}",0.8681231380337636,0.8748013902681231,0.9162964060031595,0.856872037914692,0.8841606385632327,0.8800507221565942,0.020187695073202627,129,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.22713356018066405,0.0009611165459587961,0.012606620788574219,0.0030809068983537143,0.01,70,"{'learning_rate': 0.01, 'n_estimators': 70}",0.8695630585898708,0.8839374379344587,0.9168147709320696,0.8624095784484911,0.8881017710152157,0.8841653233840212,0.018804640659913465,126,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.2586980819702148,0.00047425653234441117,0.01207113265991211,0.00041213055168958423,0.01,80,"{'learning_rate': 0.01, 'n_estimators': 80}",0.869811320754717,0.8855263157894735,0.9166666666666669,0.862160139685707,0.888725367922175,0.884577962163748,0.018806370032305394,124,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.2914916515350342,0.0007433427382669674,0.013400602340698241,0.0004020500054163306,0.01,90,"{'learning_rate': 0.01, 'n_estimators': 90}",0.868545183714002,0.8878599801390267,0.9168888230647709,0.8659017211274631,0.8892741332002992,0.8856939682491124,0.018310882079851022,122,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.33107523918151854,0.004588066412187485,0.015041875839233398,0.0007533397286080838,0.01,100,"{'learning_rate': 0.01, 'n_estimators': 100}",0.8704319761668322,0.8885054617676265,0.9203939573459716,0.8683961087553005,0.8897231229733099,0.887490125401808,0.01867747986062178,120,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.3585378646850586,0.003559647990163991,0.01692643165588379,0.0006837553985080928,0.01,110,"{'learning_rate': 0.01, 'n_estimators': 110}",0.8795680238331678,0.8887537239324725,0.9202458530805688,0.8783736592666499,0.8925417809927663,0.891896608221125,0.015158085598743333,116,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.39000725746154785,0.0033266962652693795,0.01739640235900879,0.0003236412349961367,0.01,120,"{'learning_rate': 0.01, 'n_estimators': 120}",0.8795680238331678,0.8913853028798411,0.9202458530805688,0.8708406086305811,0.8924918932402096,0.8909063363328735,0.016701744826282897,118,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.4199587345123291,0.00043772455377806357,0.018941974639892577,0.0008223871634224902,0.01,130,"{'learning_rate': 0.01, 'n_estimators': 130}",0.8794190665342603,0.8886544190665342,0.919184439178515,0.8811174856572711,0.8922424544774259,0.8921235729828012,0.014330932162877981,114,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.4544166088104248,0.003201207577073969,0.020069646835327148,0.00041524696380323105,0.01,140,"{'learning_rate': 0.01, 'n_estimators': 140}",0.8768371400198609,0.9003227408142999,0.9199990126382307,0.8875031179845347,0.8967323522075331,0.8962788727328919,0.014381921930749381,109,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.03280119895935059,0.00014567452444567787,0.0025066852569580076,2.778753964252124e-05,0.016681005372000592,10,"{'learning_rate': 0.016681005372000592, 'n_estimators': 10}",0.8616186693147965,0.8509930486593842,0.9046455371248023,0.8363681716138688,0.8585682215016214,0.8624387296428946,0.022837449678759225,138,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.06501998901367187,9.633109069288011e-05,0.0038942813873291014,7.181291085203626e-05,0.016681005372000592,20,"{'learning_rate': 0.016681005372000592, 'n_estimators': 20}",0.8649205561072493,0.8672045680238332,0.9069164691943128,0.841456722374657,0.867148914941382,0.8695294461282869,0.021062673936827613,135,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.09725871086120605,0.00018489120851997325,0.005435276031494141,0.00020759396892181735,0.016681005372000592,30,"{'learning_rate': 0.016681005372000592, 'n_estimators': 30}",0.8680734856007944,0.8729145978152928,0.9123469589257502,0.8485657271139935,0.8770765777001746,0.875795469431201,0.020722161783331895,133,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.129653263092041,0.00013739766290311186,0.006830024719238281,0.0002503670450233411,0.016681005372000592,40,"{'learning_rate': 0.016681005372000592, 'n_estimators': 40}",0.8699106256206552,0.883788480635551,0.9166666666666669,0.8624095784484911,0.8849089548515838,0.8835368612445895,0.01860949400770617,127,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.1624142646789551,0.0008994979535529617,0.00819988250732422,0.0002941743809254069,0.016681005372000592,50,"{'learning_rate': 0.016681005372000592, 'n_estimators': 50}",0.8668073485600795,0.8872641509433961,0.9166666666666669,0.8634572212521825,0.8889498628086805,0.8846290500462011,0.019067676506225983,123,2023-12-06--13-52-21,2023-12-06--13-55-21,46
0.19435248374938965,0.00023158634261316832,0.009282732009887695,0.0003643405543541726,0.016681005372000592,60,"{'learning_rate': 0.016681005372000592, 'n_estimators': 60}",0.8726166832174778,0.8878599801390267,0.9198015402843601,0.8673235220753305,0.8895984035919182,0.8874400258616226,0.01831124126586957,121,2023-12-06--13-52-21,2023-12-06--13-55-21,46
