mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.05754013061523437,0.009451756200794649,0.01368885040283203,0.000174570233403058,100.0,3,1e-07,poly,"{'C': 100.0, 'degree': 3, 'gamma': 1e-07, 'kernel': 'poly'}",0.7875868917576961,0.7675024826216483,0.8316548183254344,0.7361935644799202,0.8169867797455723,0.7879849073860543,0.03420585055952241,134,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05266695022583008,0.00028682424532718525,0.01360335350036621,0.00016910077694375758,100.0,3,1.6378937069540646e-07,poly,"{'C': 100.0, 'degree': 3, 'gamma': 1.6378937069540646e-07, 'kernel': 'poly'}",0.7969712015888779,0.7758689175769613,0.8321731832543444,0.7235719630830632,0.8168121726116239,0.7890794876229741,0.03782645238839125,44,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.053459978103637694,0.0014622505353906426,0.013722896575927734,0.00047383675742263464,100.0,3,2.6826957952797275e-07,poly,"{'C': 100.0, 'degree': 3, 'gamma': 2.6826957952797275e-07, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.832099131121643,0.734846595160888,0.8168121726116239,0.7890455221820086,0.03529163070533478,46,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05254287719726562,8.232899753212628e-05,0.01350541114807129,0.00013509406820967762,100.0,3,4.393970560760786e-07,poly,"{'C': 100.0, 'degree': 3, 'gamma': 4.393970560760786e-07, 'kernel': 'poly'}",0.7969712015888779,0.7644985104270109,0.8315560821484991,0.7336991768520829,0.816961835869294,0.788737361377153,0.03553753954534027,127,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.052517271041870116,0.00013269501683540978,0.013587427139282227,0.00015275397798407027,100.0,3,7.196856730011514e-07,poly,"{'C': 100.0, 'degree': 3, 'gamma': 7.196856730011514e-07, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7233724120728361,0.816961835869294,0.7866720084213036,0.03882429654806945,150,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.052634811401367186,0.00025954157601182636,0.013462018966674805,7.957330713681658e-05,100.0,3,1.1787686347935866e-06,poly,"{'C': 100.0, 'degree': 3, 'gamma': 1.1787686347935866e-06, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7233724120728361,0.816961835869294,0.7866720084213036,0.03882429654806945,150,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.052540016174316403,0.00015204941089495114,0.013497257232666015,0.00011985077873898629,100.0,3,1.9306977288832498e-06,poly,"{'C': 100.0, 'degree': 3, 'gamma': 1.9306977288832498e-06, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,49,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05278019905090332,0.00040536912060924865,0.01343674659729004,8.916196951845049e-05,100.0,3,3.162277660168379e-06,poly,"{'C': 100.0, 'degree': 3, 'gamma': 3.162277660168379e-06, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,49,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05253667831420898,0.00014654877732073513,0.013427352905273438,7.786366803056452e-05,100.0,3,5.179474679231212e-06,poly,"{'C': 100.0, 'degree': 3, 'gamma': 5.179474679231212e-06, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,49,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05246791839599609,0.00022254877520277007,0.013388919830322265,0.00010468648952820032,100.0,3,8.483428982440726e-06,poly,"{'C': 100.0, 'degree': 3, 'gamma': 8.483428982440726e-06, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,49,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.053133821487426756,0.0008095001351359349,0.013641452789306641,0.0003820661293361389,100.0,3,1.3894954943731361e-05,poly,"{'C': 100.0, 'degree': 3, 'gamma': 1.3894954943731361e-05, 'kernel': 'poly'}",0.785948361469712,0.7399702085402184,0.8365422590837283,0.7344474931404339,0.816961835869294,0.7827740316206773,0.04058947204789998,181,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.0550440788269043,0.003094513359264338,0.013507413864135741,0.00019792667826796476,100.0,3,2.275845926074791e-05,poly,"{'C': 100.0, 'degree': 3, 'gamma': 2.275845926074791e-05, 'kernel': 'poly'}",0.7901688182720953,0.7454319761668322,0.8379245655608215,0.7438762783736592,0.816961835869294,0.7868726948485405,0.03765246163201414,143,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05412459373474121,0.00330368474475895,0.013590526580810548,0.0002258803035487586,100.0,3,3.727593720314938e-05,poly,"{'C': 100.0, 'degree': 3, 'gamma': 3.727593720314938e-05, 'kernel': 'poly'}",0.7812313803376365,0.7427010923535252,0.8366409952606635,0.7312546769768022,0.8230481416812173,0.782975257321969,0.041918767614177496,169,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.05921230316162109,0.002422805403983752,0.013459014892578124,8.848553452930793e-05,100.0,3,6.105402296585326e-05,poly,"{'C': 100.0, 'degree': 3, 'gamma': 6.105402296585326e-05, 'kernel': 'poly'}",0.7831181727904667,0.7733366434955313,0.8443424170616114,0.7270641057620354,0.8143676727363433,0.7884458023691977,0.03954935623894487,133,2023-11-13--09-35-48,2023-11-13--09-36-55,30
0.061267662048339847,0.0003979473750698496,0.013436460494995117,0.0001448006617688023,100.0,3,0.0001,poly,"{'C': 100.0, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",0.7856504468718966,0.7793942403177755,0.8525375197472354,0.7207782489398852,0.8156148665502619,0.7907950644854109,0.043559048882002856,21,2023-11-13--09-35-48,2023-11-13--09-36-55,30
