mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_loss,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.006740474700927734,0.0019987858889525555,0.0054546833038330075,0.006020736954915068,0.0001,squared_hinge,l1,"{'C': 0.0001, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7411122144985104,0.7728897715988083,0.6671109794628752,0.6525816911948116,0.7222249937640309,0.7111839301038073,0.04517048937417122,40,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.1931384563446045,0.12089624718314615,0.0026663780212402345,0.00044816730995573926,0.0001,squared_hinge,l2,"{'C': 0.0001, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8824726911618669,0.8850546176762661,0.8921307266982623,0.8142678972312298,0.7819406335744575,0.8511733132684165,0.04463244835372994,25,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.018615102767944335,0.003084161888988651,0.002391624450683594,2.3170262839165915e-05,0.00023357214690901214,squared_hinge,l1,"{'C': 0.00023357214690901214, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7887785501489573,0.828798411122145,0.8290876777251185,0.8243452232476927,0.864355200798204,0.8270730126084235,0.023962070535067617,37,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.22585606575012207,0.10867368729633997,0.002439737319946289,7.363792389913953e-05,0.00023357214690901214,squared_hinge,l2,"{'C': 0.00023357214690901214, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.88987090367428,0.8874875868917577,0.8906990521327014,0.8371663756547768,0.7902220004988774,0.8590891837704786,0.039941121179541274,6,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.052810287475585936,0.032291012186152525,0.0023688793182373045,1.6436293947880153e-05,0.000545559478116852,squared_hinge,l1,"{'C': 0.000545559478116852, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7722442899702086,0.826464746772592,0.8129443127962085,0.7560488899975056,0.8407084060863059,0.8016821291245642,0.03228945369417632,38,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.38404364585876466,0.10798357987804111,0.0026155948638916016,0.0005711604287089792,0.000545559478116852,squared_hinge,l2,"{'C': 0.000545559478116852, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.881578947368421,0.8881330685203574,0.8880331753554501,0.8563731603891245,0.7987029184335246,0.8625642540133756,0.03400173117743925,2,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.09312691688537597,0.04944958125118949,0.002414989471435547,2.1336211719794888e-05,0.0012742749857031334,squared_hinge,l1,"{'C': 0.0012742749857031334, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7671797418073486,0.8263157894736842,0.8128455766192734,0.7580942878523322,0.8136193564479919,0.7956109504401262,0.027495293279405815,39,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.5846574783325196,0.24495867822704578,0.002750539779663086,0.0004311238881999035,0.0012742749857031334,squared_hinge,l2,"{'C': 0.0012742749857031334, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8803872889771599,0.8803872889771599,0.8845774091627173,0.864754302818658,0.7584933898727861,0.8537199359616963,0.04809226843893265,22,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.15100021362304689,0.055704019490094764,0.002424287796020508,4.7209624008343066e-05,0.002976351441631319,squared_hinge,l1,"{'C': 0.002976351441631319, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8361469712015889,0.8744786494538233,0.8544628751974723,0.821302070341731,0.8111249688201547,0.8395031070029539,0.022781322805968573,36,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.4814479827880859,0.2431246066503466,0.0025846481323242186,0.00048139854269962945,0.002976351441631319,squared_hinge,l2,"{'C': 0.002976351441631319, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8799900695134063,0.878798411122145,0.8782582938388624,0.8674482414567223,0.7985033674232976,0.8605996766708867,0.03137471112949976,4,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.23379173278808593,0.013291614010247942,0.0025463104248046875,0.00011524415258825415,0.0069519279617756054,squared_hinge,l1,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8718967229394239,0.8976166832174776,0.8878357030015799,0.8580693439760539,0.8377650286854577,0.8706366963639987,0.021278148739565912,1,2023-10-27--15-07-26,2023-10-27--15-09-39,2
0.7042992591857911,0.39286041287900525,0.0023851394653320312,7.958482167168698e-05,0.0069519279617756054,squared_hinge,l2,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8779543197616684,0.8748262164846077,0.8725809636650869,0.86595160888002,0.7933150411573958,0.8569256299897556,0.032048405793099984,8,2023-10-27--15-07-26,2023-10-27--15-09-39,2
