mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.0020401477813720703,0.0003643046498907327,0.04970574378967285,0.06996679588009946,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.8369165839126118,0.8398212512413108,0.8958333333333333,0.8237715140932902,0.8201047642803692,0.8432894893721832,0.02732025246776914,180,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022218704223632814,1.3145839200441869e-05,0.014148950576782227,0.00010242579812878332,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.8422045680238333,0.8437934458788481,0.899708728278041,0.8220753305063606,0.8227488151658768,0.846106177570592,0.028343791970756777,178,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022371292114257814,5.259005867020743e-05,0.014119768142700195,0.00016774454856799943,11,uniform,"{'n_neighbors': 11, 'weights': 'uniform'}",0.8348311817279047,0.8376613704071498,0.9007454581358609,0.8263407333499626,0.8214267897231229,0.8442011066688002,0.028863436295877398,179,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022174358367919923,4.308893276259906e-05,0.01407470703125,4.090823747954334e-05,11,distance,"{'n_neighbors': 11, 'weights': 'distance'}",0.8412611717974181,0.8422542204568024,0.9029670221169037,0.8257919680718384,0.8238712895984035,0.8472291344082732,0.02888674259056198,177,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0038141250610351563,0.0030018477992982007,0.014808988571166993,0.0012764988668607373,12,uniform,"{'n_neighbors': 12, 'weights': 'uniform'}",0.8417328699106257,0.8437934458788481,0.9036581753554502,0.8361935644799201,0.8309304065851832,0.8512616924420054,0.026579594624956758,162,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.002172040939331055,2.8012468407285282e-05,0.014233016967773437,3.5774419799911535e-05,12,distance,"{'n_neighbors': 12, 'weights': 'distance'}",0.8452333664349554,0.84714498510427,0.9051392180094786,0.8320029932651533,0.8337241207283611,0.8526489367084438,0.0269255174039328,153,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022281646728515626,5.0345423718784573e-05,0.014238452911376953,2.6198980065663078e-05,13,uniform,"{'n_neighbors': 13, 'weights': 'uniform'}",0.8375620655412116,0.84525819265144,0.9059537914691943,0.8398353704165626,0.8357944624594662,0.8528807765075751,0.026726901635846536,148,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022323131561279297,5.5034527851560654e-05,0.014388704299926757,2.3419744283930407e-05,13,distance,"{'n_neighbors': 13, 'weights': 'distance'}",0.8424528301886792,0.8494041708043696,0.9065462085308056,0.8371663756547767,0.839386380643552,0.8549911931644367,0.026105858604745836,95,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022518157958984373,4.628770072760791e-05,0.014492321014404296,0.00012069212868029114,14,uniform,"{'n_neighbors': 14, 'weights': 'uniform'}",0.8439920556107249,0.846896722939424,0.9077310426540285,0.834372661511599,0.8354701920678473,0.8536925349567248,0.027443592931552213,128,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.002216672897338867,2.303207388034319e-05,0.014564847946166993,4.199920406119659e-05,14,distance,"{'n_neighbors': 14, 'weights': 'distance'}",0.8510923535253228,0.8495779543197617,0.9088171406003159,0.8345722125218258,0.8391618857570466,0.8566443093448545,0.026816317795857934,45,2023-10-27--16-07-30,2023-10-27--16-07-49,5
0.0022328853607177734,3.272701239948235e-05,0.014471006393432618,4.569568079567192e-05,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.8453574975173783,0.8397715988083416,0.902670813586098,0.8307308555749563,0.8349463706660016,0.8506954272305551,0.02644194097222734,170,2023-10-27--16-07-30,2023-10-27--16-07-49,5
