mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
1.2300729751586914,0.03913569827802707,0.0025070667266845702,4.608887059959583e-05,logistic,0.464158883361278,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.9054617676266136,0.9002234359483614,0.912272906793049,0.8936891993015715,0.8642055375405339,0.8951705694420259,0.016643063546276298,1,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.3217552185058594,0.026862270808148816,0.0026652336120605467,5.990987824464854e-05,logistic,0.464158883361278,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 0.464158883361278, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.9089374379344587,0.8993296921549155,0.9062006319115324,0.8836118732851086,0.8570715889249189,0.8910302448421868,0.019120207018966627,13,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.4375764369964599,0.09375604475469967,0.002633333206176758,8.455655325903203e-05,logistic,1.6681005372000592,"(70,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.6681005372000592, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.8830685203574975,0.9016881827209533,0.9111868088467614,0.8808680468944874,0.849937640309304,0.8853498398258008,0.021041887642231468,60,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.2401169776916503,0.10598023616808783,0.002670431137084961,0.0003664798854155417,logistic,1.6681005372000592,"(60,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.6681005372000592, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.8927507447864945,0.8941906653426017,0.908422195892575,0.8814168121726116,0.8637565477675231,0.8881073931923611,0.014892855133354648,40,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.0257581233978272,0.029093858605038003,0.0024348735809326173,1.3389363246247775e-05,logistic,1.6681005372000592,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.6681005372000592, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.878550148957299,0.9030287984111222,0.9075829383886256,0.8789224245447742,0.8578697929658268,0.8851908206535295,0.018162765491016884,61,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.8562331199645996,0.027631387261983824,0.002348041534423828,7.911655344131435e-05,logistic,1.6681005372000592,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 1.6681005372000592, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8984111221449851,0.8949851042701092,0.9033866508688784,0.8877525567473186,0.8604639560987778,0.8889998780260138,0.015147464028685862,32,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.1929073810577393,0.048493473098089296,0.0025177478790283205,1.878907830203972e-05,logistic,1.6681005372000592,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1.6681005372000592, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.9036246276067527,0.8986593843098313,0.9159755134281201,0.88865053629334,0.8608131703666749,0.8935446464009438,0.018580700727928445,5,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.3314055442810058,0.06231688948452131,0.0026024341583251952,1.863243865110666e-05,logistic,1.6681005372000592,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 1.6681005372000592, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.9032274081429988,0.9052631578947369,0.9041765402843601,0.8822150162135196,0.8517834871539037,0.8893331219379039,0.020629041686216567,26,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.3482284545898438,0.05846798980966281,0.0025715351104736326,7.660881276579796e-05,logistic,5.994842503189409,"(70,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.8988083416087388,0.902085402184707,0.9081259873617694,0.8782239960089798,0.8606136193564481,0.8895714693041287,0.017626744964621858,23,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.2839509010314942,0.09112831125535062,0.0024702072143554686,5.521280138110652e-05,logistic,5.994842503189409,"(60,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.9010427010923535,0.903674280039722,0.9019549763033176,0.88036916936892,0.8595160888001995,0.8893114431209025,0.01715517314535649,27,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.028637742996216,0.042219421826296094,0.0025902271270751955,0.00028433221983553366,logistic,5.994842503189409,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.9020357497517378,0.8930734856007944,0.9088665086887835,0.8778747817410826,0.856672486904465,0.8877046025373726,0.01866360380704088,42,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.8919147491455078,0.02498756098745851,0.002298736572265625,3.8466781904683e-05,logistic,5.994842503189409,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.9082919563058589,0.8977408142999008,0.9152843601895734,0.89079570965328,0.8625592417061612,0.894934416430955,0.018252127458134326,2,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.197484588623047,0.05417341215646708,0.002518320083618164,1.3288793728918387e-05,logistic,5.994842503189409,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.904816285998014,0.9023584905660378,0.8926737756714059,0.8857570466450487,0.8567722624095783,0.8884755722580169,0.01726192049010986,36,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.324967098236084,0.05406581840194927,0.002601909637451172,3.4967610327423616e-05,logistic,5.994842503189409,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 5.994842503189409, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.909682224428997,0.9026812313803376,0.9038803317535544,0.8801197306061362,0.8628585682215016,0.8918444172781055,0.017652959322374998,10,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.4318606376647949,0.08098502531270446,0.0025918960571289064,3.164108287165774e-05,logistic,21.544346900318846,"(70,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318846, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.906454816285998,0.8972442899702086,0.8852685624012638,0.8694437515589922,0.8545772012970816,0.8825977243027088,0.0187029024932042,74,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.3008697986602784,0.06899035742458351,0.0025078296661376954,6.178852878504465e-05,logistic,21.544346900318846,"(60,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318846, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.9056107249255213,0.8989076464746771,0.8870951816745656,0.8677974557246195,0.8487403342479422,0.8816302686094651,0.020863987348755473,79,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.1451932430267333,0.06782474056707039,0.002350330352783203,4.8571897805201886e-05,logistic,21.544346900318846,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318846, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.9047169811320755,0.8950844091360477,0.890649684044234,0.869892741332003,0.8477924669493639,0.8816272565187449,0.02038688975596668,80,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.9186014652252197,0.02691133821252524,0.002506399154663086,0.00034562197331699677,logistic,21.544346900318846,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318846, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.9070506454816286,0.8995034756703078,0.9013625592417062,0.8761287104015963,0.853130456472936,0.8874351694536349,0.020144639237457754,44,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.2485838890075684,0.09604656427923529,0.0024963855743408204,4.601876335543689e-05,logistic,21.544346900318846,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318846, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.9068520357497517,0.8920556107249255,0.8920319905213271,0.8584684459965077,0.8483911199800449,0.8795598405945114,0.02223914918414014,85,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.398803424835205,0.009462317846992162,0.0025678634643554687,8.140360289817025e-05,logistic,21.544346900318846,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 21.544346900318846, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.903922542204568,0.8921052631578947,0.8960801737756714,0.858468445996508,0.8429533549513595,0.8787059560172004,0.023685803293640548,86,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.4728992462158204,0.10824310665286929,0.0025458335876464844,3.446183659608248e-05,logistic,77.42636826811278,"(70,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811278, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.8926017874875869,0.8888530287984112,0.8840343601895735,0.8402594163132949,0.8421551509104515,0.8695807487398636,0.023333237405848584,100,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.2704293251037597,0.06336657647293518,0.002456855773925781,6.201365780661646e-05,logistic,77.42636826811278,"(60,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811278, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.8988083416087388,0.8888530287984112,0.8843305687203792,0.8423048141681216,0.8434522324769269,0.8715497971545156,0.02387685223638037,96,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.1185019493103028,0.03727444682081428,0.002351045608520508,4.822141748251336e-05,logistic,77.42636826811278,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811278, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.9004468718967229,0.8888778550148957,0.882948262243286,0.8429533549513594,0.8432526814666998,0.8716958051145929,0.024015012785986053,95,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.9650259971618652,0.06404127530555981,0.0022973060607910157,5.209161698291911e-05,logistic,77.42636826811278,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811278, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8897219463753724,0.8881827209533267,0.8850710900473933,0.844649538538289,0.8452980793215265,0.8705846750471815,0.0209658094157586,97,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.9803936004638671,0.12258145768731443,0.002505970001220703,5.083616382721309e-05,logistic,77.42636826811278,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811278, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.8549652432969215,0.8667825223435949,0.8479462875197472,0.8144175604889,0.8564479920179595,0.8481119211334246,0.01789070611102394,110,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.1435254096984864,0.040454414088249874,0.0025678634643554687,5.2649732495536974e-05,logistic,77.42636826811278,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 77.42636826811278, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.8735104270109235,0.8685700099304865,0.8530065165876778,0.8190571214766774,0.8571963083063107,0.8542680766624151,0.01910387804407063,109,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.3108907222747803,0.06434467830571416,0.0027402400970458984,0.00035776293429299575,logistic,278.2559402207126,"(70,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.2559402207126, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.8775074478649454,0.8671797418073486,0.8652251184834122,0.8147168870042404,0.8572711399351459,0.8563800670190185,0.02180756158875158,107,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.1329156398773192,0.07472715090456342,0.002471923828125,2.1760185640534657e-05,logistic,278.2559402207126,"(60,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.2559402207126, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.8765143992055611,0.8657398212512412,0.8624605055292259,0.8228485906709901,0.8574208031928162,0.8569968239699669,0.018185209135675003,106,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.9560476303100586,0.09990932734812026,0.002389955520629883,5.803451042110579e-05,logistic,278.2559402207126,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.2559402207126, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.8759185700099305,0.8746772591857,0.8638428120063191,0.8167622848590671,0.8575704664504864,0.8577542785023006,0.02160451957869792,105,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.8123993396759033,0.06390670207283478,0.0022820472717285157,4.759484592641113e-05,logistic,278.2559402207126,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 278.2559402207126, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8744786494538234,0.8658142999006951,0.8619668246445499,0.81656273384884,0.8577700174607135,0.8553185050617245,0.02014692388952249,108,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.0700294017791748,0.0017852500053344832,0.0023799419403076174,2.5083810109979896e-05,logistic,278.2559402207126,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 278.2559402207126, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.5068272095332671,0.5389771598808342,0.19149881516587677,0.7826141182339735,0.17712646545273136,0.4394087536533366,0.22912894810278664,180,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.11616792678833007,0.022101923991242098,0.002431297302246094,2.022857653786264e-05,logistic,278.2559402207126,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 278.2559402207126, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.793346573982125,0.30816782522343594,0.18873420221169038,0.7973060613619356,0.7789224245447743,0.5732954174647922,0.2679797434692186,174,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.5721950531005859,0.0908192422142858,0.002506113052368164,5.020622039113949e-06,logistic,1000.0,"(70,)",lbfgs,"{'activation': 'logistic', 'alpha': 1000.0, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.8182720953326713,0.8256454816285997,0.8130924170616113,0.7747567972062859,0.8379146919431281,0.8139362966344592,0.02129137343307341,111,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.4434499740600586,0.10704961461471668,0.002411508560180664,2.737668262256236e-05,logistic,1000.0,"(60,)",lbfgs,"{'activation': 'logistic', 'alpha': 1000.0, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.8167328699106255,0.8241559086395233,0.8124012638230648,0.7736093788974806,0.8374158144175605,0.8128630471376509,0.021384135916305287,112,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.42441372871398925,0.07327132897390479,0.0023293495178222656,6.209877241554148e-06,logistic,1000.0,"(50,)",lbfgs,"{'activation': 'logistic', 'alpha': 1000.0, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.814051638530288,0.8222194637537239,0.81146327014218,0.7726116238463457,0.8364679471189824,0.8113627886783039,0.02124631337389857,113,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.360223388671875,0.08074869062956365,0.002212190628051758,5.600756401071938e-06,logistic,1000.0,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 1000.0, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.8119662363455808,0.820382323733863,0.8095872827804107,0.7718633075579945,0.8354452481915691,0.8098488797218837,0.02104083100183614,114,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.07276592254638672,0.025052896180749244,0.0023610591888427734,3.5700107324235715e-05,logistic,1000.0,"(50, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1000.0, 'hidden_layer_sizes': (50, 10), 'solver': 'lbfgs'}",0.590441906653426,0.6921300893743794,0.7311907582938388,0.6470940384135695,0.7221751060114742,0.6766063797493376,0.05213874465266788,155,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.07498712539672851,0.0032684875771053844,0.0024329662322998048,3.699918367740091e-05,logistic,1000.0,"(50, 20)",lbfgs,"{'activation': 'logistic', 'alpha': 1000.0, 'hidden_layer_sizes': (50, 20), 'solver': 'lbfgs'}",0.6020357497517378,0.8264895729890764,0.7587628357030016,0.7377151409329009,0.2332501870790721,0.6316506972911579,0.2121175905364315,156,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.3224464416503907,0.06685854610663296,0.0025187015533447267,4.404628225703498e-05,tanh,0.01,"(70,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (70,), 'solver': 'lbfgs'}",0.9107745779543197,0.9006951340615691,0.907138625592417,0.8758792716388126,0.8685457720129708,0.8926066762520177,0.017119617586428687,8,2023-11-10--12-27-25,2023-11-10--12-39-22,19
1.0767716407775878,0.06199785331087001,0.0023722171783447264,4.06231677319594e-05,tanh,0.01,"(60,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (60,), 'solver': 'lbfgs'}",0.8912115193644489,0.8977904667328699,0.906496840442338,0.884709403841357,0.8662509353953605,0.8892918331552748,0.013592688266679972,28,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.9539944171905518,0.06315466363198073,0.002340412139892578,2.4770577417655978e-05,tanh,0.01,"(50,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'solver': 'lbfgs'}",0.876514399205561,0.881454816285998,0.9051639020537124,0.8859565976552756,0.8352207533050636,0.8768620937011221,0.022973539476463568,89,2023-11-10--12-27-25,2023-11-10--12-39-22,19
0.7795216560363769,0.0276316570965498,0.002271080017089844,2.4750834305123582e-05,tanh,0.01,"(40,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",0.9038232373386297,0.883738828202582,0.9052626382306477,0.8701421800947867,0.8692192566724869,0.8864372281078265,0.01565846656227906,54,2023-11-10--12-27-25,2023-11-10--12-39-22,19
