mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_priors,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.0032474517822265623,5.707292610872227e-05,0.002726459503173828,2.143625674234553e-05,,1e-12,"{'priors': None, 'var_smoothing': 1e-12}",0.8159880834160874,0.7994041708043693,0.8141044628751973,0.7701671239710651,0.8317286106260913,0.8062784903385621,0.020758216284212747,2,2023-10-27--15-43-56,2023-10-27--15-43-56,4
0.003255271911621094,5.536582506633495e-05,0.0026871681213378905,3.5515374446861784e-05,,1e-09,"{'priors': None, 'var_smoothing': 1e-09}",0.8159880834160874,0.7994041708043693,0.8141044628751973,0.7701671239710651,0.8317286106260913,0.8062784903385621,0.020758216284212747,2,2023-10-27--15-43-56,2023-10-27--15-43-56,4
0.0031934261322021486,3.217552138827897e-05,0.0026866912841796873,2.490733689149308e-05,,1e-05,"{'priors': None, 'var_smoothing': 1e-05}",0.8156405163853029,0.7995034756703079,0.8148203001579779,0.7699675729608381,0.8317784983786481,0.806342072710615,0.020857726566968684,1,2023-10-27--15-43-56,2023-10-27--15-43-56,4
