mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.21396431922912598,0.0017351512985347406,0.004493093490600586,0.00010342207734628544,0.016681005372000592,10,"{'learning_rate': 0.016681005372000592, 'n_estimators': 10}",0.8862711022840118,0.8702333664349554,0.9141242101105844,0.8650286854577202,0.8720129708156648,0.8815340670205872,0.017750164263570865,84,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.31981887817382815,0.001182260693664404,0.005730915069580078,0.0001010507158424167,0.016681005372000592,15,"{'learning_rate': 0.016681005372000592, 'n_estimators': 15}",0.886395233366435,0.8761668321747766,0.914568522906793,0.868820154652033,0.8732102768770268,0.8838322039954128,0.016420933628291473,78,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.4255815982818604,0.0015535890541878707,0.006869268417358398,3.1298248569074114e-05,0.016681005372000592,20,"{'learning_rate': 0.016681005372000592, 'n_estimators': 20}",0.8832423038728898,0.8764150943396226,0.9106931279620851,0.8774756797206287,0.8901721127463207,0.8875996637283095,0.01254194413776981,70,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5326868534088135,0.0030792683064355237,0.008212661743164063,0.00014510881009010006,0.016681005372000592,25,"{'learning_rate': 0.016681005372000592, 'n_estimators': 25}",0.8793197616683217,0.8828450844091359,0.9173578199052133,0.8791219755550013,0.8960838114242953,0.8909456905923936,0.01459166297369557,58,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.6398071765899658,0.003195247603664802,0.009549379348754883,0.00021858571084607664,0.016681005372000592,30,"{'learning_rate': 0.016681005372000592, 'n_estimators': 30}",0.8809334657398213,0.8835898709036741,0.9171356635071091,0.8814168121726116,0.8997505612372163,0.8925652747120865,0.01411011990361662,55,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7484650611877441,0.007684105048894916,0.010667991638183594,6.754805235855361e-05,0.016681005372000592,35,"{'learning_rate': 0.016681005372000592, 'n_estimators': 35}",0.8825223435948362,0.8852035749751737,0.9188635466034756,0.8856323272636567,0.9000997755051134,0.8944643135884511,0.013663505495800223,50,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8523385047912597,0.004192747297825671,0.011842489242553711,6.214543880479901e-05,0.016681005372000592,40,"{'learning_rate': 0.016681005372000592, 'n_estimators': 40}",0.8829692154915592,0.8912115193644488,0.9215294233807267,0.8858817660264404,0.901671239710651,0.8966526327947653,0.013977798972872756,48,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9592916011810303,0.007560506540344794,0.013223743438720703,0.00023323024259010302,0.016681005372000592,45,"{'learning_rate': 0.016681005372000592, 'n_estimators': 45}",0.8825968222442899,0.894736842105263,0.9211344786729858,0.8888750311798452,0.9044150661012721,0.8983516480607312,0.013467813743516266,38,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10733399391174317,0.0012007519623699419,0.0031683921813964845,1.78813298542164e-05,0.027825594022071243,5,"{'learning_rate': 0.027825594022071243, 'n_estimators': 5}",0.8861221449851042,0.8642254220456802,0.9015847156398104,0.8651783487153903,0.8682963332501872,0.8770813929272345,0.014603312939701612,87,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.21358151435852052,0.0010626376506846671,0.004563045501708984,0.00018142218288617738,0.027825594022071243,10,"{'learning_rate': 0.027825594022071243, 'n_estimators': 10}",0.8863455809334657,0.8809831181727905,0.912248222748815,0.8719381391868297,0.876502868545772,0.8856035859175346,0.014152055975618147,76,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.32044229507446287,0.0022746591881048165,0.005787086486816406,0.00011235141559463502,0.027825594022071243,15,"{'learning_rate': 0.027825594022071243, 'n_estimators': 15}",0.8842353525322741,0.8798411122144985,0.9164445102685623,0.8759790471439262,0.8997006734846595,0.8912401391287841,0.01495825353819211,57,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.42498602867126467,0.0013186880753701341,0.006911945343017578,2.7052430699081452e-05,0.027825594022071243,20,"{'learning_rate': 0.027825594022071243, 'n_estimators': 20}",0.8799404170804368,0.8828947368421052,0.917802132701422,0.8829383886255924,0.9007982040409079,0.8928747758580929,0.014489889166911237,54,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5308782577514648,0.0014193035818102166,0.00813751220703125,5.702111169602139e-05,0.027825594022071243,25,"{'learning_rate': 0.027825594022071243, 'n_estimators': 25}",0.8833416087388282,0.8949106256206554,0.9212085308056872,0.8881267148914941,0.9022698927413322,0.8979714745595994,0.013257135776120402,41,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.6411059856414795,0.004497533777789837,0.009309816360473632,5.188163586066931e-05,0.027825594022071243,30,"{'learning_rate': 0.027825594022071243, 'n_estimators': 30}",0.8834160873882819,0.8952830188679244,0.9211591627172195,0.8928161636318284,0.9057370915440259,0.8996823048298559,0.012876360577824526,35,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7511766910552978,0.009591529961983949,0.01071305274963379,0.0003309630982169012,0.027825594022071243,35,"{'learning_rate': 0.027825594022071243, 'n_estimators': 35}",0.8849056603773584,0.9014399205561073,0.9226155213270143,0.8975555001247193,0.9094287852332251,0.9031890775236849,0.012533162075855859,30,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8553401947021484,0.0094137624931962,0.011774682998657226,4.7090319063988e-05,0.027825594022071243,40,"{'learning_rate': 0.027825594022071243, 'n_estimators': 40}",0.8854766633565043,0.9031281032770605,0.9262193917851501,0.9029184335245698,0.9127962085308057,0.9061077600948181,0.013370904106135787,28,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9557857513427734,0.0033849950298598776,0.013087081909179687,0.00012793118849881136,0.027825594022071243,45,"{'learning_rate': 0.027825594022071243, 'n_estimators': 45}",0.8865938430983118,0.9084657398212513,0.927009281200632,0.9032427039161885,0.9139935145921676,0.9078610165257104,0.01325330705756445,25,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10849194526672364,0.0014883414603215994,0.0031996250152587892,3.523287777104424e-05,0.046415888336127774,5,"{'learning_rate': 0.046415888336127774, 'n_estimators': 5}",0.8868172790466733,0.8685948361469713,0.9147659952606634,0.8655275629832877,0.8735096033923673,0.8818430553659926,0.017998999408276095,83,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.2138510227203369,0.0004916964663409694,0.00442347526550293,2.7640354409988783e-05,0.046415888336127774,10,"{'learning_rate': 0.046415888336127774, 'n_estimators': 10}",0.883862959285005,0.8807348560079442,0.9188882306477093,0.8739585931653779,0.8944125717136443,0.8903714421639363,0.015710784244221863,63,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.3210135936737061,0.0014328361425876214,0.005684518814086914,2.5158120068564488e-05,0.046415888336127774,15,"{'learning_rate': 0.046415888336127774, 'n_estimators': 15}",0.8826464746772593,0.8927010923535252,0.9212578988941549,0.890995260663507,0.9010476428036918,0.8977296738784275,0.013135662463870818,44,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.4270064353942871,0.0008889517646908203,0.0069997310638427734,0.00011638568448463815,0.046415888336127774,20,"{'learning_rate': 0.046415888336127774, 'n_estimators': 20}",0.884111221449851,0.8982373386295929,0.92239336492891,0.896058867548017,0.9076827138937391,0.9016967012900221,0.012784253542550313,32,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5355368614196777,0.002617820979424423,0.008203125,7.095404209310053e-05,0.046415888336127774,25,"{'learning_rate': 0.046415888336127774, 'n_estimators': 25}",0.8844339622641509,0.9030536246276067,0.9257010268562401,0.903741581441756,0.9144923921177351,0.9062845174614977,0.013701985242916522,27,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.6397379398345947,0.0024411611955561636,0.009532403945922852,0.00038161752936891584,0.046415888336127774,30,"{'learning_rate': 0.046415888336127774, 'n_estimators': 30}",0.8899453823237338,0.9091608738828203,0.9276263823064771,0.9052382140184584,0.9143926166126215,0.9092726938288221,0.012271153092534947,24,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7457995414733887,0.00260807314891718,0.01059718132019043,2.159151087136508e-05,0.046415888336127774,35,"{'learning_rate': 0.046415888336127774, 'n_estimators': 35}",0.8933217477656404,0.9099801390268123,0.9286137440758294,0.9087054128211525,0.9199052132701422,0.9121052513919153,0.011851284734968439,18,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8598125457763672,0.008950224183625998,0.011875581741333009,8.143303753318633e-05,0.046415888336127774,40,"{'learning_rate': 0.046415888336127774, 'n_estimators': 40}",0.8956554121151935,0.9136792452830188,0.9303663112164297,0.9092791219755549,0.9195559990022449,0.9137072179184884,0.01146481695085665,13,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9592534065246582,0.002932278289594416,0.013311290740966797,0.00023348888355322425,0.046415888336127774,45,"{'learning_rate': 0.046415888336127774, 'n_estimators': 45}",0.8960774577954319,0.9149453823237339,0.9338714454976302,0.9128211524070842,0.9204789224245447,0.915638872089685,0.012222292925443173,5,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10770363807678222,0.0005462230609601891,0.003238868713378906,0.00010587840267350198,0.0774263682681127,5,"{'learning_rate': 0.0774263682681127, 'n_estimators': 5}",0.8853525322740815,0.8825968222442899,0.913531793048973,0.86702419555999,0.8813669244200549,0.8859744535094778,0.01517592660857084,75,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.21401190757751465,0.00019860247603975336,0.0045222282409667965,5.435161366982664e-05,0.0774263682681127,10,"{'learning_rate': 0.0774263682681127, 'n_estimators': 10}",0.8817030784508441,0.896449851042701,0.9263428120063192,0.8874781741082564,0.8995510102269892,0.898304985167022,0.01538802767904051,39,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.32184133529663084,0.002188816760401204,0.005730247497558594,4.79487207785278e-05,0.0774263682681127,15,"{'learning_rate': 0.0774263682681127, 'n_estimators': 15}",0.8877606752730884,0.9060327706057597,0.9284903238546605,0.9037166375654777,0.9116238463457221,0.9075248507289416,0.013143091344837775,26,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.42768187522888185,0.0011013742212686414,0.006984901428222656,0.00011327461149874647,0.0774263682681127,20,"{'learning_rate': 0.0774263682681127, 'n_estimators': 20}",0.8932720953326713,0.9123386295928501,0.9335752369668247,0.9089797954602145,0.9169618358692941,0.913025518644371,0.012998637941034726,14,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5346061706542968,0.000999995910550575,0.00821828842163086,8.54816226315291e-05,0.0774263682681127,25,"{'learning_rate': 0.0774263682681127, 'n_estimators': 25}",0.8954816285998014,0.9145233366434955,0.9366854265402843,0.9097779995011225,0.925442753803941,0.916382229017729,0.01398727539757714,2,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.6393507480621338,0.0008965162321467264,0.009423160552978515,5.8298798171239094e-05,0.0774263682681127,30,"{'learning_rate': 0.0774263682681127, 'n_estimators': 30}",0.8984856007944388,0.9145233366434955,0.935574644549763,0.9127463207782489,0.9219007233724121,0.9166461252276715,0.012127811007732503,1,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7461597442626953,0.004031258290275789,0.010768747329711914,0.00023782946282521766,0.0774263682681127,35,"{'learning_rate': 0.0774263682681127, 'n_estimators': 35}",0.8896474677259185,0.9166087388282027,0.9354018562401263,0.914816662509354,0.9225492641556499,0.9158047978918503,0.014935602934345255,4,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8533945560455323,0.0035065133138091867,0.011944055557250977,0.00010627244402104288,0.0774263682681127,40,"{'learning_rate': 0.0774263682681127, 'n_estimators': 40}",0.8899453823237339,0.914299900695134,0.936093009478673,0.9114991269643302,0.9240458967323523,0.9151766632388446,0.015277875277749823,9,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9621340751647949,0.003269509906995602,0.01311807632446289,0.0001126697088568308,0.0774263682681127,45,"{'learning_rate': 0.0774263682681127, 'n_estimators': 45}",0.8915342601787486,0.9157398212512413,0.9366607424960506,0.9138687952107758,0.9227238712895984,0.916105498085283,0.014664264238026326,3,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10779571533203125,0.001706178757816462,0.003207683563232422,3.804521100617094e-05,0.1291549665014884,5,"{'learning_rate': 0.1291549665014884, 'n_estimators': 5}",0.8817030784508442,0.8820754716981131,0.9155312006319115,0.8770017460713394,0.8974307807433275,0.8907484555191072,0.01417638487793069,59,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.21433215141296386,0.001575732154482272,0.004633760452270508,0.000211428359221204,0.1291549665014884,10,"{'learning_rate': 0.1291549665014884, 'n_estimators': 10}",0.8864697120158889,0.9063555114200597,0.9322176145339652,0.9078323771514093,0.9189822898478424,0.910371500993833,0.015134524769457897,21,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.3195149898529053,0.0021634008118575783,0.0057027339935302734,5.771522401074862e-05,0.1291549665014884,15,"{'learning_rate': 0.1291549665014884, 'n_estimators': 15}",0.8989076464746774,0.911271102284012,0.9335011848341231,0.9101272137690197,0.9223996008979796,0.9152413496519625,0.011775986168948671,8,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.4250945091247559,0.00174076678878151,0.0069732189178466795,4.028311733034419e-05,0.1291549665014884,20,"{'learning_rate': 0.1291549665014884, 'n_estimators': 20}",0.8858738828202583,0.9085153922542204,0.9338714454976303,0.9144674482414568,0.926440508855076,0.9138337355337283,0.016558262499228992,11,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5312135219573975,0.0011871058576755943,0.008507108688354493,0.0006175970611442144,0.1291549665014884,25,"{'learning_rate': 0.1291549665014884, 'n_estimators': 25}",0.8877606752730884,0.908738828202582,0.9383145734597157,0.9057620354203043,0.9235220753305063,0.9128196375372394,0.017081851624650393,15,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.636319351196289,0.0013176140976618282,0.009360980987548829,3.4976062436567884e-05,0.1291549665014884,30,"{'learning_rate': 0.1291549665014884, 'n_estimators': 30}",0.8923535253227407,0.9138530287984111,0.9389810426540285,0.9093290097281116,0.9224744325268147,0.9153982078060213,0.01533951231295983,7,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7425290584564209,0.002284115119435489,0.010578680038452148,4.9324280884996764e-05,0.1291549665014884,35,"{'learning_rate': 0.1291549665014884, 'n_estimators': 35}",0.8993048659384311,0.9194141012909633,0.9381664691943128,0.9099027188825143,0.9065602394612122,0.9146696789534868,0.013410243033759357,10,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8463276863098145,0.001160747453473547,0.011754369735717774,5.112410431137625e-05,0.1291549665014884,40,"{'learning_rate': 0.1291549665014884, 'n_estimators': 40}",0.9014399205561072,0.9235849056603774,0.9392278830963665,0.9019705662259916,0.8977301072586679,0.9127906765595022,0.016051021578069022,16,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9520215034484864,0.0024285340557239988,0.012923192977905274,4.215315995036182e-05,0.1291549665014884,45,"{'learning_rate': 0.1291549665014884, 'n_estimators': 45}",0.8951340615690169,0.9162363455809335,0.9358708530805687,0.9016213519580942,0.9033175355450237,0.9104360295467273,0.014443653527615778,20,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10651574134826661,0.0007081345124168154,0.0031558513641357423,2.1659432347016922e-05,0.21544346900318834,5,"{'learning_rate': 0.21544346900318834, 'n_estimators': 5}",0.8800397219463754,0.8975670307845085,0.9296998420221169,0.8962334746819656,0.8907957096532801,0.8988671558176492,0.01660663511594641,37,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.21379923820495605,0.0010935920132475415,0.004564142227172852,0.0002353128134777257,0.21544346900318834,10,"{'learning_rate': 0.21544346900318834, 'n_estimators': 10}",0.891956305858987,0.9174528301886793,0.9386354660347551,0.9117236218508357,0.9093539536043901,0.9138244355075293,0.015042381490821388,12,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.3179031848907471,0.0012242921635409467,0.005657052993774414,3.893999498223328e-05,0.21544346900318834,15,"{'learning_rate': 0.21544346900318834, 'n_estimators': 15}",0.8859731876861967,0.9079195630585898,0.9372284755134281,0.9100523821401845,0.9158643053130457,0.9114075827422891,0.01641640753287118,19,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.42631993293762205,0.0040691030155885904,0.006861448287963867,4.816952234725911e-05,0.21544346900318834,20,"{'learning_rate': 0.21544346900318834, 'n_estimators': 20}",0.8894736842105262,0.9131330685203575,0.9397215639810427,0.9131454227987029,0.9225991519082064,0.9156145782837672,0.016282088260340465,6,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5290918827056885,0.0013622206571135497,0.008187389373779297,8.057470080275672e-05,0.21544346900318834,25,"{'learning_rate': 0.21544346900318834, 'n_estimators': 25}",0.8821996027805362,0.9004468718967229,0.9388329383886256,0.8857071588924919,0.9151409329009728,0.9044655009718697,0.02077922328165779,29,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.6356929779052735,0.0011311214591502884,0.00930943489074707,4.552498977578784e-05,0.21544346900318834,30,"{'learning_rate': 0.21544346900318834, 'n_estimators': 30}",0.8797666335650448,0.9109235352532274,0.93211887835703,0.880718383636817,0.908006984285358,0.9023068830194955,0.019847514036917164,31,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.742919635772705,0.0021981769234964686,0.01060795783996582,0.00012053685073904761,0.21544346900318834,35,"{'learning_rate': 0.21544346900318834, 'n_estimators': 35}",0.8789721946375372,0.9170804369414101,0.9148894154818326,0.8810177101521577,0.9067597904714393,0.8997439095368754,0.016500295762927903,34,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8493288516998291,0.0019983503839458845,0.01181621551513672,0.00013390835475626328,0.21544346900318834,40,"{'learning_rate': 0.21544346900318834, 'n_estimators': 40}",0.879493545183714,0.9045680238331678,0.9156299368088469,0.8788725367922174,0.9103018209029683,0.897773172704183,0.0155780606752405,42,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9589011669158936,0.011766795276349716,0.012883567810058593,3.329593776692726e-05,0.21544346900318834,45,"{'learning_rate': 0.21544346900318834, 'n_estimators': 45}",0.8720456802383317,0.9093843098311818,0.916617298578199,0.8820154652032925,0.9087553005737091,0.8977636108849429,0.01743981350245734,43,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10847001075744629,0.0025403045581320893,0.003268718719482422,0.0002500714729090403,0.3593813663804626,5,"{'learning_rate': 0.3593813663804626, 'n_estimators': 5}",0.8934955312810327,0.9046921549155909,0.9393513033175356,0.8980044898977301,0.9111249688201547,0.9093336896464088,0.016155541981604325,23,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.211676025390625,0.002198410039351008,0.004388856887817383,2.2266508353376494e-05,0.3593813663804626,10,"{'learning_rate': 0.3593813663804626, 'n_estimators': 10}",0.8834657398212512,0.9153922542204568,0.930193522906793,0.9116487902220004,0.9211524070840609,0.9123705428509125,0.015747501783606548,17,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.31869120597839357,0.0026129071828563774,0.0056896209716796875,0.00010777458639517001,0.3593813663804626,15,"{'learning_rate': 0.3593813663804626, 'n_estimators': 15}",0.8882820258192652,0.895506454816286,0.929304897314376,0.9090795709653281,0.9259166874532302,0.9096179272736971,0.01617325289530085,22,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.42638063430786133,0.0036287393833013154,0.0069576740264892575,0.00014584675425763087,0.3593813663804626,20,"{'learning_rate': 0.3593813663804626, 'n_estimators': 20}",0.8905660377358492,0.9056107249255213,0.9080766192733019,0.9081815914193065,0.8718882514342728,0.8968646449576504,0.014098001606216073,47,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5294432640075684,0.0013239108867118088,0.008033037185668945,1.3966526990012541e-05,0.3593813663804626,25,"{'learning_rate': 0.3593813663804626, 'n_estimators': 25}",0.8816782522343594,0.9059582919563058,0.9023499210110586,0.8885258169119482,0.8740833125467699,0.8905191189320882,0.012088058983556261,61,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.634233808517456,0.002428472177581422,0.009299421310424804,4.671729166911839e-05,0.3593813663804626,30,"{'learning_rate': 0.3593813663804626, 'n_estimators': 30}",0.8825719960278053,0.9073982125124129,0.9019549763033176,0.8913444749314043,0.8648041905712147,0.8896147700692311,0.01507772472998459,64,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7408661842346191,0.0016200230204567497,0.01051640510559082,3.7793669167393415e-05,0.3593813663804626,35,"{'learning_rate': 0.3593813663804626, 'n_estimators': 35}",0.8899205561072493,0.9017378351539224,0.8943029225908372,0.8940384135694687,0.8656023946121226,0.88912042440672,0.012361083245045078,66,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8467383861541748,0.0026692475667307223,0.011705684661865234,5.2566273983477126e-05,0.3593813663804626,40,"{'learning_rate': 0.3593813663804626, 'n_estimators': 40}",0.8921549155908639,0.8991559086395233,0.8940067140600315,0.8959341481666251,0.8667997006734847,0.8896102774261058,0.011638184279845842,65,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.9528509616851807,0.002267287383514116,0.013121843338012695,0.00027329696156664865,0.3593813663804626,45,"{'learning_rate': 0.3593813663804626, 'n_estimators': 45}",0.8814299900695135,0.8999006951340616,0.8926737756714058,0.8961835869294088,0.8675480169618359,0.8875472129532451,0.011754704410262213,71,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.10689678192138671,0.0008036275223689129,0.00319061279296875,3.129977412754341e-05,0.5994842503189409,5,"{'learning_rate': 0.5994842503189409, 'n_estimators': 5}",0.8720208540218471,0.8884061569016881,0.9224921011058452,0.8894237964579697,0.8984035919181841,0.8941493000811068,0.016531155870247463,52,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.21339564323425292,0.0020634421259887914,0.004448032379150391,2.1542593019415357e-05,0.5994842503189409,10,"{'learning_rate': 0.5994842503189409, 'n_estimators': 10}",0.8905908639523336,0.8968718967229394,0.9404867693522907,0.8824893988525817,0.879970067348466,0.8980817992457222,0.022031419599115427,40,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.3196066379547119,0.0020888049127242166,0.005726051330566406,8.00790334659456e-05,0.5994842503189409,15,"{'learning_rate': 0.5994842503189409, 'n_estimators': 15}",0.9006454816285996,0.9012164846077458,0.9289840047393365,0.877974557246196,0.8768520828136692,0.8971345222071093,0.01908853266085271,46,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.423918628692627,0.0006806643010200875,0.006852436065673828,3.35435199088863e-05,0.5994842503189409,20,"{'learning_rate': 0.5994842503189409, 'n_estimators': 20}",0.901588877855015,0.908291956305859,0.932908767772512,0.8864804190571215,0.8652531803442254,0.8989046402669466,0.022531708984715515,36,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.5300858020782471,0.0010335055952203438,0.008075141906738281,7.598570306174867e-05,0.5994842503189409,25,"{'learning_rate': 0.5994842503189409, 'n_estimators': 25}",0.8896226415094339,0.9123634558093346,0.9257997630331753,0.8820404090795709,0.8622349713145423,0.8944122481492114,0.022444606591659127,51,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.6465192317962647,0.004883211663441101,0.009885501861572266,0.0007957364059602899,0.5994842503189409,30,"{'learning_rate': 0.5994842503189409, 'n_estimators': 30}",0.8929493545183714,0.9133068520357498,0.9212085308056872,0.8772262409578447,0.8634572212521826,0.8936296399139672,0.021576362219513336,53,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.7602160453796387,0.007209014461739162,0.011710214614868163,0.0011038501562964185,0.5994842503189409,35,"{'learning_rate': 0.5994842503189409, 'n_estimators': 35}",0.8862462760675274,0.910377358490566,0.9176046603475515,0.8824145672237466,0.8563232726365677,0.8905932269531919,0.021823132774842317,60,2023-11-14--12-23-54,2023-11-14--12-27-59,38
0.8708724498748779,0.011524676803502996,0.012800025939941406,0.001185677368244873,0.5994842503189409,40,"{'learning_rate': 0.5994842503189409, 'n_estimators': 40}",0.8849056603773585,0.8967725918570009,0.9093601895734597,0.8848590670990272,0.8584185582439511,0.8868632134301595,0.016859755286076843,73,2023-11-14--12-23-54,2023-11-14--12-27-59,38
