mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.0010513782501220704,0.000226201687239259,0.048833799362182614,0.08228179001632165,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.7813555114200597,0.7612462760675274,0.7854462875197472,0.7312297331005239,0.7289598403591918,0.75764752969341,0.02395276103443377,90,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.001149892807006836,1.9825762853890775e-05,0.00780177116394043,6.243508442001068e-05,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.7898212512413109,0.7625620655412115,0.7970971563981042,0.7390371663756548,0.732576702419556,0.7642188683951675,0.025979043898223444,88,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.001073741912841797,4.05184220891046e-05,0.01562347412109375,0.01629297547866868,12,uniform,"{'n_neighbors': 12, 'weights': 'uniform'}",0.7913356504468718,0.7655660377358491,0.8019352290679305,0.7376652531803443,0.7229483661761038,0.7638901073214199,0.030224053373571924,89,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.00105438232421875,1.7377165574659716e-05,0.007544374465942383,0.0001450679861212464,12,distance,"{'n_neighbors': 12, 'weights': 'distance'}",0.798411122144985,0.7665839126117179,0.8114139020537123,0.7452232476926914,0.7282863556996757,0.7699837080405565,0.03126623433184144,86,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010524272918701171,9.72724428083034e-06,0.007605075836181641,3.746192466452727e-05,14,uniform,"{'n_neighbors': 14, 'weights': 'uniform'}",0.7932720953326713,0.771325719960278,0.8180045418641391,0.7424045896732352,0.7189573459715639,0.7687928585603775,0.035234520695660874,87,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010536670684814452,4.812513125244191e-06,0.007738351821899414,2.767915460063711e-05,14,distance,"{'n_neighbors': 14, 'weights': 'distance'}",0.799751737835154,0.7715988083416087,0.8263477488151659,0.7476428036916938,0.7278623098029433,0.7746406816973131,0.0353002561398479,83,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010586261749267578,3.833723305176121e-06,0.007865428924560547,2.450683223747519e-05,16,uniform,"{'n_neighbors': 16, 'weights': 'uniform'}",0.7954071499503474,0.776390268123138,0.8207197867298579,0.7441007732601645,0.7258917435769519,0.7725019443280919,0.03418732269279278,85,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010499954223632812,1.665452330969574e-05,0.007900619506835937,6.352244149648094e-05,16,distance,"{'n_neighbors': 16, 'weights': 'distance'}",0.8019364448857993,0.7772591857000992,0.8283718404423381,0.7485407832377151,0.7326016462958344,0.7777419801123573,0.03475441729947414,79,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010529041290283203,1.2339307436959577e-05,0.008057022094726562,9.00711944467973e-05,18,uniform,"{'n_neighbors': 18, 'weights': 'uniform'}",0.7974180734856009,0.7837140019860973,0.8209172590837284,0.7661761037665253,0.7324769269144424,0.780140473047279,0.02980217812446446,77,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010581493377685546,8.50910531184935e-06,0.008094120025634765,4.6786303613414014e-05,18,distance,"{'n_neighbors': 18, 'weights': 'distance'}",0.8031777557100297,0.7847567030784507,0.8275325829383887,0.7675230730855575,0.7382140184584683,0.7842408266541789,0.03043353390518015,70,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.001054668426513672,1.1364941270076253e-05,0.00814213752746582,4.367385866830079e-05,20,uniform,"{'n_neighbors': 20, 'weights': 'uniform'}",0.7927755710029791,0.7799404170804369,0.8083283965244866,0.7633574457470691,0.7342229982539287,0.7757249657217801,0.025482722479149674,81,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010526657104492187,7.497724155807861e-06,0.008271026611328124,3.134688454603566e-05,20,distance,"{'n_neighbors': 20, 'weights': 'distance'}",0.8002979145978153,0.7838629592850048,0.8161285545023697,0.7653778997256174,0.7412072836118733,0.7813749223445361,0.02623520095529941,74,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010621070861816407,1.7484650456341503e-05,0.008378314971923827,5.089583902247396e-05,22,uniform,"{'n_neighbors': 22, 'weights': 'uniform'}",0.7963008937437934,0.7840119165839126,0.8072916666666667,0.7612871040159641,0.7332751309553505,0.7764333423931374,0.026444017515851133,80,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010548114776611328,1.4688906547973563e-05,0.008461332321166993,4.043416028963063e-05,22,distance,"{'n_neighbors': 22, 'weights': 'distance'}",0.8022343594836147,0.7855511420059583,0.816227290679305,0.7639810426540286,0.7389373908705412,0.7813862451386895,0.02746173699614735,73,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010625839233398438,2.4024454888552996e-05,0.008605718612670898,0.00014275488374537604,24,uniform,"{'n_neighbors': 24, 'weights': 'uniform'}",0.7961767626613703,0.7807100297914598,0.8051688388625593,0.757944624594662,0.7322524320279371,0.7744505375875977,0.02648754200895342,84,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.001088094711303711,4.644217673840791e-05,0.008754634857177734,8.396689411864542e-05,24,distance,"{'n_neighbors': 24, 'weights': 'distance'}",0.8023336643495531,0.7829692154915591,0.8120803712480253,0.7623596906959342,0.7383636817161388,0.7796213247002421,0.02676118667394934,78,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0011144161224365234,0.00011911392211914063,0.00989985466003418,0.0025248855457211537,26,uniform,"{'n_neighbors': 26, 'weights': 'uniform'}",0.7959036742800397,0.7839622641509434,0.8039593206951027,0.7588924918932403,0.7339486156148666,0.7753332733268385,0.025690623402449687,82,2023-12-07--18-06-31,2023-12-07--18-06-37,67
0.0010865211486816406,5.644338179467867e-05,0.00878443717956543,3.935960753511015e-05,26,distance,"{'n_neighbors': 26, 'weights': 'distance'}",0.8025074478649454,0.7859980139026812,0.8108461690363349,0.7624345223247693,0.739386380643552,0.7802345067544565,0.026274644204967598,76,2023-12-07--18-06-31,2023-12-07--18-06-37,67
