mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_loss,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.001346588134765625,0.0003338852802888672,0.0,0.0,0.0069519279617756054,squared_hinge,l1,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.28023829460144045,0.0017291807322293695,0.0017902374267578125,1.9727116881797737e-05,0.0069519279617756054,squared_hinge,l2,"{'C': 0.0069519279617756054, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8873386295928501,0.8094836146971202,0.8615718799368088,0.8738338737839861,0.7883262659017212,0.8441108527824973,0.03838737262586353,8,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.00149078369140625,0.0002834680160223164,0.0,0.0,0.01623776739188721,squared_hinge,l1,"{'C': 0.01623776739188721, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2723666191101074,0.002006922978606431,0.0017835617065429688,6.867779498057873e-06,0.01623776739188721,squared_hinge,l2,"{'C': 0.01623776739188721, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.881578947368421,0.5749751737835154,0.8555489731437599,0.8700424045896732,0.7767523073085556,0.791779561238785,0.11444256295091416,13,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013821125030517578,0.0003004943252653336,0.0,0.0,0.0379269019073225,squared_hinge,l1,"{'C': 0.0379269019073225, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.26871824264526367,0.0016551077863759403,0.0019901275634765627,0.0003917850732225538,0.0379269019073225,squared_hinge,l2,"{'C': 0.0379269019073225, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8859483614697119,0.7549155908639523,0.8767278830963665,0.864754302818658,0.7383387378398604,0.8241369752177098,0.06385789841880911,9,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0015770435333251954,0.0006960246907223524,0.0,0.0,0.08858667904100823,squared_hinge,l1,"{'C': 0.08858667904100823, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.26616673469543456,0.0008834725113203918,0.0017833232879638672,2.0872944077532393e-05,0.08858667904100823,squared_hinge,l2,"{'C': 0.08858667904100823, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.884111221449851,0.591012909632572,0.8550552922590837,0.8535794462459465,0.7621351958094289,0.7891788130793765,0.10723842291298366,14,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013307094573974609,0.00030554483122950665,0.0,0.0,0.2069138081114788,squared_hinge,l1,"{'C': 0.2069138081114788, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2663415431976318,0.001889484014948072,0.0017708778381347657,1.351612567534126e-05,0.2069138081114788,squared_hinge,l2,"{'C': 0.2069138081114788, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8827706057596822,0.8515392254220456,0.8525375197472354,0.8653529558493389,0.7927662758792716,0.8489933165315147,0.030295432643336808,6,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.001495504379272461,0.0002519018196699826,0.0,0.0,0.4832930238571752,squared_hinge,l1,"{'C': 0.4832930238571752, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.26675024032592776,0.0016328384639239628,0.001772165298461914,5.2082318957951155e-06,0.4832930238571752,squared_hinge,l2,"{'C': 0.4832930238571752, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8840615690168818,0.8596822244289971,0.8591528436018957,0.8559740583686705,0.7770017460713395,0.8471744882975569,0.03650267762208218,7,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013295650482177735,0.00029768136826368316,0.0,0.0,1.1288378916846884,squared_hinge,l1,"{'C': 1.1288378916846884, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2703497886657715,0.003755248957815814,0.0019748687744140627,0.00040241466719209966,1.1288378916846884,squared_hinge,l2,"{'C': 1.1288378916846884, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.7923038728897717,0.8219960278053624,0.8032187993680884,0.8472437016712396,0.768021950611125,0.8065568704691174,0.026806777201512207,11,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013553619384765625,0.0003254285712052201,0.0,0.0,2.6366508987303554,squared_hinge,l1,"{'C': 2.6366508987303554, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.27466115951538084,0.002568288273132262,0.0017839908599853516,1.6417053935569243e-05,2.6366508987303554,squared_hinge,l2,"{'C': 2.6366508987303554, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.6594339622641509,0.8728897715988083,0.8505627962085309,0.8089299077076578,0.7303566974307807,0.7844346270419857,0.0791793594274578,15,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013209819793701173,0.0003039958091264124,0.0,0.0,6.1584821106602545,squared_hinge,l1,"{'C': 6.1584821106602545, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2791441917419434,0.00357482007671893,0.0017786502838134765,1.5667130483531014e-05,6.1584821106602545,squared_hinge,l2,"{'C': 6.1584821106602545, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8753723932472691,0.7309831181727905,0.836838467614534,0.5055125966575206,0.7676727363432277,0.7432758624070684,0.12921388788499516,16,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013724803924560548,0.00028877616556331395,0.0,0.0,14.38449888287663,squared_hinge,l1,"{'C': 14.38449888287663, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2800775051116943,0.0051059526505268914,0.0017644882202148438,7.906587021361506e-06,14.38449888287663,squared_hinge,l2,"{'C': 14.38449888287663, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.5928997020854022,0.5546673286991063,0.8526856240126381,0.8071339486156149,0.8064355200798204,0.7227644246985164,0.12338562854914739,17,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013158321380615234,0.0003032754426421902,0.0,0.0,33.59818286283781,squared_hinge,l1,"{'C': 33.59818286283781, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.28149123191833497,0.005919166299782064,0.0017676830291748046,1.1826522849601644e-05,33.59818286283781,squared_hinge,l2,"{'C': 33.59818286283781, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.808043694141013,0.844488579940417,0.872679699842022,0.8028436018957346,0.6490396607632827,0.7954190473164937,0.07748349241798416,12,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013360977172851562,0.0003018024010873322,0.0,0.0,78.47599703514607,squared_hinge,l1,"{'C': 78.47599703514607, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2838599681854248,0.004617600662165564,0.001977396011352539,0.0003889769532982294,78.47599703514607,squared_hinge,l2,"{'C': 78.47599703514607, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8288977159880833,0.8161370407149952,0.8407385466034755,0.7864804190571215,0.8380144674482415,0.8220536379623834,0.019754368221200823,10,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013625621795654297,0.0003329569192665113,0.0,0.0,183.29807108324337,squared_hinge,l1,"{'C': 183.29807108324337, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.28400936126708987,0.004025278750503228,0.0017737865447998047,1.4618306164825225e-05,183.29807108324337,squared_hinge,l2,"{'C': 183.29807108324337, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8456305858987091,0.504617676266137,0.8690264612954187,0.782838613120479,0.6078822649039661,0.7219991202969419,0.14204264927735463,18,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.0013203144073486329,0.00030005617650204214,0.0,0.0,428.1332398719387,squared_hinge,l1,"{'C': 428.1332398719387, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.28464136123657224,0.004270397220579605,0.001766538619995117,6.276524755570904e-06,428.1332398719387,squared_hinge,l2,"{'C': 428.1332398719387, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.5708043694141013,0.8339126117179742,0.487065560821485,0.4479421302070342,0.4322274881516588,0.5543904320624506,0.14777667635944747,20,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.001328420639038086,0.0003028416930078294,0.0,0.0,1000.0,squared_hinge,l1,"{'C': 1000.0, 'loss': 'squared_hinge', 'penalty': 'l1'}",,,,,,,,21,2023-11-10--17-01-30,2023-11-10--17-01-59,24
0.2844688415527344,0.0036880052193095404,0.00177001953125,1.841727583075775e-05,1000.0,squared_hinge,l2,"{'C': 1000.0, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.7738828202581925,0.7367428003972196,0.4860781990521327,0.4574208031928162,0.6818658019456223,0.6271980849691966,0.1305711783917458,19,2023-11-10--17-01-30,2023-11-10--17-01-59,24
