mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.13982014656066893,0.0020661811990811355,0.006315898895263672,6.202025717286022e-05,2,2,100,50,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 100, 'n_estimators': 50}",0.8760675273088381,0.883043694141013,0.9175799763033176,0.8670990271888251,0.8872037914691943,0.8861988032822377,0.01710664744943082,543,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.21039791107177735,0.00410685714058731,0.008262348175048829,0.0002863569477380237,2,2,100,75,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 100, 'n_estimators': 75}",0.8927755710029792,0.880883813306852,0.9192091232227488,0.8544524819156897,0.8924420054876527,0.8879525989871846,0.020940925060170285,507,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2806415557861328,0.006613256642671826,0.010136127471923828,0.00026715203405184543,2,2,100,100,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 100, 'n_estimators': 100}",0.8735352532274081,0.8807845084409137,0.9227883096366509,0.860813170366675,0.8926914442504366,0.8861225371844169,0.021047696912284045,547,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.41181111335754395,0.0022494516259792944,0.014847850799560547,0.0005165768339593095,2,2,100,150,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 100, 'n_estimators': 150}",0.8838629592850049,0.8713008937437935,0.9242199842022116,0.8641556497879771,0.8972312297331005,0.8881541433504175,0.02126740393089175,503,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.02993316650390625,0.0011223091872101898,0.002736663818359375,0.00013875630299398849,2,2,120,10,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 120, 'n_estimators': 10}",0.8766633565044688,0.8550645481628599,0.8792209715639809,0.848066849588426,0.8864804190571214,0.8690992289753714,0.014839843093172697,598,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.07047877311706544,0.0012535189555254863,0.003986454010009766,0.0001433385187779416,2,2,120,25,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 120, 'n_estimators': 25}",0.8784260178748757,0.8829940417080437,0.921875,0.86702419555999,0.8968321277126465,0.8894302765711112,0.01882550808685757,475,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.13970603942871093,0.002456001415530211,0.0062198638916015625,0.00022272440424476396,2,2,120,50,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 120, 'n_estimators': 50}",0.869364448857994,0.8723684210526316,0.9201471169036335,0.8569468695435271,0.8923172861062609,0.8822288284928094,0.022097379571401714,571,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.20715432167053222,0.002060383815460854,0.008288192749023437,0.00032198707246761896,2,2,120,75,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 120, 'n_estimators': 75}",0.8718222442899701,0.8753723932472691,0.9200483807266983,0.8732851085058619,0.8954851583936143,0.8872026570326828,0.01853457195698095,525,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.272357177734375,0.0023311258491064894,0.010230207443237304,0.0003361984876808044,2,2,120,100,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 120, 'n_estimators': 100}",0.8828947368421053,0.8853525322740815,0.9241459320695102,0.8636817161386879,0.8913444749314043,0.889483878451158,0.019652766566984278,471,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.40859041213989256,0.003741819983812332,0.014448976516723633,0.0001592221748677692,2,2,120,150,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 120, 'n_estimators': 150}",0.8746524329692156,0.8727408142999007,0.9274782780410743,0.8663507109004739,0.8982788725367922,0.8879002217494912,0.022555850201692138,509,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.029453039169311523,0.0007475052051097803,0.00266265869140625,7.911201253676934e-05,2,5,10,10,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.8474677259185699,0.853922542204568,0.9124456951026856,0.8352706410576203,0.9025692192566723,0.8703351647080233,0.031093876554154697,597,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.06993660926818848,0.002445728057678427,0.004323434829711914,0.0006873952792099308,2,5,10,25,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 25}",0.8648460774577956,0.8621648460774578,0.928663112164297,0.8722374657021701,0.8921177350960339,0.8840058472995509,0.02466858305220181,561,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.14118924140930175,0.002098327712454218,0.006911706924438476,0.0014099340900291006,2,5,10,50,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.8885551142005959,0.8792452830188678,0.9129393759873617,0.8652032925916688,0.8950860563731605,0.888205824434331,0.015928690724163454,502,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2078691005706787,0.0025128687275198336,0.008168935775756836,0.0001898419220709685,2,5,10,75,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 75}",0.875124131082423,0.8780536246276067,0.9251826619273301,0.8632826141182339,0.9013220254427537,0.8885930114396695,0.022063254271847174,494,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.27498588562011717,0.0030339692710502596,0.010476827621459961,0.0005181087083156569,2,5,10,100,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.8800397219463755,0.8753227408142998,0.9205173775671407,0.8796208530805687,0.9021701172362185,0.8915341621289208,0.017262732036468203,433,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.41171832084655763,0.002204444259218667,0.014874505996704101,0.00022402017762122005,2,5,10,150,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.8790218470705065,0.8751241310824229,0.9230104660347551,0.876627587927164,0.8974307807433275,0.8902429625716352,0.018249629797193495,457,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.029148197174072264,0.0010267056407900726,0.0026882171630859377,5.8463502577931975e-05,2,5,50,10,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 10}",0.8747765640516385,0.8500993048659384,0.9245902448657188,0.8426789723122974,0.877775006235969,0.8739840184663125,0.02872794919808717,594,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.06946220397949218,0.0019339845048988592,0.0039942264556884766,0.00011569223165571238,2,5,50,25,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 25}",0.8777060575968222,0.874180734856008,0.9233560426540285,0.8672736343227738,0.8761785981541532,0.8837390135167571,0.020127269254464567,564,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.13870038986206054,0.0011437161910446275,0.006071662902832032,0.00020455978408584664,2,5,50,50,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 50}",0.8849553128103276,0.8788977159880834,0.911902646129542,0.872037914691943,0.898328760289349,0.8892244699818489,0.01426487300416608,482,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.22144298553466796,0.011855737521945766,0.008606433868408203,0.0005353463962797261,2,5,50,75,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 75}",0.8690417080436941,0.8895729890764648,0.9270586492890995,0.863357445747069,0.8991768520828137,0.8896415288478282,0.022830565611138824,469,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.27709474563598635,0.0025512799094598785,0.010447216033935548,0.0003746329451673747,2,5,50,100,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 100}",0.8778798411122145,0.8868917576961272,0.9238744075829384,0.8617610376652531,0.8956348216512846,0.8892083731415635,0.020640211986071418,483,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.4131364345550537,0.0028269143086873923,0.014765310287475585,0.0003639326466431195,2,5,50,150,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 150}",0.8729642502482622,0.8765143992055612,0.925577606635071,0.8670491394362684,0.8948366176103766,0.8873884026271079,0.021231471727626548,521,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.029155635833740236,0.0009868607310921072,0.0026773452758789063,6.513019580981276e-05,2,5,100,10,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 10}",0.8739076464746771,0.851514399205561,0.9104462875197472,0.8476428036916936,0.892591668745323,0.8752205611274004,0.023945127867165,589,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.07176771163940429,0.0013103381219671398,0.003936672210693359,7.092647786357264e-05,2,5,100,25,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 25}",0.8815044687189673,0.8864697120158888,0.9033619668246446,0.8646046395609879,0.8891494138189074,0.8850180401878793,0.012527787939229687,554,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.13783950805664064,0.0012339504915156254,0.0061110973358154295,0.00011538044393517508,2,5,100,50,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 50}",0.8943147964250249,0.8729890764647468,0.9184932859399684,0.859491144923921,0.8983786480419057,0.8887333903591135,0.02055639468642216,491,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2102440357208252,0.003591837254496091,0.008484649658203124,0.000586768794790344,2,5,100,75,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 75}",0.8694637537239324,0.8844587884806355,0.9238744075829384,0.8654028436018957,0.8960838114242953,0.8878567209627395,0.02106647841700202,510,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.275982666015625,0.004067509462393214,0.010224390029907226,0.00022890197148762862,2,5,100,100,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 100}",0.8754965243296922,0.8809831181727905,0.9103969194312795,0.8729857819905213,0.8948366176103766,0.886939792306932,0.013955224222137684,532,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.41756019592285154,0.003603658234594391,0.014808845520019532,0.0003243979435749447,2,5,100,150,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100, 'n_estimators': 150}",0.8758440913604768,0.8759185700099305,0.921875,0.8647044150661013,0.8995260663507109,0.8875736285574438,0.02057118475127637,514,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.030504226684570312,0.0011558949841473003,0.002754545211791992,0.00010108594618333317,2,5,120,10,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 120, 'n_estimators': 10}",0.873361469712016,0.8784011916583911,0.9132355845181674,0.8882264903966076,0.8902968321277127,0.888704313682579,0.013755761436213163,492,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.07206416130065918,0.0008181217284629278,0.004014778137207031,0.00013242278709078167,2,5,120,25,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 120, 'n_estimators': 25}",0.8583664349553128,0.8650198609731876,0.9208876382306477,0.8546520329259167,0.8947617859815415,0.8787375506133213,0.025364051449915003,581,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.14023146629333497,0.001961017649646924,0.006366586685180664,0.0002118140821143361,2,5,120,50,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 120, 'n_estimators': 50}",0.878103277060576,0.8695878848063554,0.9253060821484992,0.87837365926665,0.8984784235470192,0.88996986536582,0.02005869798497562,465,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.21155667304992676,0.0019365302485266362,0.008491945266723634,0.00029177998068497424,2,5,120,75,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 120, 'n_estimators': 75}",0.8823485600794438,0.8866931479642503,0.9182464454976302,0.8826640059865303,0.9053130456472935,0.8950530410350297,0.014338629942558046,369,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2791393280029297,0.002351295473677794,0.010382127761840821,0.00031527365886041054,2,5,120,100,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 120, 'n_estimators': 100}",0.8719960278053626,0.8789473684210526,0.9164198262243286,0.8657021701172363,0.8914442504365179,0.8849019286008997,0.017926681978059546,556,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.42095227241516114,0.00349210079659748,0.01499943733215332,0.0010365131439491158,2,5,120,150,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 120, 'n_estimators': 150}",0.8849801390268123,0.8773584905660377,0.916765402843602,0.8589673235220753,0.8975804440009978,0.8871303599919049,0.019394378185932627,528,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.029520177841186525,0.0010090779969646022,0.0027448177337646485,8.812417703283215e-05,2,10,10,10,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.8682720953326712,0.8655163853028798,0.9273054897314377,0.8744075829383886,0.8809179346470442,0.8832838975904844,0.022642111284043486,566,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.07013912200927734,0.0017207543147528183,0.004117155075073242,0.0001489828539754682,2,10,10,25,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 25}",0.8770854021847071,0.868669314796425,0.9254788704581359,0.8803691693689198,0.9028186580194563,0.8908842829655288,0.020657668441615932,442,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.14016423225402833,0.0018900918746381262,0.006227445602416992,0.00011927759121189008,2,10,10,50,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.8740814299900697,0.871201588877855,0.9175552922590836,0.8818658019456224,0.9007233724120728,0.8890854970969407,0.017567296772349895,486,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.20625414848327636,0.0019307726042931896,0.00843667984008789,0.0003375317010019621,2,10,10,75,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 75}",0.8666335650446871,0.8735849056603773,0.9179749210110584,0.8697430780743327,0.8999002244948865,0.8855673388570683,0.020040742087986604,550,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2746277332305908,0.0031169641477934557,0.010295915603637695,0.00021949070782503407,2,10,10,100,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.8881827209533267,0.8753227408143,0.9201471169036335,0.8665253180344226,0.8972312297331004,0.8894818252877567,0.018598827649155082,472,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.4142871379852295,0.0028865710658823726,0.014852809906005859,0.0005473160789359183,2,10,10,150,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 150}",0.8809831181727905,0.882025819265144,0.9232819905213271,0.8682464454976303,0.9009728111748566,0.8911020369263497,0.019184003236921907,438,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.02991957664489746,0.0013057047273864117,0.0027647495269775392,7.585449616434021e-05,2,10,50,10,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 10}",0.9046673286991063,0.8793197616683218,0.919826224328594,0.8724370167123972,0.8967572960838113,0.894601525498446,0.017129220224221208,384,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.07034544944763184,0.0030029354639659247,0.00408320426940918,0.00012695044061339887,2,10,50,25,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 25}",0.8728649453823237,0.8901688182720953,0.9220971563981042,0.8722624095784485,0.8951608880019956,0.8905108435265934,0.01824180977092267,452,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.14048380851745607,0.0014898032462674746,0.006158781051635742,0.00021250591282792573,2,10,50,50,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 50}",0.8825719960278053,0.8755213505461767,0.9209616903633492,0.8663507109004739,0.9016213519580942,0.88940541995918,0.019575545317031158,476,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.209975528717041,0.002273705504001406,0.008421373367309571,0.00034138361686959697,2,10,50,75,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 75}",0.8891261171797418,0.8750248262164847,0.9234300947867299,0.8583686704913944,0.8984784235470192,0.888885626444274,0.021949060429530445,488,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.27962284088134765,0.005000804889467384,0.010704994201660156,0.0004548211944477364,2,10,50,100,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.8714746772591857,0.8725918570009931,0.9256516587677726,0.8703916188575704,0.8953853828885008,0.8870990389548045,0.02139478853914072,529,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.41497030258178713,0.0018439776557535798,0.014898347854614257,0.00043856044592298994,2,10,50,150,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 150}",0.8788232373386294,0.8823237338629594,0.9144944707740915,0.8690446495385382,0.892192566724869,0.8873757316478175,0.015448781982942628,522,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.029217863082885744,0.0008606097613574656,0.002698373794555664,9.319640449094998e-05,2,10,100,10,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 10}",0.8765392254220459,0.876266137040715,0.9194559636650869,0.874906460463956,0.8740084809179346,0.8842352535019475,0.01763432645045444,557,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.06984419822692871,0.00166796153712444,0.004019594192504883,0.00019141104763861294,2,10,100,25,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 25}",0.8673038728897716,0.8849801390268124,0.9302182069510267,0.8751558992267398,0.8932402095285606,0.8901796655245822,0.021856359474539466,458,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.13862152099609376,0.001537611280015161,0.006215620040893555,0.0003211954497885169,2,10,100,50,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 50}",0.8648212512413107,0.8700844091360477,0.9236769352290679,0.8676976802195061,0.9007732601646296,0.8854107071981124,0.023120919856248326,551,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2048790454864502,0.0020467585290628856,0.00842113494873047,0.00032739638587736086,2,10,100,75,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 75}",0.8787487586891757,0.8715243296921549,0.918937598736177,0.8738588176602644,0.8927413320029932,0.8871621673561529,0.01751063472794399,527,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.2744881629943848,0.003987673573390955,0.010859441757202149,0.0006356034593941084,2,10,100,100,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 100}",0.8818768619662363,0.8769116186693148,0.9179502369668247,0.8614118233973559,0.8999750561237215,0.8876251194246907,0.01952993671917609,512,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.40866827964782715,0.0030347360037762646,0.014621877670288086,0.0004533307088612436,2,10,100,150,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 150}",0.8750000000000001,0.8743296921549155,0.9201224328593997,0.8732851085058619,0.8999750561237216,0.8885424579287797,0.018687892910727383,498,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.02912869453430176,0.0006850072337353332,0.002678251266479492,8.448669072904323e-05,2,10,120,10,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 120, 'n_estimators': 10}",0.8397715988083416,0.8826961271102284,0.8703100315955767,0.8718882514342728,0.8898977301072586,0.8709127478111356,0.01714854871911824,596,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.06971578598022461,0.0016012876724874592,0.0040493011474609375,0.00015265664399439146,2,10,120,25,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 120, 'n_estimators': 25}",0.872219463753724,0.8696375372393248,0.9273054897314377,0.8523571963083063,0.8835370416562733,0.8810113457378133,0.02520812526185124,575,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.13777360916137696,0.0012509144340582716,0.006262588500976563,0.00028388332717419325,2,10,120,50,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 120, 'n_estimators': 50}",0.8828947368421053,0.8709781529294935,0.9212825829383887,0.8752556747318532,0.8919181840858069,0.8884658663055296,0.017889785647968216,500,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.20605192184448243,0.00039759008795590647,0.00850086212158203,0.0002955445553943923,2,10,120,75,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 120, 'n_estimators': 75}",0.85948361469712,0.8773088381330685,0.9154324644549764,0.8706161137440758,0.8978298827637815,0.8841341827586044,0.020020632660682974,559,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.27321338653564453,0.002448608324577244,0.010486173629760741,0.0002553360978839766,2,10,120,100,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 120, 'n_estimators': 100}",0.8860228401191659,0.887090367428004,0.9174071879936809,0.8783736592666501,0.8985283112995759,0.8934844732214154,0.013584063018547327,410,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.4104434967041016,0.004779087286674442,0.01621241569519043,0.0032664955315277106,2,10,120,150,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 120, 'n_estimators': 150}",0.879940417080437,0.8796921549155908,0.9205667456556081,0.8694437515589922,0.8973310052382139,0.8893948148897683,0.017979124347182785,477,2023-11-03--15-34-41,2023-11-03--15-50-40,16
0.02970271110534668,0.0011944911997830636,0.002757740020751953,0.0001254615923745731,2,25,10,10,"{'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 10}",0.8402681231380338,0.884558093346574,0.9259972353870458,0.8466450486405588,0.8903716637565477,0.8775680328537521,0.03132314091993092,584,2023-11-03--15-34-41,2023-11-03--15-50-40,16
