mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.056920337677001956,0.007672002896757966,0.013630008697509766,0.00022380912691853013,10.0,3,1e-05,poly,"{'C': 10.0, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,33,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.0527186393737793,0.00024372340852108122,0.013515996932983398,0.0001370883526811328,10.0,3,4.216965034285822e-05,poly,"{'C': 10.0, 'degree': 3, 'gamma': 4.216965034285822e-05, 'kernel': 'poly'}",0.785948361469712,0.7399702085402184,0.8371840442338072,0.7341481666250935,0.816961835869294,0.782842523347625,0.04083123893095047,39,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.062117815017700195,0.001227987402730107,0.013632631301879883,0.0003449547444031595,10.0,3,0.00017782794100389227,poly,"{'C': 10.0, 'degree': 3, 'gamma': 0.00017782794100389227, 'kernel': 'poly'}",0.7861469712015888,0.7786494538232374,0.8492298578199052,0.722224993764031,0.8163631828386131,0.7905228918894751,0.042282286094358176,30,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.06019315719604492,0.0008820845554815842,0.013297462463378906,0.00019817472765926278,10.0,3,0.0007498942093324559,poly,"{'C': 10.0, 'degree': 3, 'gamma': 0.0007498942093324559, 'kernel': 'poly'}",0.7889771598808342,0.7964746772591857,0.8707049763033176,0.7600399102020454,0.8457470690945373,0.8123887585479841,0.04013806421433904,19,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.055756425857543944,0.001399892163738096,0.01237335205078125,0.00022763077236875363,10.0,3,0.0031622776601683794,poly,"{'C': 10.0, 'degree': 3, 'gamma': 0.0031622776601683794, 'kernel': 'poly'}",0.8157894736842106,0.8314299900695135,0.8862065560821485,0.8043402344724371,0.8780244449987528,0.8431581398614124,0.033052226967911345,2,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.06311969757080078,0.0016908943173113695,0.011193323135375976,0.0002296232790882119,10.0,3,0.01333521432163324,poly,"{'C': 10.0, 'degree': 3, 'gamma': 0.01333521432163324, 'kernel': 'poly'}",0.8002979145978153,0.7922045680238332,0.843503159557662,0.8123222748815165,0.8377151409329011,0.8172086115987456,0.02023349278974772,18,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.08345112800598145,0.0027084533915772333,0.010496282577514648,0.0002620708734161323,10.0,3,0.05623413251903491,poly,"{'C': 10.0, 'degree': 3, 'gamma': 0.05623413251903491, 'kernel': 'poly'}",0.7751241310824231,0.8080933465739821,0.7805588467614533,0.7335994013469694,0.7974557246196058,0.7789662900768868,0.025556594551933053,43,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.08111457824707032,0.0027130491467608157,0.01035609245300293,0.00012369109927925145,10.0,3,0.23713737056616552,poly,"{'C': 10.0, 'degree': 3, 'gamma': 0.23713737056616552, 'kernel': 'poly'}",0.781578947368421,0.7950844091360477,0.7719194312796208,0.7268146669992517,0.7950611124968819,0.7740917134560447,0.025204386805623723,44,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.08364920616149903,0.005273125941836867,0.010568618774414062,0.00027413562724866176,10.0,3,1.0,poly,"{'C': 10.0, 'degree': 3, 'gamma': 1.0, 'kernel': 'poly'}",0.781578947368421,0.7950844091360477,0.7719194312796208,0.7268146669992517,0.7950611124968819,0.7740917134560447,0.025204386805623723,44,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.05270285606384277,0.00021263266575930902,0.013437747955322266,0.00012496663825090448,74.98942093324558,3,1e-05,poly,"{'C': 74.98942093324558, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,33,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.05886917114257813,0.003127806487440491,0.013419437408447265,7.978376292089775e-05,74.98942093324558,3,4.216965034285822e-05,poly,"{'C': 74.98942093324558, 'degree': 3, 'gamma': 4.216965034285822e-05, 'kernel': 'poly'}",0.7835650446871896,0.7711022840119166,0.8419233807266983,0.7291593913694188,0.8220004988775256,0.7895501199345498,0.03954533957906396,32,2023-11-14--17-11-52,2023-11-14--17-12-26,40
0.06158556938171387,0.0005029862150610098,0.013318347930908202,0.00010311512863995258,74.98942093324558,3,0.00017782794100389227,poly,"{'C': 74.98942093324558, 'degree': 3, 'gamma': 0.00017782794100389227, 'kernel': 'poly'}",0.7691658391261171,0.7752730883813306,0.8569806477093207,0.7267148914941381,0.8075829383886257,0.7871434810199064,0.04338367787604413,35,2023-11-14--17-11-52,2023-11-14--17-12-26,40
