mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_param,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.11435303688049317,0.20354903798153567,0.0026413917541503905,0.0001947907163971623,0,1e-06,"{'reg_param': 0, 'tol': 1e-06}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012322664260864258,2.2728682113290757e-05,0.0024995326995849608,3.173651312066124e-05,0,1e-05,"{'reg_param': 0, 'tol': 1e-05}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.015461921691894531,0.006013429695079162,0.002484416961669922,3.912407475588867e-05,0,0.0001,"{'reg_param': 0, 'tol': 0.0001}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012436532974243164,4.809266205736767e-05,0.002516365051269531,4.906758621487124e-05,0,0.001,"{'reg_param': 0, 'tol': 0.001}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012343978881835938,9.199900440686564e-05,0.0024796009063720705,2.8368565029109126e-05,0,0.01,"{'reg_param': 0, 'tol': 0.01}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012415456771850585,7.211228381169884e-05,0.002456998825073242,1.6302392286979733e-05,0,0.1,"{'reg_param': 0, 'tol': 0.1}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012427377700805663,0.00010796149276595367,0.0024521350860595703,1.4877777826140113e-05,0,1.0,"{'reg_param': 0, 'tol': 1.0}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012442922592163086,0.00010216169067750369,0.002462911605834961,8.920041703075418e-06,0,10.0,"{'reg_param': 0, 'tol': 10.0}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012412452697753906,7.521334954700924e-05,0.002454805374145508,8.958195410401266e-06,0,100.0,"{'reg_param': 0, 'tol': 100.0}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012654590606689452,0.00030757598687375506,0.002491331100463867,3.67908838210512e-05,0,1000.0,"{'reg_param': 0, 'tol': 1000.0}",0.8165342601787486,0.8371896722939424,0.8145240916271722,0.7841356946869543,0.8303816413070592,0.8165530720187754,0.018287165268933227,51,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012481212615966797,0.00016955245834077468,0.002488565444946289,1.7129939378366426e-05,1e-06,1e-06,"{'reg_param': 1e-06, 'tol': 1e-06}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.013404178619384765,0.0019029948934808573,0.0026766777038574217,0.00035243693386745084,1e-06,1e-05,"{'reg_param': 1e-06, 'tol': 1e-05}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.01271805763244629,0.0003800443483817258,0.0025448322296142576,2.861038843746539e-05,1e-06,0.0001,"{'reg_param': 1e-06, 'tol': 0.0001}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.01251535415649414,3.466655332066741e-05,0.002529287338256836,3.715311226938195e-05,1e-06,0.001,"{'reg_param': 1e-06, 'tol': 0.001}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.01247854232788086,4.0058124452507004e-05,0.0025313377380371095,1.2990990603529222e-05,1e-06,0.01,"{'reg_param': 1e-06, 'tol': 0.01}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012540054321289063,5.562922156982331e-05,0.0024900436401367188,1.4991202113509462e-05,1e-06,0.1,"{'reg_param': 1e-06, 'tol': 0.1}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012538003921508788,5.737827313998999e-05,0.00248570442199707,6.509132867140742e-06,1e-06,1.0,"{'reg_param': 1e-06, 'tol': 1.0}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012578010559082031,9.623053513245754e-05,0.0024921417236328123,1.5086000354572072e-05,1e-06,10.0,"{'reg_param': 1e-06, 'tol': 10.0}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012807178497314452,0.00016305832712561476,0.002535247802734375,2.2654833979329664e-05,1e-06,100.0,"{'reg_param': 1e-06, 'tol': 100.0}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012918233871459961,0.0001862087261575806,0.002560853958129883,6.066841720345445e-05,1e-06,1000.0,"{'reg_param': 1e-06, 'tol': 1000.0}",0.8181231380337637,0.8386792452830187,0.8142278830963665,0.7823397355949115,0.8309802943377401,0.8168700592691602,0.019368189810327768,41,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.01246957778930664,0.00028577270597026597,0.002508068084716797,5.6776389910612146e-05,1e-05,1e-06,"{'reg_param': 1e-05, 'tol': 1e-06}",0.820059582919563,0.8398212512413108,0.8135860979462876,0.7831379396358195,0.8301820902968321,0.8173573924079627,0.019295560490060655,21,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012302017211914063,5.972270717014562e-05,0.0024623870849609375,7.933286416277092e-06,1e-05,1e-05,"{'reg_param': 1e-05, 'tol': 1e-05}",0.820059582919563,0.8398212512413108,0.8135860979462876,0.7831379396358195,0.8301820902968321,0.8173573924079627,0.019295560490060655,21,2023-10-31--13-38-00,2023-10-31--13-38-07,10
0.012377119064331055,4.050382926932384e-05,0.0025403499603271484,0.00010588286937546638,1e-05,0.0001,"{'reg_param': 1e-05, 'tol': 0.0001}",0.820059582919563,0.8398212512413108,0.8135860979462876,0.7831379396358195,0.8301820902968321,0.8173573924079627,0.019295560490060655,21,2023-10-31--13-38-00,2023-10-31--13-38-07,10
