mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_param,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.06936140060424804,0.11292448372839543,0.0027818202972412108,0.00022488008420098687,0.01,0.01,"{'reg_param': 0.01, 'tol': 0.01}",0.8145978152929493,0.8465739821251241,0.8347156398104264,0.7893739087054127,0.8352706410576204,0.8241063973983065,0.020192808764293784,28,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012718582153320312,0.0001764787528569167,0.0026135921478271486,5.037066335790518e-05,0.01,0,"{'reg_param': 0.01, 'tol': 0}",0.8145978152929493,0.8465739821251241,0.8347156398104264,0.7893739087054127,0.8352706410576204,0.8241063973983065,0.020192808764293784,28,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012834119796752929,9.545017467638318e-05,0.00256500244140625,1.6075566072824928e-05,0.01,100.0,"{'reg_param': 0.01, 'tol': 100.0}",0.8145978152929493,0.8465739821251241,0.8347156398104264,0.7893739087054127,0.8352706410576204,0.8241063973983065,0.020192808764293784,28,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.01270451545715332,8.316272439246634e-05,0.0026123523712158203,3.9483729159097625e-05,0.016681005372000592,0.01,"{'reg_param': 0.016681005372000592, 'tol': 0.01}",0.8188679245283019,0.8469215491559087,0.8351105845181673,0.7896233474681966,0.8388126714891494,0.8258672154319449,0.02029245037584481,25,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012720727920532226,0.000119815296973633,0.002597951889038086,8.378486154025549e-05,0.016681005372000592,0,"{'reg_param': 0.016681005372000592, 'tol': 0}",0.8188679245283019,0.8469215491559087,0.8351105845181673,0.7896233474681966,0.8388126714891494,0.8258672154319449,0.02029245037584481,25,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.013163423538208008,0.0003967294784680934,0.0025771617889404296,3.160268619021774e-05,0.016681005372000592,100.0,"{'reg_param': 0.016681005372000592, 'tol': 100.0}",0.8188679245283019,0.8469215491559087,0.8351105845181673,0.7896233474681966,0.8388126714891494,0.8258672154319449,0.02029245037584481,25,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012727117538452149,0.00013253402097839425,0.002599763870239258,4.2698471128993426e-05,0.027825594022071243,0.01,"{'reg_param': 0.027825594022071243, 'tol': 0.01}",0.8226415094339623,0.8480139026812314,0.8356042654028435,0.7892741332002994,0.842254926415565,0.8275577474267803,0.020923729704838624,22,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012986993789672852,0.0007125675325009802,0.002571582794189453,5.9296574771959604e-05,0.027825594022071243,0,"{'reg_param': 0.027825594022071243, 'tol': 0}",0.8226415094339623,0.8480139026812314,0.8356042654028435,0.7892741332002994,0.842254926415565,0.8275577474267803,0.020923729704838624,22,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012782621383666991,4.5787392718998475e-05,0.002534294128417969,1.0158534162794615e-05,0.027825594022071243,100.0,"{'reg_param': 0.027825594022071243, 'tol': 100.0}",0.8226415094339623,0.8480139026812314,0.8356042654028435,0.7892741332002994,0.842254926415565,0.8275577474267803,0.020923729704838624,22,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012819337844848632,0.0001818530518890478,0.002622032165527344,5.4197866016445265e-05,0.046415888336127774,0.01,"{'reg_param': 0.046415888336127774, 'tol': 0.01}",0.8283515392254222,0.8507447864945382,0.8451816745655609,0.7935145921676228,0.8465452731354453,0.8328675731177178,0.021106221841618106,16,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012627267837524414,0.0001284893974882108,0.0025453090667724608,2.474293264910043e-05,0.046415888336127774,0,"{'reg_param': 0.046415888336127774, 'tol': 0}",0.8283515392254222,0.8507447864945382,0.8451816745655609,0.7935145921676228,0.8465452731354453,0.8328675731177178,0.021106221841618106,16,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.013621759414672852,0.0012480111324032089,0.0036183834075927735,0.0018951415955636428,0.046415888336127774,100.0,"{'reg_param': 0.046415888336127774, 'tol': 100.0}",0.8283515392254222,0.8507447864945382,0.8451816745655609,0.7935145921676228,0.8465452731354453,0.8328675731177178,0.021106221841618106,16,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.013295507431030274,0.0002532327042449917,0.0026960372924804688,3.34748515259871e-05,0.0774263682681127,0.01,"{'reg_param': 0.0774263682681127, 'tol': 0.01}",0.831827209533267,0.8509433962264151,0.8449348341232228,0.7940633574457471,0.8484908954851583,0.834051938562762,0.021053637565971634,13,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012845039367675781,0.00023770631254530124,0.002577972412109375,4.635838220323654e-05,0.0774263682681127,0,"{'reg_param': 0.0774263682681127, 'tol': 0}",0.831827209533267,0.8509433962264151,0.8449348341232228,0.7940633574457471,0.8484908954851583,0.834051938562762,0.021053637565971634,13,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.01270155906677246,4.2265743971144235e-05,0.0025347232818603515,1.1754398649860162e-05,0.0774263682681127,100.0,"{'reg_param': 0.0774263682681127, 'tol': 100.0}",0.831827209533267,0.8509433962264151,0.8449348341232228,0.7940633574457471,0.8484908954851583,0.834051938562762,0.021053637565971634,13,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.013222742080688476,0.000501801195960844,0.002729368209838867,0.0001205331157248193,0.1291549665014884,0.01,"{'reg_param': 0.1291549665014884, 'tol': 0.01}",0.8365441906653426,0.8518867924528302,0.8456259873617694,0.7986530306809679,0.8490895485158394,0.8363599099353498,0.0195490699137627,10,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012868642807006836,0.0003649001143326804,0.0025446414947509766,1.5518833623358148e-05,0.1291549665014884,0,"{'reg_param': 0.1291549665014884, 'tol': 0}",0.8365441906653426,0.8518867924528302,0.8456259873617694,0.7986530306809679,0.8490895485158394,0.8363599099353498,0.0195490699137627,10,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012836933135986328,0.00011455450778559905,0.0025293827056884766,1.8870947259721492e-05,0.1291549665014884,100.0,"{'reg_param': 0.1291549665014884, 'tol': 100.0}",0.8365441906653426,0.8518867924528302,0.8456259873617694,0.7986530306809679,0.8490895485158394,0.8363599099353498,0.0195490699137627,10,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012774324417114258,9.535236239586138e-05,0.0026240825653076174,3.2547899873948555e-05,0.21544346900318834,0.01,"{'reg_param': 0.21544346900318834, 'tol': 0.01}",0.8389771598808342,0.8526315789473684,0.8506615323854662,0.8035919181840859,0.8414567223746571,0.8374637823544824,0.017718802009635208,7,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012676239013671875,0.00017558695565576658,0.0025456428527832033,2.9794653859585016e-05,0.21544346900318834,0,"{'reg_param': 0.21544346900318834, 'tol': 0}",0.8389771598808342,0.8526315789473684,0.8506615323854662,0.8035919181840859,0.8414567223746571,0.8374637823544824,0.017718802009635208,7,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012749099731445312,6.606519888811489e-05,0.0025368213653564455,1.6564447141524703e-05,0.21544346900318834,100.0,"{'reg_param': 0.21544346900318834, 'tol': 100.0}",0.8389771598808342,0.8526315789473684,0.8506615323854662,0.8035919181840859,0.8414567223746571,0.8374637823544824,0.017718802009635208,7,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012744569778442382,0.00013491724626996899,0.00261540412902832,3.5437503323280725e-05,0.3593813663804626,0.01,"{'reg_param': 0.3593813663804626, 'tol': 0.01}",0.8425521350546177,0.8492552135054617,0.8591528436018957,0.803392367173859,0.8441506610127213,0.839700644069711,0.01905729512033884,4,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.01270904541015625,8.622273342290714e-05,0.0025580406188964845,1.3402772047124097e-05,0.3593813663804626,0,"{'reg_param': 0.3593813663804626, 'tol': 0}",0.8425521350546177,0.8492552135054617,0.8591528436018957,0.803392367173859,0.8441506610127213,0.839700644069711,0.01905729512033884,4,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012875175476074219,9.97788561406946e-05,0.002561616897583008,2.188646195718428e-05,0.3593813663804626,100.0,"{'reg_param': 0.3593813663804626, 'tol': 100.0}",0.8425521350546177,0.8492552135054617,0.8591528436018957,0.803392367173859,0.8441506610127213,0.839700644069711,0.01905729512033884,4,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.013340950012207031,0.0005900511972211698,0.002709770202636719,0.00010175749645474661,0.5994842503189409,0.01,"{'reg_param': 0.5994842503189409, 'tol': 0.01}",0.8425024826216484,0.8411618669314797,0.8736176935229067,0.7976053878772762,0.8481416812172611,0.8406058224341144,0.02449292419377288,1,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.013798284530639648,0.00017947471597699497,0.0027380943298339843,0.00010938634016037038,0.5994842503189409,0,"{'reg_param': 0.5994842503189409, 'tol': 0}",0.8425024826216484,0.8411618669314797,0.8736176935229067,0.7976053878772762,0.8481416812172611,0.8406058224341144,0.02449292419377288,1,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012746620178222656,9.902639266477305e-05,0.0025342464447021484,8.374705005384929e-06,0.5994842503189409,100.0,"{'reg_param': 0.5994842503189409, 'tol': 100.0}",0.8425024826216484,0.8411618669314797,0.8736176935229067,0.7976053878772762,0.8481416812172611,0.8406058224341144,0.02449292419377288,1,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012659502029418946,8.255115828235699e-05,0.0025681972503662108,4.046839173595166e-05,1.0,0.01,"{'reg_param': 1.0, 'tol': 0.01}",0.8291459781529295,0.80253227408143,0.8927725118483413,0.7900723372412073,0.846395609877775,0.8321837422403366,0.03615185801583654,19,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012643098831176758,7.570246059459683e-05,0.0025046825408935546,1.4674348812307392e-05,1.0,0,"{'reg_param': 1.0, 'tol': 0}",0.8291459781529295,0.80253227408143,0.8927725118483413,0.7900723372412073,0.846395609877775,0.8321837422403366,0.03615185801583654,19,2023-11-13--09-44-16,2023-11-13--09-44-19,31
0.012724351882934571,0.00010090311433951997,0.002491331100463867,2.4443009471322533e-05,1.0,100.0,"{'reg_param': 1.0, 'tol': 100.0}",0.8291459781529295,0.80253227408143,0.8927725118483413,0.7900723372412073,0.846395609877775,0.8321837422403366,0.03615185801583654,19,2023-11-13--09-44-16,2023-11-13--09-44-19,31
