mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.37160496711730956,0.03905280643630767,0.0023995399475097655,0.00043301200329419096,0.001,"(50,)","{'alpha': 0.001, 'hidden_layer_sizes': (50,)}",0.8938927507447865,0.893992055610725,0.9081259873617693,0.8602893489648291,0.798403591918184,0.8709407469200589,0.03953730024368685,7,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.3904433250427246,0.09248803430948149,0.0022788047790527344,0.00010111927546971382,0.001,"(50, 50)","{'alpha': 0.001, 'hidden_layer_sizes': (50, 50)}",0.8686196623634559,0.87720953326713,0.8645339652448657,0.8923422299825392,0.6675979047143926,0.8340606591144768,0.08377513060333905,21,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.36386885643005373,0.04605783166317911,0.0023084163665771486,5.061360831531117e-05,0.01,"(100,)","{'alpha': 0.01, 'hidden_layer_sizes': (100,)}",0.8951340615690169,0.899056603773585,0.8684834123222749,0.8869543527064105,0.7967074083312546,0.8692671677405084,0.037775325718268866,11,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.34539594650268557,0.040561414980422816,0.0023300647735595703,0.0003894247067268753,0.01,"(50,)","{'alpha': 0.01, 'hidden_layer_sizes': (50,)}",0.899106256206554,0.8850049652432971,0.907138625592417,0.8906460463956098,0.8467448241456723,0.8857281435167101,0.02088918661213062,2,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.38064098358154297,0.0900867654961315,0.002299642562866211,5.059096184149168e-05,0.01,"(50, 50)","{'alpha': 0.01, 'hidden_layer_sizes': (50, 50)}",0.8665342601787487,0.8743296921549156,0.8910939968404422,0.8926914442504366,0.7777500623596908,0.8604798911568468,0.042538228840076825,17,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.32337288856506347,0.0319938967684612,0.0022704601287841797,7.889328063245043e-05,0.1,"(100,)","{'alpha': 0.1, 'hidden_layer_sizes': (100,)}",0.8909632571996028,0.8979890764647467,0.8908965244865719,0.8723122973310052,0.7804938887503119,0.8665310088464476,0.04385437825635071,13,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.38228187561035154,0.1136967033145065,0.002174520492553711,8.638976062568938e-05,0.1,"(50,)","{'alpha': 0.1, 'hidden_layer_sizes': (50,)}",0.8804369414101291,0.8838133068520357,0.9040284360189573,0.8919431279620853,0.7868795210775754,0.8694202666641566,0.042063062364581766,10,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.3714240074157715,0.06430377396418664,0.0024974822998046877,0.0004256800225385899,0.1,"(50, 50)","{'alpha': 0.1, 'hidden_layer_sizes': (50, 50)}",0.8675769612711022,0.8725918570009932,0.8968206951026856,0.8837116487902221,0.7618857570466451,0.8565173838423297,0.04837299385986905,18,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.44803481101989745,0.07848582011586482,0.002285194396972656,4.073300310588241e-05,1,"(100,)","{'alpha': 1, 'hidden_layer_sizes': (100,)}",0.8832174776564051,0.8933962264150943,0.8887736966824644,0.872836118732851,0.7918184085806934,0.8660083856135017,0.03772340571172974,14,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.395933723449707,0.050618326474084686,0.002159595489501953,3.4087353866464154e-05,1,"(50,)","{'alpha': 1, 'hidden_layer_sizes': (50,)}",0.9004965243296922,0.895183714001986,0.9108412322274883,0.8897979546021452,0.8518333749064605,0.8896305600135545,0.020136804803513243,1,2023-10-31--11-49-23,2023-10-31--11-50-06,7
0.5609652519226074,0.10085524863829208,0.002431011199951172,0.0004087012590834464,1,"(50, 50)","{'alpha': 1, 'hidden_layer_sizes': (50, 50)}",0.8735352532274082,0.8786494538232373,0.877419036334913,0.8741082564230481,0.800274382639062,0.8607972764895339,0.030323067305640383,16,2023-10-31--11-49-23,2023-10-31--11-50-06,7
