mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.036524295806884766,0.064913803414378,0.001611471176147461,0.00012521420552366713,1000.0,1e-06,"{'alpha': 1000.0, 'tol': 1e-06}",0.8843098311817279,0.8619165839126116,0.8956358609794628,0.8658019456223496,0.830231978049389,0.8675792399491081,0.022347836971625536,11,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003919839859008789,5.361036718494927e-05,0.0015226840972900391,2.641118331209857e-05,1000.0,1e-05,"{'alpha': 1000.0, 'tol': 1e-05}",0.8843098311817279,0.8619165839126116,0.8956358609794628,0.8658019456223496,0.830231978049389,0.8675792399491081,0.022347836971625536,11,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003898954391479492,1.805482050688802e-05,0.001510286331176758,1.2913046062918255e-05,1668.100537200059,1e-06,"{'alpha': 1668.100537200059, 'tol': 1e-06}",0.887537239324727,0.8619662363455809,0.896771327014218,0.861611374407583,0.8570217011723621,0.8729815756528942,0.016019715257204664,7,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003894472122192383,1.4767023978127283e-05,0.0015160083770751954,3.0341085052903762e-05,1668.100537200059,1e-05,"{'alpha': 1668.100537200059, 'tol': 1e-05}",0.887537239324727,0.8619662363455809,0.896771327014218,0.861611374407583,0.8570217011723621,0.8729815756528942,0.016019715257204664,7,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.0038723468780517576,2.364525799170694e-05,0.0014987468719482421,7.1356892364198e-06,2782.559402207126,1e-06,"{'alpha': 2782.559402207126, 'tol': 1e-06}",0.8906653426017874,0.8634558093346575,0.8985979462875197,0.8564230481416812,0.8654028436018958,0.8749089979935082,0.01656925774069471,3,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003873300552368164,1.0845713312355331e-05,0.0014985084533691406,4.425603733128398e-06,2782.559402207126,1e-05,"{'alpha': 2782.559402207126, 'tol': 1e-05}",0.8906653426017874,0.8634558093346575,0.8985979462875197,0.8564230481416812,0.8654028436018958,0.8749089979935082,0.01656925774069471,3,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003869438171386719,1.6890134861261633e-05,0.0014984130859375,6.357153220843436e-06,4641.588833612777,1e-06,"{'alpha': 4641.588833612777, 'tol': 1e-06}",0.8916583912611719,0.8707050645481628,0.9019549763033174,0.8483412322274881,0.8704913943626839,0.8766302117405649,0.018656091175829514,1,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003857135772705078,1.431861875835663e-05,0.0014919281005859376,5.433851810001641e-06,4641.588833612777,1e-05,"{'alpha': 4641.588833612777, 'tol': 1e-05}",0.8916583912611719,0.8707050645481628,0.9019549763033174,0.8483412322274881,0.8704913943626839,0.8766302117405649,0.018656091175829514,1,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.003860282897949219,8.310383876760888e-06,0.0015095710754394532,2.4323649930136233e-05,7742.63682681127,1e-06,"{'alpha': 7742.63682681127, 'tol': 1e-06}",0.8886792452830188,0.8710526315789474,0.9017575039494471,0.8406585183337492,0.867298578199052,0.8738892954688428,0.020741978809077435,5,2023-11-03--11-23-01,2023-11-03--11-23-01,15
0.0038654327392578123,1.572941166086e-05,0.0014988899230957032,8.108194898845002e-06,7742.63682681127,1e-05,"{'alpha': 7742.63682681127, 'tol': 1e-05}",0.8886792452830188,0.8710526315789474,0.9017575039494471,0.8406585183337492,0.867298578199052,0.8738892954688428,0.020741978809077435,5,2023-11-03--11-23-01,2023-11-03--11-23-01,15
