mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.054858970642089847,0.00468907189577437,0.013663148880004883,0.00023128271534239716,0.01,3,1e-05,poly,"{'C': 0.01, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644488579940416,0.8321484992101105,0.7233724120728361,0.816961835869294,0.786780561347032,0.03896743931874327,39,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05338611602783203,0.0012721557712615556,0.013630390167236328,0.0005136454366425994,0.01,3,4.216965034285822e-05,poly,"{'C': 0.01, 'degree': 3, 'gamma': 4.216965034285822e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,32,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05257091522216797,0.00019789469372356034,0.013342475891113282,7.529749440587505e-05,0.01,3,0.00017782794100389227,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.00017782794100389227, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,32,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.054356861114501956,0.0034511032364687917,0.0132843017578125,1.2133233695205703e-05,0.01,3,0.0007498942093324559,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.0007498942093324559, 'kernel': 'poly'}",0.7827209533267129,0.7404170804369414,0.840541074249605,0.7337989523571964,0.8251933150411574,0.7845342750823227,0.04315925637572769,45,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.061428499221801755,0.00030246286494735824,0.013276767730712891,6.3323974609375e-05,0.01,3,0.0031622776601683794,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.0031622776601683794, 'kernel': 'poly'}",0.7827706057596823,0.7751737835153922,0.857326224328594,0.7277625342978299,0.8116238463457222,0.7909313988494441,0.042758991258922435,28,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.057149076461791994,0.0007415012927416635,0.012753820419311524,0.00014587356642627554,0.01,3,0.01333521432163324,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.01333521432163324, 'kernel': 'poly'}",0.8102780536246276,0.8191658391261172,0.8861571879936808,0.7755051134946371,0.8681965577450736,0.8318605503968273,0.040177917850334914,10,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05484442710876465,0.0010016036799532497,0.011560916900634766,0.00013069853385302987,0.01,3,0.05623413251903491,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.05623413251903491, 'kernel': 'poly'}",0.8035749751737835,0.8266633565044688,0.8787519747235387,0.8231479171863307,0.8600648540783237,0.8384406155332892,0.027132256460011796,4,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.07203817367553711,0.0029287308522429507,0.01081533432006836,0.0004758049139397939,0.01,3,0.23713737056616552,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.23713737056616552, 'kernel': 'poly'}",0.7723932472691162,0.8088877855014895,0.8078593996840442,0.8076328261411824,0.8380643552007981,0.8069675227593262,0.020819793445678626,22,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.08249940872192382,0.004484252654724865,0.010281610488891601,0.00015624072840869,0.01,3,1.0,poly,"{'C': 0.01, 'degree': 3, 'gamma': 1.0, 'kernel': 'poly'}",0.781578947368421,0.7950844091360477,0.7719194312796208,0.7268146669992517,0.7950611124968819,0.7740917134560447,0.025204386805623723,52,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.052449703216552734,0.00012574504165717768,0.013371944427490234,7.239810894229226e-05,0.1778279410038923,3,1e-05,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,32,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05252914428710938,0.00021377723953276435,0.013434123992919923,0.00019444635870297474,0.1778279410038923,3,4.216965034285822e-05,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 4.216965034285822e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,32,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05283102989196777,0.0003023603928356219,0.013365983963012695,9.460874613303898e-05,0.1778279410038923,3,0.00017782794100389227,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 0.00017782794100389227, 'kernel': 'poly'}",0.7858490566037737,0.7453823237338628,0.8324940758293837,0.7341481666250935,0.816961835869294,0.7829670917322815,0.03850395496136018,46,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.06120786666870117,0.0003948140143700256,0.013267421722412109,8.308955552138369e-05,0.1778279410038923,3,0.0007498942093324559,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 0.0007498942093324559, 'kernel': 'poly'}",0.7858490566037736,0.7787487586891758,0.8510071090047394,0.7211773509603392,0.8160638563232727,0.7905692263162601,0.04308120157449219,30,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05937209129333496,0.0005964085547107262,0.013419437408447265,0.0007273691954339896,0.1778279410038923,3,0.0031622776601683794,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 0.0031622776601683794, 'kernel': 'poly'}",0.7906653426017874,0.8040218470705064,0.8722847551342813,0.7617859815415315,0.8489398852581691,0.8155395623212552,0.03994103277976074,18,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05667481422424316,0.0009220531168143865,0.012227487564086915,0.00015368628049748696,0.1778279410038923,3,0.01333521432163324,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 0.01333521432163324, 'kernel': 'poly'}",0.8080933465739821,0.8323733862959285,0.886009083728278,0.8119231728610626,0.8779745572461961,0.8432747093410894,0.03277130503610178,2,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.06388883590698242,0.0018193919159882358,0.010973978042602538,0.00021764142343136598,0.1778279410038923,3,0.05623413251903491,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 0.05623413251903491, 'kernel': 'poly'}",0.7926017874875868,0.7923535253227408,0.8416271721958924,0.8150162135195809,0.8293339985033674,0.8141865394058337,0.01962500559740109,19,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.08740768432617188,0.006731717219717918,0.010306930541992188,0.00011254746949292265,0.1778279410038923,3,0.23713737056616552,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 0.23713737056616552, 'kernel': 'poly'}",0.7829692154915592,0.8084905660377358,0.7780410742496051,0.7283112995759541,0.7955101022698927,0.7786644515249493,0.02730469761482338,51,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.08299660682678223,0.004658179388377685,0.01025700569152832,0.00015004581145278527,0.1778279410038923,3,1.0,poly,"{'C': 0.1778279410038923, 'degree': 3, 'gamma': 1.0, 'kernel': 'poly'}",0.781578947368421,0.7950844091360477,0.7719194312796208,0.7268146669992517,0.7950611124968819,0.7740917134560447,0.025204386805623723,52,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05254683494567871,0.0001047820333866952,0.013369512557983399,5.840182692491998e-05,3.1622776601683795,3,1e-05,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,32,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05272059440612793,0.00017765300272575552,0.013386106491088868,8.037536926104118e-05,3.1622776601683795,3,4.216965034285822e-05,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 4.216965034285822e-05, 'kernel': 'poly'}",0.785948361469712,0.7399702085402184,0.8365422590837283,0.7344474931404339,0.816961835869294,0.7827740316206773,0.04058947204789998,48,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05659265518188476,0.0030746751452891126,0.013371467590332031,0.0001042009756938163,3.1622776601683795,3,0.00017782794100389227,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 0.00017782794100389227, 'kernel': 'poly'}",0.7828202581926514,0.7631578947368421,0.8433550552922592,0.7236717385881767,0.8130207034173109,0.7852051300454481,0.04106883585142464,41,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.06095700263977051,0.0007085677334528092,0.013130998611450196,0.00015614320890977663,3.1622776601683795,3,0.0007498942093324559,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 0.0007498942093324559, 'kernel': 'poly'}",0.7859980139026812,0.7840119165839126,0.8562401263823064,0.7356946869543527,0.8146171114991271,0.7953123710644759,0.0396322851997658,25,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.056496715545654295,0.0017422088428028647,0.012662267684936524,0.0005327006240622719,3.1622776601683795,3,0.0031622776601683794,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 0.0031622776601683794, 'kernel': 'poly'}",0.8206554121151937,0.8291956305858986,0.8830963665086888,0.7775006235969069,0.8757296083811423,0.8372355282375661,0.038711263813880945,9,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05811896324157715,0.0010150089709268797,0.011091041564941406,0.0002540063427912882,3.1622776601683795,3,0.01333521432163324,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 0.01333521432163324, 'kernel': 'poly'}",0.8253723932472691,0.8125620655412115,0.8524881516587678,0.8264405088550763,0.8370666001496633,0.8307859438903975,0.01334714608720839,13,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.07737784385681153,0.002664167962208223,0.010435676574707032,0.0001876825603035243,3.1622776601683795,3,0.05623413251903491,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 0.05623413251903491, 'kernel': 'poly'}",0.7416583912611718,0.815441906653426,0.8000098736176936,0.7535545023696684,0.8142678972312297,0.7849865142266379,0.03122796584797448,42,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.08024063110351562,0.0028145968026862364,0.010234689712524414,0.00010588948318422753,3.1622776601683795,3,0.23713737056616552,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 0.23713737056616552, 'kernel': 'poly'}",0.781578947368421,0.7950844091360477,0.7719194312796208,0.7268146669992517,0.7950611124968819,0.7740917134560447,0.025204386805623723,52,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.08254752159118653,0.004755405231307219,0.010182571411132813,0.00015241660995349925,3.1622776601683795,3,1.0,poly,"{'C': 3.1622776601683795, 'degree': 3, 'gamma': 1.0, 'kernel': 'poly'}",0.781578947368421,0.7950844091360477,0.7719194312796208,0.7268146669992517,0.7950611124968819,0.7740917134560447,0.025204386805623723,52,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.0524294376373291,0.0002686179930405295,0.013383626937866211,0.00011975772585402364,56.23413251903491,3,1e-05,poly,"{'C': 56.23413251903491, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",0.7969712015888778,0.7644985104270109,0.8315560821484991,0.7344474931404339,0.816961835869294,0.7888870246348232,0.03530625901047656,32,2023-11-14--17-16-26,2023-11-14--17-16-58,41
0.05557236671447754,0.00398634171254154,0.013339376449584961,0.00014954244286497336,56.23413251903491,3,4.216965034285822e-05,poly,"{'C': 56.23413251903491, 'degree': 3, 'gamma': 4.216965034285822e-05, 'kernel': 'poly'}",0.7842105263157895,0.752979145978153,0.8384676145339653,0.7337989523571963,0.8251933150411574,0.7869299108452523,0.04025710183136506,38,2023-11-14--17-16-26,2023-11-14--17-16-58,41
