mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.3393068313598633,0.0018611965046928189,0.004687595367431641,0.0007314856606728484,0.01,0.1,3,50,0.32,0.01,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.01, 'subsample': 0.85}",0.9019364448857994,0.9280536246276067,0.9465343601895734,0.9149912696433026,0.9219256672486904,0.9226882733189946,0.014750502843136334,2946,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3480659008026123,0.002186599637888716,0.004221487045288086,0.00017700163197899326,0.01,0.1,3,50,0.32,0.01,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.01, 'subsample': 0.9}",0.906454816285998,0.9233862959285005,0.9468305687203792,0.9192317286106261,0.9253180344225493,0.9242442887936105,0.013066141083347759,1396,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.33362488746643065,0.0033829233794084794,0.004199695587158203,0.00019716218394948774,0.01,0.1,3,50,1.88,0.0001,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9073733862959285,0.9211519364448858,0.9497432859399684,0.9186829633325019,0.9286106260912946,0.9251124396209158,0.014075607713997237,697,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34125962257385256,0.0016636046089314334,0.004240274429321289,0.0001404637145344248,0.01,0.1,3,50,1.88,0.0001,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9062562065541211,0.9174280039721947,0.9470280410742495,0.9186330755799451,0.9237715140932901,0.9226233682547601,0.013473711605099487,3028,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3506625652313232,0.0035957748717332684,0.004296350479125977,0.00033347501571864976,0.01,0.1,3,50,1.88,0.0001,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9076464746772591,0.9212512413108243,0.9475710900473934,0.9199800448989773,0.9303566974307808,0.925361109673047,0.013250617301587091,538,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3345823287963867,0.0012695306088200656,0.004659509658813477,0.0005481863277144258,0.01,0.1,3,50,1.88,0.00046415888336127773,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9073733862959285,0.9211519364448858,0.9497432859399684,0.9186829633325019,0.9286106260912946,0.9251124396209158,0.014075607713997237,697,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34204964637756347,0.0016464110142310096,0.004321956634521484,0.0002323951195677209,0.01,0.1,3,50,1.88,0.00046415888336127773,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9062562065541211,0.9174280039721947,0.9470280410742495,0.9186330755799451,0.9237715140932901,0.9226233682547601,0.013473711605099487,3028,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3514315128326416,0.0016532473202219224,0.004748821258544922,0.0007292756133874444,0.01,0.1,3,50,1.88,0.00046415888336127773,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9076464746772591,0.9212512413108243,0.9475710900473934,0.9199800448989773,0.9303566974307808,0.925361109673047,0.013250617301587091,538,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.33363895416259765,0.0009365144353568233,0.00432291030883789,0.0001694068009541364,0.01,0.1,3,50,1.88,0.002154434690031882,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9062810327706058,0.9211519364448858,0.9497432859399684,0.9186829633325019,0.9286106260912946,0.9248939689158513,0.014354949574568303,845,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.342464542388916,0.0031719872927329215,0.004211568832397461,0.00014488166416765381,0.01,0.1,3,50,1.88,0.002154434690031882,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9062562065541211,0.9174280039721947,0.9470280410742495,0.9186330755799451,0.9237715140932901,0.9226233682547601,0.013473711605099487,3028,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3496875286102295,0.002287870754338841,0.004727697372436524,0.0006515769365377385,0.01,0.1,3,50,1.88,0.002154434690031882,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9076464746772591,0.9212512413108243,0.9475710900473934,0.9199800448989773,0.9303566974307808,0.925361109673047,0.013250617301587091,538,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3322184085845947,0.0010716174707941831,0.004301786422729492,0.00015479304903402732,0.01,0.1,3,50,1.88,0.01,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.01, 'subsample': 0.8}",0.9062810327706058,0.9211519364448858,0.949792654028436,0.9171364430032427,0.9269643302569218,0.9242652793008185,0.014442147143022317,1378,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34310665130615237,0.002048970953319444,0.004531431198120117,8.667601119900178e-05,0.01,0.1,3,50,1.88,0.01,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.01, 'subsample': 0.85}",0.9063058589870903,0.9175769612711023,0.9458432069510269,0.9186330755799451,0.9247193813918683,0.9226156968362066,0.01304763314685194,3033,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3500173091888428,0.0014404775993033568,0.004574346542358399,7.0200406277717595e-06,0.01,0.1,3,50,1.88,0.01,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 1.88, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9076464746772591,0.9212512413108243,0.9475710900473934,0.9174357695185832,0.9303566974307808,0.9248522545969682,0.013494108235704669,876,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.334727144241333,0.0027763111998345504,0.004903602600097656,0.0006600647603838792,0.01,0.1,3,50,3.4399999999999995,0.0001,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9057100297914599,0.9220953326713008,0.9475217219589258,0.916487902220005,0.9271638812671489,0.923795773581768,0.01383947533221267,1848,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34510979652404783,0.0033279431318534833,0.004605865478515625,2.995455959373479e-05,0.01,0.1,3,50,3.4399999999999995,0.0001,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9080933465739821,0.9183217477656406,0.9463862559241707,0.916487902220005,0.9249189324020952,0.9228416369771788,0.012938126999744209,2794,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35059418678283694,0.0012376074025390962,0.004580307006835938,1.6684804038170985e-05,0.01,0.1,3,50,3.4399999999999995,0.0001,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9084905660377358,0.9246772591857001,0.9474229857819906,0.9187328510850586,0.928311299575954,0.9255269923332878,0.012839852947553349,435,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3337230682373047,0.0013520824448431377,0.004599761962890625,1.310686487091324e-05,0.01,0.1,3,50,3.4399999999999995,0.00046415888336127773,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9057100297914599,0.9220953326713008,0.9475217219589258,0.916487902220005,0.9271638812671489,0.923795773581768,0.01383947533221267,1848,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34304060935974123,0.002052351253595331,0.004914093017578125,0.0006444484694391427,0.01,0.1,3,50,3.4399999999999995,0.00046415888336127773,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9080933465739821,0.9183217477656406,0.9463862559241707,0.916487902220005,0.9249189324020952,0.9228416369771788,0.012938126999744209,2794,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3518576145172119,0.001966579155454751,0.0046024322509765625,2.8486780226218883e-05,0.01,0.1,3,50,3.4399999999999995,0.00046415888336127773,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9084905660377358,0.9246772591857001,0.9474229857819906,0.9187328510850586,0.928311299575954,0.9255269923332878,0.012839852947553349,435,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.33390097618103026,0.00203587125115294,0.004662609100341797,0.0001239485523090283,0.01,0.1,3,50,3.4399999999999995,0.002154434690031882,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9057100297914599,0.9220953326713008,0.9475217219589258,0.916487902220005,0.9271638812671489,0.923795773581768,0.01383947533221267,1848,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34500770568847655,0.0021404892297956393,0.004592466354370117,2.6139811151220555e-05,0.01,0.1,3,50,3.4399999999999995,0.002154434690031882,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9080933465739821,0.9183217477656406,0.9463862559241707,0.916487902220005,0.9249189324020952,0.9228416369771788,0.012938126999744209,2794,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35317225456237794,0.0016487540946814167,0.0045945167541503905,1.713591139725015e-05,0.01,0.1,3,50,3.4399999999999995,0.002154434690031882,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9099801390268123,0.9246772591857001,0.9474229857819906,0.9187328510850586,0.928311299575954,0.9258249069311031,0.012452551383915732,307,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3363327503204346,0.0023216753056498366,0.004935026168823242,0.0006556784017250705,0.01,0.1,3,50,3.4399999999999995,0.01,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.01, 'subsample': 0.8}",0.9052879841112214,0.9220953326713008,0.9468799368088467,0.9156896981790971,0.9271638812671489,0.923423366607523,0.013817869121628405,2197,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34501895904541013,0.002949802135763938,0.004601669311523437,1.4200943901643309e-05,0.01,0.1,3,50,3.4399999999999995,0.01,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.01, 'subsample': 0.85}",0.907149950347567,0.9183217477656406,0.9463862559241707,0.916487902220005,0.9256672486904465,0.922802620989566,0.013186007165232357,2838,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35364632606506347,0.002979500766251229,0.004574298858642578,7.016152844220238e-06,0.01,0.1,3,50,3.4399999999999995,0.01,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9099801390268123,0.9246772591857001,0.947373617693523,0.9187328510850586,0.928311299575954,0.9258150333134096,0.012435430172510762,310,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.33474116325378417,0.0015437002126127447,0.004586267471313477,1.9221565497501122e-05,0.01,0.1,3,50,5.0,0.0001,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9060824230387289,0.9211022840119165,0.9451520537124802,0.9152407084060862,0.9267148914941381,0.9228584721326699,0.013072307325480188,2766,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3460263252258301,0.0033647121101212075,0.0045741558074951175,4.743511243990284e-06,0.01,0.1,3,50,5.0,0.0001,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9022591857000993,0.9206057596822244,0.9464849921011058,0.9171863307557994,0.9249688201546521,0.9223010176787761,0.014301683397185386,3380,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35225253105163573,0.001581043015225026,0.004911279678344727,0.000661046020123617,0.01,0.1,3,50,5.0,0.0001,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.904940417080437,0.920059582919563,0.9459419431279621,0.9184335245697182,0.9285607383387378,0.9235872412072836,0.013499463618023929,2049,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.33417887687683107,0.0018214675349605084,0.004640769958496094,4.497522413979833e-05,0.01,0.1,3,50,5.0,0.00046415888336127773,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9060824230387289,0.9211022840119165,0.9451520537124802,0.9152407084060862,0.9267148914941381,0.9228584721326699,0.013072307325480188,2766,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3430737018585205,0.0026442234808685423,0.004627656936645508,4.710644335651072e-05,0.01,0.1,3,50,5.0,0.00046415888336127773,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9022591857000993,0.9206057596822244,0.9464849921011058,0.9171863307557994,0.9249688201546521,0.9223010176787761,0.014301683397185386,3380,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35025367736816404,0.0012932202328707254,0.0045912742614746095,2.4944736822924523e-05,0.01,0.1,3,50,5.0,0.00046415888336127773,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.904940417080437,0.920059582919563,0.9459419431279621,0.9184335245697182,0.9285607383387378,0.9235872412072836,0.013499463618023929,2049,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.33429203033447263,0.002800698746330196,0.004561471939086914,9.94682769190097e-06,0.01,0.1,3,50,5.0,0.002154434690031882,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9060824230387289,0.9211022840119165,0.9451520537124802,0.9151908206535296,0.9267148914941381,0.9228484945821587,0.013078135580524857,2783,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.34414100646972656,0.0021316400929403474,0.0049746036529541016,0.0006444457456705761,0.01,0.1,3,50,5.0,0.002154434690031882,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9022591857000993,0.9206057596822244,0.9464849921011058,0.9171863307557994,0.9249688201546521,0.9223010176787761,0.014301683397185386,3380,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35384531021118165,0.0032377881372476873,0.004744529724121094,0.00027467177940299634,0.01,0.1,3,50,5.0,0.002154434690031882,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.904940417080437,0.9200099304865939,0.9459419431279621,0.9184834123222749,0.9285607383387378,0.9235872882712013,0.013498286135396982,2048,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3365339756011963,0.001953999335985534,0.004579019546508789,1.8566302456842545e-05,0.01,0.1,3,50,5.0,0.01,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.01, 'subsample': 0.8}",0.9071499503475671,0.9211022840119165,0.9451520537124802,0.9152407084060862,0.9304065851833374,0.9238103163322775,0.013094425767953805,1829,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.3438976287841797,0.002492520912801063,0.004608774185180664,6.799865067875583e-05,0.01,0.1,3,50,5.0,0.01,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.01, 'subsample': 0.85}",0.9022591857000993,0.9206057596822244,0.9464849921011058,0.9169867797455724,0.9243701671239711,0.9221413768705947,0.014295514162808897,3546,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.35391964912414553,0.003009492183579985,0.004570865631103515,2.9686167379832064e-05,0.01,0.1,3,50,5.0,0.01,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'reg_alpha': 5.0, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9082423038728898,0.9200099304865939,0.9459419431279621,0.9184834123222749,0.9266650037415815,0.9238685187102604,0.01251497549408541,1777,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4595967769622803,0.001827240690806579,0.0046975135803222655,1.2171402733386297e-05,0.01,0.1,3,70,0.32,0.0001,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9047666335650448,0.9278550148957299,0.9483116113744077,0.9122973310052381,0.9181840858069343,0.922282935329471,0.015045755122132992,3398,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4733428001403809,0.004089627271353727,0.004689550399780274,4.669441110398879e-05,0.01,0.1,3,70,0.32,0.0001,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9057596822244289,0.9308341608738828,0.9442140600315957,0.9160389124469943,0.9244699426290846,0.9242633516411972,0.013048188847740715,1379,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4831406116485596,0.0031951043953158784,0.005028200149536133,0.0006432505056829797,0.01,0.1,3,70,0.32,0.0001,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9098311817279047,0.9261668321747766,0.9473242496050553,0.916288351209778,0.9276627587927164,0.9254546747020462,0.012741869008381158,474,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4567899227142334,0.0009442395868001032,0.004697990417480469,2.5125924954420118e-05,0.01,0.1,3,70,0.32,0.00046415888336127773,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9047666335650448,0.9278550148957299,0.9483116113744077,0.9122973310052381,0.9181840858069343,0.922282935329471,0.015045755122132992,3398,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.46955437660217286,0.0012770803573284347,0.004691314697265625,2.2049993767511158e-05,0.01,0.1,3,70,0.32,0.00046415888336127773,0.85,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9057596822244289,0.9308341608738828,0.9442140600315957,0.9162384634572213,0.9244699426290846,0.9243032618432426,0.013023253258817974,1351,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4827399253845215,0.0033778433466475325,0.004628753662109375,2.1823102566692397e-05,0.01,0.1,3,70,0.32,0.00046415888336127773,0.9,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9098311817279047,0.9261668321747766,0.9473242496050553,0.916288351209778,0.9276627587927164,0.9254546747020462,0.012741869008381158,474,2024-01-09--14-26-37,2024-01-09--20-57-45,90
