mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_param,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.04619011878967285,0.08359421234342325,0.0020650386810302734,0.0002581598576381662,0.01,0.01,"{'reg_param': 0.01, 'tol': 0.01}",0.8297914597815292,0.8413604766633564,0.7936907582938388,0.7835869294088301,0.8209029683212771,0.8138665184937663,0.02183093187118914,1,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004220724105834961,2.0971079205474844e-05,0.0018718242645263672,4.140857835343422e-05,0.01,0,"{'reg_param': 0.01, 'tol': 0}",0.8297914597815292,0.8413604766633564,0.7936907582938388,0.7835869294088301,0.8209029683212771,0.8138665184937663,0.02183093187118914,1,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.006496000289916992,0.004019252479188782,0.0019268512725830079,6.413830246559855e-05,0.01,100.0,"{'reg_param': 0.01, 'tol': 100.0}",0.8297914597815292,0.8413604766633564,0.7936907582938388,0.7835869294088301,0.8209029683212771,0.8138665184937663,0.02183093187118914,1,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004332256317138672,5.9960144376809656e-05,0.0018767356872558595,1.674207789192843e-05,0.01668100537200059,0.01,"{'reg_param': 0.01668100537200059, 'tol': 0.01}",0.8296425024826216,0.8404170804369415,0.7933451816745656,0.7837365926665004,0.8198054377650287,0.8133893590051315,0.021526188988026797,4,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004308843612670898,1.6513029825324318e-05,0.0018683910369873048,1.3934418677558904e-05,0.01668100537200059,0,"{'reg_param': 0.01668100537200059, 'tol': 0}",0.8296425024826216,0.8404170804369415,0.7933451816745656,0.7837365926665004,0.8198054377650287,0.8133893590051315,0.021526188988026797,4,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004329299926757813,4.6889994766703606e-05,0.0018543243408203126,2.5278936288661078e-05,0.01668100537200059,100.0,"{'reg_param': 0.01668100537200059, 'tol': 100.0}",0.8296425024826216,0.8404170804369415,0.7933451816745656,0.7837365926665004,0.8198054377650287,0.8133893590051315,0.021526188988026797,4,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004177284240722656,3.974642945673296e-05,0.0018327713012695312,5.435525309212861e-06,0.027825594022071243,0.01,"{'reg_param': 0.027825594022071243, 'tol': 0.01}",0.8287487586891759,0.8388778550148956,0.7919135071090049,0.7849837864804191,0.8173609378897481,0.8123769690366487,0.02080534606398247,7,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004139852523803711,1.69316811021778e-05,0.001818227767944336,6.821271798037593e-06,0.027825594022071243,0,"{'reg_param': 0.027825594022071243, 'tol': 0}",0.8287487586891759,0.8388778550148956,0.7919135071090049,0.7849837864804191,0.8173609378897481,0.8123769690366487,0.02080534606398247,7,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004446744918823242,0.00012690517289054538,0.0019203662872314454,4.400527566895084e-05,0.027825594022071243,100.0,"{'reg_param': 0.027825594022071243, 'tol': 100.0}",0.8287487586891759,0.8388778550148956,0.7919135071090049,0.7849837864804191,0.8173609378897481,0.8123769690366487,0.02080534606398247,7,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004303359985351562,0.00011449897803297886,0.0018648624420166016,1.3603989465971527e-05,0.046415888336127774,0.01,"{'reg_param': 0.046415888336127774, 'tol': 0.01}",0.8272095332671301,0.8356007944389275,0.7898400473933649,0.7846345722125219,0.8141681217261163,0.8102906138076122,0.020091531967065483,10,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004265451431274414,2.72547372529258e-05,0.001864147186279297,9.376127018837322e-06,0.046415888336127774,0,"{'reg_param': 0.046415888336127774, 'tol': 0}",0.8272095332671301,0.8356007944389275,0.7898400473933649,0.7846345722125219,0.8141681217261163,0.8102906138076122,0.020091531967065483,10,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004459762573242187,7.201118920984849e-05,0.0018936634063720704,3.445213640645942e-05,0.046415888336127774,100.0,"{'reg_param': 0.046415888336127774, 'tol': 100.0}",0.8272095332671301,0.8356007944389275,0.7898400473933649,0.7846345722125219,0.8141681217261163,0.8102906138076122,0.020091531967065483,10,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004309844970703125,4.933119505797914e-05,0.0018731117248535155,1.79664496236663e-05,0.0774263682681127,0.01,"{'reg_param': 0.0774263682681127, 'tol': 0.01}",0.8224925521350548,0.8310327706057596,0.787766587677725,0.7851833374906462,0.8085308056872037,0.8070012107192778,0.0182528217324057,13,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004203271865844726,2.6586996392314376e-05,0.001844644546508789,1.2289084393452376e-05,0.0774263682681127,0,"{'reg_param': 0.0774263682681127, 'tol': 0}",0.8224925521350548,0.8310327706057596,0.787766587677725,0.7851833374906462,0.8085308056872037,0.8070012107192778,0.0182528217324057,13,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.0042479515075683595,4.094790336229737e-05,0.0018459320068359374,1.8980634704687392e-05,0.0774263682681127,100.0,"{'reg_param': 0.0774263682681127, 'tol': 100.0}",0.8224925521350548,0.8310327706057596,0.787766587677725,0.7851833374906462,0.8085308056872037,0.8070012107192778,0.0182528217324057,13,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004135274887084961,2.2837762131001634e-05,0.0018200874328613281,8.1286401128235e-06,0.1291549665014884,0.01,"{'reg_param': 0.1291549665014884, 'tol': 0.01}",0.8142502482621649,0.8246772591857,0.784705766192733,0.7837864804190571,0.8009478672985781,0.8016735242716466,0.016097972147952534,16,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004133367538452148,1.0949202898576614e-05,0.0018238067626953126,5.703339198128477e-06,0.1291549665014884,0,"{'reg_param': 0.1291549665014884, 'tol': 0}",0.8142502482621649,0.8246772591857,0.784705766192733,0.7837864804190571,0.8009478672985781,0.8016735242716466,0.016097972147952534,16,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.0042644977569580075,5.6795008816475084e-05,0.0018414974212646485,1.4716742873567378e-05,0.1291549665014884,100.0,"{'reg_param': 0.1291549665014884, 'tol': 100.0}",0.8142502482621649,0.8246772591857,0.784705766192733,0.7837864804190571,0.8009478672985781,0.8016735242716466,0.016097972147952534,16,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004220056533813477,1.1969847444466377e-05,0.0018651008605957032,3.432214110528157e-05,0.21544346900318834,0.01,"{'reg_param': 0.21544346900318834, 'tol': 0.01}",0.766832174776564,0.8139523336643495,0.7791765402843602,0.7805936642554253,0.7883761536542778,0.7857861733269954,0.015684030392164115,19,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004262447357177734,2.669521630506443e-05,0.0018622875213623047,2.2515602296368406e-05,0.21544346900318834,0,"{'reg_param': 0.21544346900318834, 'tol': 0}",0.766832174776564,0.8139523336643495,0.7791765402843602,0.7805936642554253,0.7883761536542778,0.7857861733269954,0.015684030392164115,19,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004609823226928711,0.0005325876808772771,0.002740335464477539,0.0016727796393793757,0.21544346900318834,100.0,"{'reg_param': 0.21544346900318834, 'tol': 100.0}",0.766832174776564,0.8139523336643495,0.7791765402843602,0.7805936642554253,0.7883761536542778,0.7857861733269954,0.015684030392164115,19,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004204273223876953,5.4403964426750965e-05,0.0018523216247558593,1.326378933930445e-05,0.3593813663804626,0.01,"{'reg_param': 0.3593813663804626, 'tol': 0.01}",0.751390268123138,0.800695134061569,0.7710801737756714,0.7741082564230481,0.7686704913943627,0.7731888647555578,0.015858633123922244,22,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004186439514160156,5.6262218160725424e-05,0.0018550872802734375,2.308177536235146e-05,0.3593813663804626,0,"{'reg_param': 0.3593813663804626, 'tol': 0}",0.751390268123138,0.800695134061569,0.7710801737756714,0.7741082564230481,0.7686704913943627,0.7731888647555578,0.015858633123922244,22,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004356479644775391,5.1476023363318035e-05,0.001854276657104492,5.281065709671377e-06,0.3593813663804626,100.0,"{'reg_param': 0.3593813663804626, 'tol': 100.0}",0.751390268123138,0.800695134061569,0.7710801737756714,0.7741082564230481,0.7686704913943627,0.7731888647555578,0.015858633123922244,22,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.0042000293731689455,3.443985878160126e-05,0.0018479347229003907,1.3306576419750592e-05,0.5994842503189408,0.01,"{'reg_param': 0.5994842503189408, 'tol': 0.01}",0.7360476663356506,0.7782522343594835,0.7555292259083729,0.7617360937889748,0.742529309054627,0.7548189058894217,0.01483823810901898,25,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004202747344970703,2.613250350132436e-05,0.0019123554229736328,0.00011087186851311783,0.5994842503189408,0,"{'reg_param': 0.5994842503189408, 'tol': 0}",0.7360476663356506,0.7782522343594835,0.7555292259083729,0.7617360937889748,0.742529309054627,0.7548189058894217,0.01483823810901898,25,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004363298416137695,8.397750840282942e-05,0.0018743038177490234,3.069127836502097e-05,0.5994842503189408,100.0,"{'reg_param': 0.5994842503189408, 'tol': 100.0}",0.7360476663356506,0.7782522343594835,0.7555292259083729,0.7617360937889748,0.742529309054627,0.7548189058894217,0.01483823810901898,25,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.00435791015625,6.793676227301432e-05,0.0019108772277832032,4.5374356759632364e-05,1.0,0.01,"{'reg_param': 1.0, 'tol': 0.01}",0.7502482621648459,0.6952333664349554,0.7604660347551344,0.7119980044898977,0.782439511100025,0.7400770357889717,0.03197852754314301,28,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004321241378784179,9.55085425672609e-05,0.0018798828125,2.0720975032234193e-05,1.0,0,"{'reg_param': 1.0, 'tol': 0}",0.7502482621648459,0.6952333664349554,0.7604660347551344,0.7119980044898977,0.782439511100025,0.7400770357889717,0.03197852754314301,28,2023-12-07--16-40-39,2023-12-07--16-40-40,62
0.004307174682617187,3.438805975430553e-05,0.0018524646759033204,8.25685913921866e-06,1.0,100.0,"{'reg_param': 1.0, 'tol': 100.0}",0.7502482621648459,0.6952333664349554,0.7604660347551344,0.7119980044898977,0.782439511100025,0.7400770357889717,0.03197852754314301,28,2023-12-07--16-40-39,2023-12-07--16-40-40,62
